Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g1,Voltage,Order 2,0.023675385106190865,-0.16027722429760172,0.0001843538086476305,0.9087778966697185
load03,g1,Voltage,Order 4,0.05532230337319872,-0.2905457887689655,0.00012014673399891945,-0.38350065738301853
load03,g1,Voltage,Order 4,0.017061804913189794,-0.041181441549010954,2.8087403372701635e-05,1.8405699334054175
load03,g1,Voltage,Order 6,0.640148972425436,-0.32862539759829645,2.11403157621285e-05,1.7920142934978476
load03,g1,Voltage,Order 6,0.032174190522339684,-0.27739850445012976,0.0001685668198466788,-0.062144526869555905
load03,g1,Voltage,Order 6,0.006829725882606424,-0.045614056805518215,5.2813738193426346e-05,-2.712721948449011
load03,g1,Voltage,Tau 1,0.02178707732946237,-0.1652398100853903,0.00020667822980484872,0.9786136122974798
load03,g1,Voltage,Tau 0.1,0.640148972425436,-0.32862539759829645,2.11403157621285e-05,1.7920142934978476
load03,g1,Voltage,Tau 0.1,0.032174190522339684,-0.27739850445012976,0.0001685668198466788,-0.062144526869555905
load03,g1,Voltage,Tau 0.1,0.006829725882606424,-0.045614056805518215,5.2813738193426346e-05,-2.712721948449011
load03,g1,Voltage,Tau 0.01,0.640148972425436,-0.32862539759829645,2.11403157621285e-05,1.7920142934978476
load03,g1,Voltage,Tau 0.01,0.032174190522339684,-0.27739850445012976,0.0001685668198466788,-0.062144526869555905
load03,g1,Voltage,Tau 0.01,0.006829725882606424,-0.045614056805518215,5.2813738193426346e-05,-2.712721948449011
load03,g1,Current,Order 2,0.019669335120062085,-0.08120874996997024,0.00023948931705154066,0.7269288863200032
load03,g1,Current,Order 4,0.29040680220934884,-0.20667996879566428,5.166702942194789e-05,-2.4609693635967793
load03,g1,Current,Order 4,0.020093768417707044,-0.07067697237572614,0.00020961273431782662,0.6844241617222561
load03,g1,Current,Order 6,0.6387129255241595,-0.3429834544544685,0.00017256616528993338,2.0365560167968817
load03,g1,Current,Order 6,0.009219443400534336,-0.3931492851186073,0.0014983004885830255,-1.3690707960279653
load03,g1,Current,Order 6,0.004382946880544482,0.001708218373139507,0.00010307836012010694,-2.510851009064783
load03,g1,Current,Tau 1,0.019669335120062085,-0.08120874996997024,0.00023948931705154066,0.7269288863200032
load03,g1,Current,Tau 0.1,0.6387129255241595,-0.3429834544544685,0.00017256616528993338,2.0365560167968817
load03,g1,Current,Tau 0.1,0.009219443400534336,-0.3931492851186073,0.0014983004885830255,-1.3690707960279653
load03,g1,Current,Tau 0.1,0.004382946880544482,0.001708218373139507,0.00010307836012010694,-2.510851009064783
load03,g1,Current,Tau 0.01,0.6387129255241595,-0.3429834544544685,0.00017256616528993338,2.0365560167968817
load03,g1,Current,Tau 0.01,0.009219443400534336,-0.3931492851186073,0.0014983004885830255,-1.3690707960279653
load03,g1,Current,Tau 0.01,0.004382946880544482,0.001708218373139507,0.00010307836012010694,-2.510851009064783
load03,g1,Active Power,Order 2,0.019694846040511894,-0.08303917717154002,2.6096192368024984,0.7344473479796604
load03,g1,Active Power,Order 4,0.28624670000139335,-0.20563621846571511,0.5461388274487708,-2.443748960404267
load03,g1,Active Power,Order 4,0.020140010963888493,-0.0720903144913063,2.274595782906539,0.6906324725513447
load03,g1,Active Power,Order 6,0.6387757309447464,-0.34245122615218976,1.834153549164264,2.0314932980260285
load03,g1,Active Power,Order 6,0.013249224997509534,-0.38661723437776135,11.082187869300867,-1.2740699737931185
load03,g1,Active Power,Order 6,0.004152191104874173,0.0012884391963714477,1.1564242196484327,-2.4591343500550917
load03,g1,Active Power,Tau 1,0.019694846040511894,-0.08303917717154002,2.6096192368024984,0.7344473479796604
load03,g1,Active Power,Tau 0.1,0.6387757309447464,-0.34245122615218976,1.834153549164264,2.0314932980260285
load03,g1,Active Power,Tau 0.1,0.013249224997509534,-0.38661723437776135,11.082187869300867,-1.2740699737931185
load03,g1,Active Power,Tau 0.1,0.004152191104874173,0.0012884391963714477,1.1564242196484327,-2.4591343500550917
load03,g1,Active Power,Tau 0.01,0.6387757309447464,-0.34245122615218976,1.834153549164264,2.0314932980260285
load03,g1,Active Power,Tau 0.01,0.013249224997509534,-0.38661723437776135,11.082187869300867,-1.2740699737931185
load03,g1,Active Power,Tau 0.01,0.004152191104874173,0.0012884391963714477,1.1564242196484327,-2.4591343500550917
load03,g1,Reactive Power,Order 2,0.0520552742721501,-0.13959346393080244,0.2532714804323024,0.7817154649460156
load03,g1,Reactive Power,Order 4,0.6096062077597314,-0.45478601697879395,0.4597280941236056,-1.0344649825736387
load03,g1,Reactive Power,Order 4,0.030012002513177784,-0.02645002723515258,0.05756033552619051,1.5657299586048654
load03,g1,Reactive Power,Order 6,0.6415237585543847,-0.32099888254745645,0.3433995179790246,-1.226861877604278
load03,g1,Reactive Power,Order 6,0.05036827207918643,-0.2807346841849967,0.34447571709467745,0.8852570768386039
load03,g1,Reactive Power,Order 6,0.01975769540376818,0.006268378552490601,0.021922152957271894,-3.129640399333292
load03,g1,Reactive Power,Tau 1,0.6415237585543847,-0.32099888254745645,0.3433995179790246,-1.226861877604278
load03,g1,Reactive Power,Tau 1,0.05036827207918643,-0.2807346841849967,0.34447571709467745,0.8852570768386039
load03,g1,Reactive Power,Tau 1,0.01975769540376818,0.006268378552490601,0.021922152957271894,-3.129640399333292
load03,g1,Reactive Power,Tau 0.1,0.6412057221557436,-0.3295431673239146,0.3537978127397855,-1.2187390973831358
load03,g1,Reactive Power,Tau 0.1,0.03195241860489729,-0.22042129586233156,0.37772403127290877,1.2268626539578726
load03,g1,Reactive Power,Tau 0.1,0.1366122570046362,-0.20699465584243437,0.052648103840500074,-0.31769055393733137
load03,g1,Reactive Power,Tau 0.1,0.013858749167674201,0.018447431962608247,0.01607522095401955,-1.7486641825006983
load03,g1,Reactive Power,Tau 0.01,0.6388119267243452,-0.3297836471539932,0.3518432361150553,-1.1683379892807393
load03,g1,Reactive Power,Tau 0.01,0.9758709850242723,-0.4634261693912745,0.02858468026095748,2.0039379077037776
load03,g1,Reactive Power,Tau 0.01,0.02713341808189002,-0.24336110890462567,0.5296109749192512,1.286035509036852
load03,g1,Reactive Power,Tau 0.01,0.1367160056356931,-0.17540483196862128,0.04017714318695573,-0.27405298316463805
