k,Cluster,Frequency,Damping,Size
1,1,0.6422745790812323,-0.3665279591566442,125
2,1,0.6351362721535053,-0.3448495978223793,96
2,2,0.9884350527530898,-0.6222836024557356,29
3,1,0.6400641016797999,-0.3465372167763935,77
3,2,0.13055232636331104,-0.3918609957971208,21
3,3,0.9884350527530898,-0.6222836024557356,27
4,1,0.6549049403928358,-0.4412903576342423,28
4,2,0.6357076653704977,-0.3312339737898117,51
4,3,0.13055232636331104,-0.3918609957971208,20
4,4,0.9884350527530898,-0.6222836024557356,26
5,1,0.6357230091014571,-0.3353090164730207,51
5,2,0.14457052036676776,-0.3113828648136699,16
5,3,0.6549049403928358,-0.4412903576342423,26
5,4,0.1550755619748701,-0.6791429050582741,6
5,5,0.9884350527530898,-0.6222836024557356,26
6,1,0.6357230091014571,-0.3353090164730207,50
6,2,0.14457052036676776,-0.3113828648136699,16
6,3,0.6549049403928358,-0.4412903576342423,26
6,4,0.1550755619748701,-0.6791429050582741,6
6,5,0.9935117664274468,-0.6134235341627297,17
6,6,1.0267891831324711,-0.7286885550484984,10
7,1,0.6357230091014571,-0.3353090164730207,50
7,2,1.3759958390923448,-1.4106266432108652,1
7,3,0.14457052036676776,-0.3113828648136699,16
7,4,0.6549049403928358,-0.4412903576342423,26
7,5,0.1550755619748701,-0.6791429050582741,6
7,6,0.9935117664274468,-0.6134235341627297,17
7,7,1.0267891831324711,-0.7286885550484984,9
8,1,1.3759958390923448,-1.4106266432108652,1
8,2,0.14457052036676776,-0.3113828648136699,16
8,3,0.6351333844080946,-0.3387019685338466,39
8,4,0.6369355040872898,-0.2695673563746225,11
8,5,0.6549049403928358,-0.4412903576342423,26
8,6,0.1550755619748701,-0.6791429050582741,6
8,7,0.9935117664274468,-0.6134235341627297,17
8,8,1.0267891831324711,-0.7286885550484984,9
9,1,1.3759958390923448,-1.4106266432108652,1
9,2,0.6351333844080946,-0.3387019685338466,39
9,3,0.6369355040872898,-0.2695673563746225,11
9,4,0.6549049403928358,-0.4412903576342423,26
9,5,0.13055232636331104,-0.3918609957971208,7
9,6,0.1550755619748701,-0.6791429050582741,6
9,7,0.9935117664274468,-0.6134235341627297,17
9,8,0.14383506494108522,-0.3043454451858584,9
9,9,1.0267891831324711,-0.7286885550484984,9
10,1,1.3759958390923448,-1.4106266432108652,1
10,2,1.1056687099354712,-0.4011784909366138,2
10,3,0.6351333844080946,-0.3387019685338466,39
10,4,0.6369355040872898,-0.2695673563746225,11
10,5,0.6549049403928358,-0.4412903576342423,26
10,6,0.13055232636331104,-0.3918609957971208,7
10,7,0.1550755619748701,-0.6791429050582741,6
10,8,0.9935117664274468,-0.6134235341627297,15
10,9,1.0267891831324711,-0.7286885550484984,9
10,10,0.14383506494108522,-0.3043454451858584,9
