k,Cluster,Frequency,Damping,Size
1,1,0.6230246141458251,-0.3760002240342039,60
2,1,0.7330131336169767,-0.37351603960640317,49
2,2,0.13307575468342242,-0.38706613648531624,11
3,1,0.7400615565025083,-0.3959347393600848,43
3,2,0.4574836025399802,-0.1731329578719199,10
3,3,0.14057055624883552,-0.5433557244070559,7
4,1,0.14057055624883552,-0.5433557244070559,7
4,2,0.6537312770399175,-0.33566748155278214,34
4,3,0.11995985194394976,-0.11355935762227176,4
4,4,0.9127186751916443,-0.45930610452794424,15
5,1,0.973597077725329,-0.4565646636143294,12
5,2,0.6399445751830075,-0.37488961212047645,30
5,3,0.14057055624883552,-0.5433557244070559,7
5,4,0.11995985194394976,-0.11355935762227176,4
5,5,0.7194487655768125,-0.22526023053250138,7
6,1,0.973597077725329,-0.4565646636143294,12
6,2,0.6399445751830075,-0.37488961212047645,30
6,3,0.14057055624883552,-0.5433557244070559,7
6,4,0.11995985194394976,-0.11355935762227176,4
6,5,0.5991595143257754,-0.22979729641788774,5
6,6,1.020171893704405,-0.21391756581903545,2
7,1,0.6472556860863292,-0.42914764488898555,10
7,2,0.14057055624883552,-0.5433557244070559,7
7,3,0.5991595143257754,-0.22979729641788774,5
7,4,0.973597077725329,-0.4565646636143294,12
7,5,0.11995985194394976,-0.11355935762227176,4
7,6,0.6362890197313467,-0.3477605957362219,20
7,7,1.020171893704405,-0.21391756581903545,2
8,1,0.973597077725329,-0.4565646636143294,12
8,2,0.6532819195887456,-0.3413609612860278,19
8,3,0.14262888424867853,-0.6003332406860986,4
8,4,0.11995985194394976,-0.11355935762227176,4
8,5,0.5991595143257754,-0.22979729641788774,5
8,6,0.643927127059812,-0.42171329705643035,12
8,7,1.099199045995126,-0.12810566614067323,1
8,8,0.13782611891571145,-0.46738570270166585,3
9,1,0.5991595143257754,-0.22979729641788774,5
9,2,0.965797569177113,-0.5333248424911423,3
9,3,0.14262888424867853,-0.6003332406860986,4
9,4,0.6472556860863292,-0.42914764488898555,10
9,5,0.11995985194394976,-0.11355935762227176,4
9,6,0.6362890197313467,-0.3477605957362219,20
9,7,0.9726916966586293,-0.4178530901395924,10
9,8,1.099199045995126,-0.12810566614067323,1
9,9,0.13782611891571145,-0.46738570270166585,3
10,1,0.14262888424867853,-0.6003332406860986,4
10,2,0.6362890197313467,-0.3477605957362219,20
10,3,0.11995985194394976,-0.11355935762227176,4
10,4,0.9761969139080676,-0.43097793732205847,9
10,5,1.099199045995126,-0.12810566614067323,1
10,6,0.5991595143257754,-0.22979729641788774,5
10,7,0.13782611891571145,-0.46738570270166585,3
10,8,0.6472556860863292,-0.42914764488898555,10
10,9,0.965797569177113,-0.5333248424911423,3
10,10,0.9411447414136842,-0.2997294654973977,1
