k,Cluster,Frequency,Damping,Size
1,1,0.6168012898580716,-0.34791318139502364,53
2,1,0.710560445022529,-0.34451605065448915,44
2,2,0.15842319794294613,-0.36452137612652563,9
3,1,0.34903240819199594,-0.09731992725085564,5
3,2,0.7056433547635548,-0.3585689186829912,43
3,3,0.1205284133369911,-0.5068670948626708,5
4,1,0.6215243608863824,-0.3440973235243114,33
4,2,0.1205284133369911,-0.5068670948626708,5
4,3,0.34903240819199594,-0.09731992725085564,5
4,4,0.9832360345582238,-0.4063251827066347,10
5,1,0.1433128577558634,-0.12174750770684961,3
5,2,0.6215243608863824,-0.3440973235243114,33
5,3,0.1205284133369911,-0.5068670948626708,5
5,4,0.808975066807111,-0.1054946161101849,3
5,5,0.9689620680948106,-0.4297916768743913,9
6,1,0.9689620680948106,-0.4297916768743913,9
6,2,0.6213393912476572,-0.3482302081452803,32
6,3,0.76359214743673,-0.13208221599596534,4
6,4,0.11994763300585243,-0.4505134250959596,4
6,5,0.1228515346615458,-0.7322817739295154,1
6,6,0.1433128577558634,-0.12174750770684961,3
7,1,1.019855588563443,-0.28352052498139735,3
7,2,0.6213393912476572,-0.3482302081452803,32
7,3,0.11994763300585243,-0.4505134250959596,4
7,4,0.1433128577558634,-0.12174750770684961,3
7,5,0.6475556190059923,-0.11106737626234539,3
7,6,0.9675419399845584,-0.458955750303165,7
7,7,0.1228515346615458,-0.7322817739295154,1
8,1,0.6249013607110945,-0.3570929280481217,29
8,2,0.6576117338461949,-0.060678556566864716,2
8,3,0.12623515044066763,-0.5956067971871148,3
8,4,1.019855588563443,-0.28352052498139735,3
8,5,0.1433128577558634,-0.12174750770684961,3
8,6,0.5970411121572197,-0.2498791907266863,4
8,7,0.11196830768147636,-0.37375754137600464,2
8,8,0.9675419399845584,-0.458955750303165,7
9,1,0.5970411121572197,-0.2498791907266863,4
9,2,0.6331754042531347,-0.3562350187746679,28
9,3,0.1279269583302286,-0.5272693088159146,2
9,4,0.9680734028106128,-0.4452834442639317,8
9,5,0.1433128577558634,-0.12174750770684961,3
9,6,1.0438865615486672,-0.2504921364774468,2
9,7,0.6576117338461949,-0.060678556566864716,2
9,8,0.1228515346615458,-0.7322817739295154,1
9,9,0.20572158563230725,-0.3762098234856123,3
10,1,0.5929417940396388,-0.39674337389073566,9
10,2,0.11196830768147636,-0.37375754137600464,2
10,3,0.6576117338461949,-0.060678556566864716,2
10,4,0.9675419399845584,-0.458955750303165,7
10,5,0.1433128577558634,-0.12174750770684961,3
10,6,0.1228515346615458,-0.7322817739295154,1
10,7,1.019855588563443,-0.28352052498139735,3
10,8,0.6392831657132496,-0.33925022741894545,20
10,9,0.1279269583302286,-0.5272693088159146,2
10,10,0.5970411121572197,-0.2498791907266863,4
