2
-0.0100	321.9999	2.4000
0.0000	321.9995	2.4000
0.0100	321.9987	2.4000
0.0200	321.9982	2.3999
0.0300	321.9989	2.3999
0.0400	322.0012	2.3998
0.0500	322.0044	2.3998
0.0600	322.0086	2.3999
0.0700	322.0143	2.3999
0.0800	322.0219	2.4000
0.0900	322.0304	2.4000
0.1000	322.0385	2.4002
0.1100	322.0457	2.4003
0.1200	322.0520	2.4004
0.1300	322.0570	2.4004
0.1400	322.0590	2.4005
0.1500	322.0560	2.4004
0.1600	322.0466	2.4003
0.1700	322.0300	2.4002
0.1800	322.0066	2.4000
0.1900	321.9776	2.3998
0.2000	321.9447	2.3996
0.2100	321.9096	2.3994
0.2200	321.8738	2.3993
0.2300	321.8391	2.3993
0.2400	321.8081	2.3993
0.2500	321.7842	2.3993
0.2600	321.7704	2.3994
0.2700	321.7687	2.3995
0.2800	321.7794	2.3996
0.2900	321.8021	2.3998
0.3000	321.8355	2.3999
0.3100	321.8773	2.4001
0.3200	321.9246	2.4002
0.3300	321.9737	2.4003
0.3400	322.0206	2.4003
0.3500	322.0619	2.4003
0.3600	322.0949	2.4003
0.3700	322.1184	2.4002
0.3800	322.1339	2.4001
0.3900	322.1433	2.4000
0.4000	322.1485	2.3999
0.4100	322.1505	2.3998
0.4200	322.1501	2.3998
0.4300	322.1480	2.3999
0.4400	322.1457	2.3999
0.4500	322.1451	2.4000
0.4600	322.1462	2.4000
0.4700	322.1467	2.4000
0.4800	322.1426	2.4000
0.4900	322.1299	2.4000
0.5000	322.1058	2.3999
0.5100	322.0703	2.3999
0.5200	322.0261	2.3998
0.5300	321.9784	2.3998
0.5400	321.9332	2.3997
0.5500	321.8963	2.3997
0.5600	321.8704	2.3998
0.5700	321.8562	2.3999
0.5800	321.8534	2.4001
0.5900	321.8611	2.4002
0.6000	321.8762	2.4003
0.6100	321.8930	2.4004
0.6200	321.9062	2.4004
0.6300	321.9133	2.4003
0.6400	321.9137	2.4001
0.6500	321.9087	2.3999
0.6600	321.9003	2.3997
0.6700	321.8906	2.3995
0.6800	321.8818	2.3993
0.6900	321.8765	2.3992
0.7000	321.8785	2.3991
0.7100	321.8918	2.3991
0.7200	321.9176	2.3991
0.7300	321.9531	2.3992
0.7400	321.9928	2.3993
0.7500	322.0311	2.3994
0.7600	322.0644	2.3996
0.7700	322.0912	2.3997
0.7800	322.1113	2.3997
0.7900	322.1251	2.3997
0.8000	322.1336	2.3997
0.8100	322.1373	2.3995
0.8200	322.1359	2.3994
0.8300	322.1284	2.3992
0.8400	322.1135	2.3991
0.8500	322.0907	2.3990
0.8600	322.0601	2.3989
0.8700	322.0227	2.3989
0.8800	321.9811	2.3990
0.8900	321.9406	2.3991
0.9000	321.9070	2.3993
0.9100	321.8857	2.3995
0.9200	321.8798	2.3998
0.9300	321.8900	2.4000
0.9400	321.9145	2.4003
0.9500	321.9500	2.4006
0.9600	321.9928	2.4010
0.9700	322.0394	2.4012
0.9800	322.0861	2.4015
0.9900	322.1277	2.4016
1.0000	322.1593	2.4017
1.0100	322.1770	2.4016
1.0200	322.1790	2.4015
1.0300	322.1652	2.4014
1.0400	322.1384	2.4012
1.0500	322.1035	2.4010
1.0600	322.0667	2.4008
1.0700	322.0337	2.4007
1.0800	322.0085	2.4006
1.0900	321.9924	2.4005
1.1000	321.9855	2.4005
1.1100	321.9873	2.4005
1.1200	321.9964	2.4004
1.1300	322.0104	2.4004
1.1400	322.0264	2.4004
1.1500	322.0416	2.4004
1.1600	322.0544	2.4004
1.1700	322.0645	2.4004
1.1800	322.0729	2.4004
1.1900	322.0806	2.4004
1.2000	322.0878	2.4003
1.2100	322.0938	2.4003
1.2200	322.0966	2.4002
1.2300	322.0935	2.4000
1.2400	322.0818	2.3999
1.2500	322.0611	2.3997
1.2600	322.0343	2.3996
1.2700	322.0058	2.3995
1.2800	321.9793	2.3995
1.2900	321.9562	2.3995
1.3000	321.9374	2.3995
1.3100	321.9246	2.3996
1.3200	321.9191	2.3997
1.3300	321.9213	2.3999
1.3400	321.9305	2.4000
1.3500	321.9459	2.4001
1.3600	321.9665	2.4001
1.3700	321.9903	2.4002
1.3800	322.0145	2.4002
1.3900	322.0359	2.4002
1.4000	322.0518	2.4002
1.4100	322.0601	2.4002
1.4200	322.0600	2.4002
1.4300	322.0514	2.4002
1.4400	322.0361	2.4001
1.4500	322.0175	2.4000
1.4600	322.0002	2.3999
1.4700	321.9885	2.3998
1.4800	321.9838	2.3997
1.4900	321.9850	2.3995
1.5000	321.9902	2.3994
1.5100	321.9985	2.3993
1.5200	322.0097	2.3992
1.5300	322.0234	2.3991
1.5400	322.0385	2.3991
1.5500	322.0544	2.3990
1.5600	322.0702	2.3990
1.5700	322.0836	2.3990
1.5800	322.0909	2.3991
1.5900	322.0894	2.3992
1.6000	322.0791	2.3993
1.6100	322.0621	2.3994
1.6200	322.0418	2.3996
1.6300	322.0219	2.3997
1.6400	322.0053	2.3999
1.6500	321.9937	2.4000
1.6600	321.9879	2.4000
1.6700	321.9876	2.4001
1.6800	321.9927	2.4001
1.6900	322.0025	2.4001
1.7000	322.0161	2.4001
1.7100	322.0318	2.4001
1.7200	322.0478	2.4000
1.7300	322.0629	2.4000
1.7400	322.0767	2.4000
1.7500	322.0886	2.4000
1.7600	322.0975	2.4000
1.7700	322.1029	2.3999
1.7800	322.1050	2.3999
1.7900	322.1042	2.3998
1.8000	322.1001	2.3998
1.8100	322.0926	2.3997
1.8200	322.0824	2.3996
1.8300	322.0715	2.3995
1.8400	322.0624	2.3995
1.8500	322.0566	2.3995
1.8600	322.0540	2.3996
1.8700	322.0523	2.3997
1.8800	322.0498	2.3999
1.8900	322.0463	2.4001
1.9000	322.0422	2.4002
1.9100	322.0377	2.4003
1.9200	322.0328	2.4004
1.9300	322.0273	2.4004
