2
-0.0100	280.9999	75.5000
0.0000	280.9993	75.5002
0.0100	280.9979	75.5009
0.0200	280.9955	75.5023
0.0300	280.9934	75.5047
0.0400	280.9922	75.5079
0.0500	280.9913	75.5118
0.0600	280.9886	75.5160
0.0700	280.9819	75.5200
0.0800	280.9705	75.5236
0.0900	280.9547	75.5267
0.1000	280.9356	75.5293
0.1100	280.9159	75.5314
0.1200	280.8990	75.5326
0.1300	280.8876	75.5328
0.1400	280.8829	75.5321
0.1500	280.8849	75.5309
0.1600	280.8929	75.5294
0.1700	280.9052	75.5278
0.1800	280.9195	75.5261
0.1900	280.9334	75.5240
0.2000	280.9454	75.5214
0.2100	280.9548	75.5184
0.2200	280.9614	75.5153
0.2300	280.9653	75.5125
0.2400	280.9667	75.5103
0.2500	280.9659	75.5086
0.2600	280.9642	75.5076
0.2700	280.9635	75.5072
0.2800	280.9654	75.5073
0.2900	280.9710	75.5075
0.3000	280.9795	75.5072
0.3100	280.9894	75.5060
0.3200	280.9987	75.5039
0.3300	281.0056	75.5013
0.3400	281.0093	75.4990
0.3500	281.0099	75.4971
0.3600	281.0088	75.4956
0.3700	281.0077	75.4943
0.3800	281.0077	75.4933
0.3900	281.0081	75.4926
0.4000	281.0082	75.4922
0.4100	281.0067	75.4918
0.4200	281.0029	75.4911
0.4300	280.9972	75.4902
0.4400	280.9909	75.4892
0.4500	280.9859	75.4886
0.4600	280.9834	75.4893
0.4700	280.9835	75.4919
0.4800	280.9857	75.4965
0.4900	280.9897	75.5024
0.5000	280.9951	75.5088
0.5100	281.0016	75.5145
0.5200	281.0082	75.5192
0.5300	281.0142	75.5228
0.5400	281.0188	75.5252
0.5500	281.0215	75.5265
0.5600	281.0231	75.5269
0.5700	281.0250	75.5266
0.5800	281.0286	75.5259
0.5900	281.0343	75.5250
0.6000	281.0422	75.5239
0.6100	281.0526	75.5229
0.6200	281.0654	75.5220
0.6300	281.0791	75.5216
0.6400	281.0908	75.5219
0.6500	281.0974	75.5230
0.6600	281.0976	75.5242
0.6700	281.0919	75.5249
0.6800	281.0820	75.5246
0.6900	281.0693	75.5228
0.7000	281.0535	75.5195
0.7100	281.0347	75.5148
0.7200	281.0139	75.5090
0.7300	280.9928	75.5028
0.7400	280.9730	75.4966
0.7500	280.9553	75.4913
0.7600	280.9408	75.4873
0.7700	280.9306	75.4849
0.7800	280.9255	75.4842
0.7900	280.9262	75.4852
0.8000	280.9332	75.4874
0.8100	280.9470	75.4908
0.8200	280.9655	75.4952
0.8300	280.9848	75.5005
0.8400	281.0010	75.5069
0.8500	281.0120	75.5137
0.8600	281.0183	75.5202
0.8700	281.0216	75.5253
0.8800	281.0233	75.5281
0.8900	281.0239	75.5279
0.9000	281.0234	75.5248
0.9100	281.0219	75.5193
0.9200	281.0212	75.5121
0.9300	281.0231	75.5042
0.9400	281.0281	75.4964
0.9500	281.0350	75.4898
0.9600	281.0429	75.4849
0.9700	281.0518	75.4823
0.9800	281.0622	75.4820
0.9900	281.0736	75.4837
1.0000	281.0841	75.4868
1.0100	281.0913	75.4907
1.0200	281.0934	75.4946
1.0300	281.0902	75.4983
1.0400	281.0826	75.5018
1.0500	281.0727	75.5051
1.0600	281.0612	75.5079
1.0700	281.0482	75.5101
1.0800	281.0337	75.5120
1.0900	281.0186	75.5139
1.1000	281.0039	75.5159
1.1100	280.9895	75.5181
1.1200	280.9756	75.5204
1.1300	280.9625	75.5227
1.1400	280.9509	75.5245
1.1500	280.9406	75.5257
1.1600	280.9317	75.5260
1.1700	280.9248	75.5255
1.1800	280.9211	75.5241
1.1900	280.9213	75.5220
