Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase,Reference_Mode,Reference_Frequency,Reference_Damping,Distance_to_Reference
load24,g1,Voltage,Order 6,0.6387451435841595,-0.3440769287322238,4.821790609171793e-05,-2.5768097192943222,Mode 1,0.6062,-0.08,0.266074821543786
load24,g1,Voltage,Tau 0.1,0.6387451435841595,-0.3440769287322238,4.821790609171793e-05,-2.5768097192943222,Mode 1,0.6062,-0.08,0.266074821543786
load24,g1,Voltage,Tau 0.01,0.6387451435841595,-0.3440769287322238,4.821790609171793e-05,-2.5768097192943222,Mode 1,0.6062,-0.08,0.266074821543786
load24,g1,Current,Order 4,0.5548711786606524,-0.3334877970913047,0.0002931770543016,-1.7004416746296238,Mode 1,0.6062,-0.08,0.25863238616671563
load24,g1,Current,Order 6,0.638962252562803,-0.3286943375827471,0.0003689156710911,-2.34732522674814,Mode 1,0.6062,-0.08,0.2508430559906139
load24,g1,Current,Tau 1,0.6403875227629182,-0.3281869885590615,0.0003630924197314,-2.400050853451733,Mode 1,0.6062,-0.08,0.2505305729899661
load24,g1,Current,Tau 0.1,0.638962252562803,-0.3286943375827471,0.0003689156710911,-2.34732522674814,Mode 1,0.6062,-0.08,0.2508430559906139
load24,g1,Current,Tau 0.01,0.638962252562803,-0.3286943375827471,0.0003689156710911,-2.34732522674814,Mode 1,0.6062,-0.08,0.2508430559906139
load24,g1,Active Power,Order 4,0.549955906702857,-0.3502850473020779,3.304012318491009,-1.6782612894925135,Mode 1,0.6062,-0.08,0.27607499855275597
load24,g1,Active Power,Order 6,0.637278540814505,-0.3309915175275658,3.917345594972922,-2.351938744997609,Mode 1,0.6062,-0.08,0.2529083185068241
load24,g1,Active Power,Tau 1,0.6427177054808781,-0.3232059669866959,3.8025245244143817,-2.438988384782461,Mode 1,0.6062,-0.08,0.24593227765285705
load24,g1,Active Power,Tau 0.1,0.637278540814505,-0.3309915175275658,3.917345594972922,-2.351938744997609,Mode 1,0.6062,-0.08,0.2529083185068241
load24,g1,Active Power,Tau 0.01,0.637278540814505,-0.3309915175275658,3.917345594972922,-2.351938744997609,Mode 1,0.6062,-0.08,0.2529083185068241
load24,g1,Reactive Power,Order 4,0.6216279953483541,-0.2699378405412181,0.6646993172768958,0.9388996883446694,Mode 1,0.6062,-0.08,0.19056339184095678
load24,g1,Reactive Power,Order 6,0.6451855362462985,-0.3406816522176801,0.7781478477649435,0.7145339983892058,Mode 1,0.6062,-0.08,0.26358071977925657
load24,g1,Reactive Power,Tau 1,0.6451855362462985,-0.3406816522176801,0.7781478477649435,0.7145339983892058,Mode 1,0.6062,-0.08,0.26358071977925657
load24,g1,Reactive Power,Tau 0.1,0.6348313596986158,-0.2895969607073988,0.7215195955895253,0.7958969141839889,Mode 1,0.6062,-0.08,0.21154347235490487
load24,g1,Reactive Power,Tau 0.1,0.1042953089485481,-0.5060886622624731,0.6282880272336049,-1.1762479236846146,Mode 1,0.6062,-0.08,0.6583766908146712
load24,g1,Reactive Power,Tau 0.01,0.9944356155791926,-0.1963852239931028,0.0202836993779111,0.7200010759125945,Mode 3,1.0312,-0.2558,0.06986941798663182
load24,g1,Reactive Power,Tau 0.01,0.6490153845491696,-0.3442528306663697,0.783100282578567,0.5870407861941607,Mode 1,0.6062,-0.08,0.2676989272845193
load24,g1,Reactive Power,Tau 0.01,0.3203300833482374,-1.086279333669942,0.3196923791030248,-2.8352536257625096,Mode 1,0.6062,-0.08,1.0460973695682958
load24,g1,Reactive Power,Tau 0.01,0.1399057748040373,-0.2052430753967925,0.0755570943142161,-1.6820405266916922,Mode 1,0.6062,-0.08,0.4828210148553497
load24,g8,Voltage,Order 4,0.4836427248713899,-0.2536852100401765,7.549332706182236e-05,-1.314303808550623,Mode 1,0.6062,-0.08,0.21257195928355666
load24,g8,Voltage,Order 6,0.6112386816381815,-0.3285829000952839,0.0001155209537309,-2.2362705325225503,Mode 1,0.6062,-0.08,0.2486339609394357
load24,g8,Voltage,Tau 1,0.6312282189622123,-0.3068647500598916,0.0001094408071291,-2.55584822557832,Mode 1,0.6062,-0.08,0.22824115878639753
load24,g8,Voltage,Tau 1,0.1255667767789987,-0.3165969134625311,0.0001562457093059,2.1980264034495347,Mode 1,0.6062,-0.08,0.5357111112566224
load24,g8,Voltage,Tau 0.1,0.6312282189622123,-0.3068647500598916,0.0001094408071291,-2.55584822557832,Mode 1,0.6062,-0.08,0.22824115878639753
load24,g8,Voltage,Tau 0.1,0.1255667767789987,-0.3165969134625311,0.0001562457093059,2.1980264034495347,Mode 1,0.6062,-0.08,0.5357111112566224
load24,g8,Voltage,Tau 0.01,0.8942912746855256,-0.4334552115446723,1.93281815922061e-05,-1.041695564568781,Mode 3,1.0312,-0.2558,0.22428859368281848
load24,g8,Voltage,Tau 0.01,0.6332240357310629,-0.3714171370237776,0.0001294973666854,-2.5535878085679986,Mode 1,0.6062,-0.08,0.29266746703097857
load24,g8,Voltage,Tau 0.01,0.121875979517476,-0.2501037297710208,0.0001055091247223,2.399415474099237,Mode 1,0.6062,-0.08,0.5133274156894104
load24,g8,Current,Order 6,0.636508190404585,-0.2605957843183864,0.0002742973393051,0.9305909678104344,Mode 1,0.6062,-0.08,0.1831213360566532
load24,g8,Current,Tau 1,0.630312135035023,-0.2549512245079467,0.0002662083134686,0.9955377939006674,Mode 1,0.6062,-0.08,0.17660499996539497
load24,g8,Current,Tau 0.1,0.630312135035023,-0.2549512245079467,0.0002662083134686,0.9955377939006674,Mode 1,0.6062,-0.08,0.17660499996539497
load24,g8,Current,Tau 0.01,1.2926854351087993,-0.472696185025885,6.740349975315712e-05,2.39121182638925,Mode 5,1.3155,-0.4033,0.07305022154190684
load24,g8,Current,Tau 0.01,0.6310448828278403,-0.3133208620249439,0.0003123663151785,0.9774361626747556,Mode 1,0.6062,-0.08,0.23463992170726622
load24,g8,Active Power,Order 6,0.6311060303514011,-0.2402515047538037,0.1390966830369618,1.0849855690191337,Mode 1,0.6062,-0.08,0.16217538384022182
load24,g8,Active Power,Tau 0.01,1.3382888635478158,-0.4282693422319252,0.0622998647343521,2.132421862930067,Mode 5,1.3155,-0.4033,0.033805330249769464
load24,g8,Active Power,Tau 0.01,0.6315785394421741,-0.2972150766753981,0.1745081237639943,1.1054141411580776,Mode 1,0.6062,-0.08,0.21869261487146074
load24,g8,Reactive Power,Order 6,0.6248465050054595,-0.310209326493273,0.1045550151006086,1.131345734213984,Mode 1,0.6062,-0.08,0.2309632571501471
load24,g8,Reactive Power,Tau 0.01,0.9683122187687684,-0.4540076266050337,0.0183366265412669,1.4176584559595875,Mode 4,1.1211,-0.3373,0.19226225891043372
load24,g8,Reactive Power,Tau 0.01,0.6361833983880109,-0.3427641701157691,0.1137229363212088,0.958578511815858,Mode 1,0.6062,-0.08,0.26446930497795584
load24,g8,Reactive Power,Tau 0.01,0.1409561154704761,-0.4049686685090883,0.1009763980581323,0.1732371256966014,Mode 1,0.6062,-0.08,0.5675002269644397
load24,g9,Voltage,Order 2,0.6268558301654539,-0.4005196848172335,0.0002992820893414,-2.323087602712243,Mode 1,0.6062,-0.08,0.3211845757117903
load24,g9,Voltage,Order 4,0.6154340266340017,-0.3629931008180762,0.0002831464565942,-2.231504068377004,Mode 1,0.6062,-0.08,0.28314371325972837
load24,g9,Voltage,Order 6,0.757049713496259,-0.065248571299762,6.487558095749152e-06,0.0034481453777503,Mode 1,0.6062,-0.08,0.15156926044090094
load24,g9,Voltage,Order 6,0.6356001684322112,-0.2700037017586666,0.000244974236154,-2.416344967182411,Mode 1,0.6062,-0.08,0.19226486050716265
load24,g9,Voltage,Tau 1,0.6268558301654539,-0.4005196848172335,0.0002992820893414,-2.323087602712243,Mode 1,0.6062,-0.08,0.3211845757117903
load24,g9,Voltage,Tau 0.1,0.9724276530627072,-0.4375769610932594,0.000111366579136,-1.8087999898127125,Mode 4,1.1211,-0.3373,0.17932912666363438
load24,g9,Voltage,Tau 0.1,0.6294692297178708,-0.4285589702411885,0.0003514687370268,-2.47242354977412,Mode 1,0.6062,-0.08,0.34933481473689504
load24,g9,Voltage,Tau 0.1,0.2158461512493274,-0.6850200717448566,0.000193555036445,1.9928287027195888,Mode 1,0.6062,-0.08,0.7200176487063455
load24,g9,Voltage,Tau 0.01,1.1241930367458364,-0.2781568378852333,6.7374687977066615e-06,-0.048131159890549,Mode 4,1.1211,-0.3373,0.05922398586083737
load24,g9,Voltage,Tau 0.01,0.983889291481624,-0.478330629067824,0.0001214708698391,-2.125954605392634,Mode 4,1.1211,-0.3373,0.19676487711830307
load24,g9,Voltage,Tau 0.01,0.6363904202508012,-0.3066762977456294,0.0002795191636377,-2.5714078614639893,Mode 1,0.6062,-0.08,0.22867795135208205
load24,g9,Voltage,Tau 0.01,0.2662369173022118,-0.7006629802344142,0.000118791150332,1.364608910331358,Mode 1,0.6062,-0.08,0.7076704265622862
load24,g9,Voltage,Tau 0.01,0.1402226291608011,-0.1960994572052341,2.0340116202174275e-05,-2.829410619715383,Mode 1,0.6062,-0.08,0.4802228587828387
load24,g9,Current,Order 4,0.6061416827197477,-0.3047764683213975,0.000664967040263,1.2900397092015454,Mode 1,0.6062,-0.08,0.22477647588648011
load24,g9,Current,Order 6,0.6338722710487267,-0.2872618171545545,0.0006088256276165,0.970681657066585,Mode 1,0.6062,-0.08,0.20910096947456314
