Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase,Reference_Mode,Reference_Frequency,Reference_Damping,Distance_to_Reference
load03,g4,Voltage,Order 4,0.6141742161235305,-0.3224441585105972,0.0001035727690883,-2.274267385852732,Mode 1,0.6062,-0.08,0.24257526279218242
load03,g4,Voltage,Order 6,0.6382176656397416,-0.3244718206509989,0.0001056105755088,-2.6740464022243704,Mode 1,0.6062,-0.08,0.24655953034801242
load03,g4,Voltage,Tau 1,0.6382176656397416,-0.3244718206509989,0.0001056105755088,-2.6740464022243704,Mode 1,0.6062,-0.08,0.24655953034801242
load03,g4,Voltage,Tau 0.1,0.6483418342390989,-0.3204023748549738,0.0001037134239102,-2.8034094583873346,Mode 1,0.6062,-0.08,0.24406809711420094
load03,g4,Voltage,Tau 0.1,0.112851261690007,-0.9045349345621352,0.0002243223969935,1.3276268482113955,Mode 1,0.6062,-0.08,0.9608594256734159
load03,g4,Voltage,Tau 0.01,1.1058533115128943,-0.126347061519933,1.7293677761078867e-06,0.6736795849270928,Mode 3,1.0312,-0.2558,0.14943620779772646
load03,g4,Voltage,Tau 0.01,0.6369976813617744,-0.319339560049268,0.0001010863784513,-2.673539056129113,Mode 1,0.6062,-0.08,0.24131291341707875
load03,g4,Voltage,Tau 0.01,0.2586473585440829,-0.9843730522009144,7.043586013494933e-05,0.2825813537132677,Mode 1,0.6062,-0.08,0.9688567779244687
load03,g4,Voltage,Tau 0.01,0.146235122516831,-0.1759385675159319,9.229802435325436e-06,2.2806627311855654,Mode 1,0.6062,-0.08,0.46986370072087463
load03,g4,Current,Order 4,0.6221366296777596,-0.3356793942603653,0.0004441967034537,0.9316160329614904,Mode 1,0.6062,-0.08,0.2561755820035027
load03,g4,Current,Order 6,0.658911952197589,-0.3245364068197256,0.0004110327059096,0.5292440987985256,Mode 1,0.6062,-0.08,0.2501531614127298
load03,g4,Current,Tau 1,0.6580497255920983,-0.3209533888061161,0.0004047214799014,0.5019808862430081,Mode 1,0.6062,-0.08,0.24646892222170175
load03,g4,Current,Tau 0.1,1.0267306844344273,-0.6499920515534373,0.0002361725187253,-2.1752748610255157,Mode 4,1.1211,-0.3373,0.32662193255354444
load03,g4,Current,Tau 0.1,0.6355587762092273,-0.3517694661722518,0.0004334616775797,0.8880724416420807,Mode 1,0.6062,-0.08,0.273350654808168
load03,g4,Current,Tau 0.01,1.0267306844344273,-0.6499920515534373,0.0002361725187253,-2.1752748610255157,Mode 4,1.1211,-0.3373,0.32662193255354444
load03,g4,Current,Tau 0.01,0.6355587762092273,-0.3517694661722518,0.0004334616775797,0.8880724416420807,Mode 1,0.6062,-0.08,0.273350654808168
load03,g4,Active Power,Order 4,0.4895211191903416,-0.3570195080197598,0.1242349901467512,1.613338739293927,Mode 1,0.6062,-0.08,0.300589036810234
load03,g4,Active Power,Order 6,0.6751071512461179,-0.2941136661960384,0.2308947905294712,0.385824622259502,Mode 1,0.6062,-0.08,0.22492856098051203
load03,g4,Active Power,Tau 0.1,1.0218479198368529,-0.6400885453011156,0.1857065817195946,-2.1310019223687435,Mode 4,1.1211,-0.3373,0.31864067314496675
load03,g4,Active Power,Tau 0.1,0.6341631792458663,-0.349722971442949,0.2600492107088184,0.9728926364233192,Mode 1,0.6062,-0.08,0.27116862045146434
load03,g4,Active Power,Tau 0.01,1.3504803909172187,-1.3027255904156292,0.0898157519497856,2.141410043905899,Mode 7,1.4953,-0.7033,0.6166715151683392
load03,g4,Active Power,Tau 0.01,0.9847122684328684,-0.6168477516736857,0.1571025664388573,-1.749401264133951,Mode 4,1.1211,-0.3373,0.31104430357722446
load03,g4,Active Power,Tau 0.01,0.6378429548542917,-0.3461264241060724,0.2580275306524246,0.9252603006212496,Mode 1,0.6062,-0.08,0.26800102648944435
load03,g4,Reactive Power,Order 6,0.6361538651290298,-0.3438398083044395,0.1376488957192251,1.100488900354463,Mode 1,0.6062,-0.08,0.2655347029717424
load03,g4,Reactive Power,Tau 0.01,1.0392946633167195,-0.6107248184976823,0.0304330499859343,-1.6783648302474334,Mode 4,1.1211,-0.3373,0.28540014800338737
load03,g4,Reactive Power,Tau 0.01,0.6324116777592562,-0.3477700593879375,0.1360983273347477,1.1738350248400045,Mode 1,0.6062,-0.08,0.26904991498897496
load03,g5,Voltage,Order 2,0.6225366830209393,-0.2350695779813257,8.460433270212469e-05,-2.430809615020668,Mode 1,0.6062,-0.08,0.1559277436104079
load03,g5,Voltage,Order 4,0.6282468587061104,-0.2737871943215637,9.968750006412175e-05,-2.431721736747514,Mode 1,0.6062,-0.08,0.19503728018466282
load03,g5,Voltage,Order 4,0.160528872136973,-0.2832615147049152,4.046185536338015e-05,2.370500165857872,Mode 1,0.6062,-0.08,0.4898346635047779
