Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load24,g2,Voltage,Order 2,0.594224533289224,-0.30430669344495664,0.00014484770442029722,-2.0595163993783987
load24,g2,Voltage,Order 4,0.5960623261749826,-0.18009176048530437,0.00010762139342969698,-1.967310980630422
load24,g2,Voltage,Order 4,0.02449660896582844,-0.15068300891097286,4.218809985122997e-05,-2.5821579791261495
load24,g2,Voltage,Order 6,0.6417414296110404,-0.34326983526401195,0.00016463198662264937,-2.5877259405186632
load24,g2,Voltage,Order 6,0.11307328090514894,-0.5386428230434205,0.00016844031017890235,1.2430608663454308
load24,g2,Voltage,Order 6,0.007083762857882387,0.013765896218667634,4.489692088799383e-06,-0.03547561553359072
load24,g2,Voltage,Tau 1,0.6417414296110404,-0.34326983526401195,0.00016463198662264937,-2.5877259405186632
load24,g2,Voltage,Tau 1,0.11307328090514894,-0.5386428230434205,0.00016844031017890235,1.2430608663454308
load24,g2,Voltage,Tau 1,0.007083762857882387,0.013765896218667634,4.489692088799383e-06,-0.03547561553359072
load24,g2,Voltage,Tau 0.1,0.6417414296110404,-0.34326983526401195,0.00016463198662264937,-2.5877259405186632
load24,g2,Voltage,Tau 0.1,0.11307328090514894,-0.5386428230434205,0.00016844031017890235,1.2430608663454308
load24,g2,Voltage,Tau 0.1,0.007083762857882387,0.013765896218667634,4.489692088799383e-06,-0.03547561553359072
load24,g2,Voltage,Tau 0.01,0.642184940568496,-0.21162380480453463,0.00011134142244906462,-2.5425207908183585
load24,g2,Voltage,Tau 0.01,0.5108785993820488,-0.47815181368702986,4.327765461546895e-05,-1.9988819614101294
load24,g2,Voltage,Tau 0.01,0.09580550889072996,-0.6311369332447533,0.00019669902335001552,1.3720108251061667
load24,g2,Voltage,Tau 0.01,0.0068886188394335955,0.013267667737718562,4.865420187060388e-06,0.011312960791320121
load24,g2,Current,Order 2,0.017351606175475782,-0.1282687139522926,0.0013179777868620685,-2.200150987918889
load24,g2,Current,Order 4,0.523166843273944,-0.3685037853236734,0.00039352516299903347,1.4867818387366452
load24,g2,Current,Order 4,0.02260528282688146,-0.060401757374497905,0.0005797304690737187,-2.575451700485662
load24,g2,Current,Order 6,0.6616487659016091,-0.35875723654325903,0.0005790550922642392,0.539911408435284
load24,g2,Current,Order 6,0.03186114104960496,-0.24075771393851456,0.0009562954694948247,2.6410021427568964
load24,g2,Current,Order 6,0.0051383318065862426,0.007295459502151535,0.00020895928017583673,0.4428052497839394
load24,g2,Current,Tau 1,0.017351606175475782,-0.1282687139522926,0.0013179777868620685,-2.200150987918889
load24,g2,Current,Tau 0.1,1.028300986711188,-0.5809822788196629,0.0002798269958826598,-1.8740242285021917
load24,g2,Current,Tau 0.1,0.6388268370064156,-0.34222455625140813,0.0005478336366838879,0.8942820761895244
load24,g2,Current,Tau 0.1,0.01071032199696496,-0.35850716935649846,0.005995704827374162,1.7702531994140174
