Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g4,Voltage,Order 2,0.024773545293285522,-0.07073338239345682,4.3334138103997336e-05,-2.669600956996696
load03,g4,Voltage,Order 4,0.6141742161235305,-0.32244415851059727,0.00010357276908838434,-2.274267385852732
load03,g4,Voltage,Order 4,0.02396623631194165,-0.1017022141892336,6.570872360487314e-05,-2.538979389520942
load03,g4,Voltage,Order 6,0.6382176656397416,-0.3244718206509989,0.00010561057550883513,-2.6740464022243704
load03,g4,Voltage,Order 6,6.055391379641637e-15,-0.70623115957126,0.0007119607754760853,-3.1415926535897665
load03,g4,Voltage,Order 6,0.010698233170370034,0.0010182006981145247,1.0218279405975193e-05,-0.760177146416324
load03,g4,Voltage,Tau 1,0.6382176656397416,-0.3244718206509989,0.00010561057550883513,-2.6740464022243704
load03,g4,Voltage,Tau 1,6.055391379641637e-15,-0.70623115957126,0.0007119607754760853,-3.1415926535897665
load03,g4,Voltage,Tau 1,0.010698233170370034,0.0010182006981145247,1.0218279405975193e-05,-0.760177146416324
load03,g4,Voltage,Tau 0.1,0.6483418342390989,-0.3204023748549738,0.00010371342391022162,-2.8034094583873346
load03,g4,Voltage,Tau 0.1,0.11285126169000706,-0.9045349345621352,0.00022432239699352982,1.3276268482113955
load03,g4,Voltage,Tau 0.1,0.014751409099670773,-0.081625257715012,5.508335498423249e-05,-2.0206608842845526
load03,g4,Voltage,Tau 0.01,1.1058533115128943,-0.126347061519933,1.7293677761078867e-06,0.6736795849270928
load03,g4,Voltage,Tau 0.01,0.6369976813617744,-0.319339560049268,0.00010108637845133733,-2.6735390561291132
load03,g4,Voltage,Tau 0.01,0.25864735854408294,-0.9843730522009143,7.043586013494933e-05,0.2825813537132677
load03,g4,Voltage,Tau 0.01,0.14623512251683107,-0.17593856751593198,9.229802435325436e-06,2.2806627311855654
load03,g4,Voltage,Tau 0.01,0.09237471173598409,-0.14792355533358395,1.0664477156926799e-05,1.6733617226153625
load03,g4,Voltage,Tau 0.01,1.0584343522295981e-15,-0.07636713270270414,0.00014444707299987749,-2.932980644256756e-13
load03,g4,Voltage,Tau 0.01,8.479260098905103e-16,0.03630832309854203,3.176308717298063e-06,3.141592653589564
load03,g4,Current,Order 2,0.022314150862389723,-0.044949199073072765,0.000304753479890998,-2.642812295664674
load03,g4,Current,Order 4,0.6221366296777596,-0.3356793942603653,0.00044419670345371574,0.9316160329614905
load03,g4,Current,Order 4,0.026281624305292565,-0.0424925405835542,0.00024762716907179453,-2.880871357191692
load03,g4,Current,Order 6,0.658911952197589,-0.3245364068197256,0.00041103270590965053,0.5292440987985256
load03,g4,Current,Order 6,0.01886709968337883,-0.11848178803848078,0.0007560244145937427,-2.7619659218049915
load03,g4,Current,Order 6,1.7157911866212854e-14,-0.11591968777626155,0.0006417816414572961,1.2737797176587913e-13
load03,g4,Current,Tau 1,0.6580497255920983,-0.3209533888061161,0.0004047214799014181,0.5019808862430081
load03,g4,Current,Tau 1,0.009503303037084711,-0.11524181810917962,0.001237376441546056,-1.9271327576550388
load03,g4,Current,Tau 0.1,1.0267306844344273,-0.6499920515534373,0.00023617251872532567,-2.1752748610255153
load03,g4,Current,Tau 0.1,0.6355587762092273,-0.3517694661722518,0.00043346167757972443,0.8880724416420807
load03,g4,Current,Tau 0.1,0.02903294632221154,-0.32884280396710946,0.0009384876790543147,2.1179783893322846
load03,g4,Current,Tau 0.1,0.0062044909004432824,0.0014094087288537625,0.0001402857476562144,0.22166998894309425
load03,g4,Current,Tau 0.01,1.0267306844344273,-0.6499920515534373,0.00023617251872532567,-2.1752748610255153
load03,g4,Current,Tau 0.01,0.6355587762092273,-0.3517694661722518,0.00043346167757972443,0.8880724416420807
load03,g4,Current,Tau 0.01,0.02903294632221154,-0.32884280396710946,0.0009384876790543147,2.1179783893322846
load03,g4,Current,Tau 0.01,0.0062044909004432824,0.0014094087288537625,0.0001402857476562144,0.22166998894309425
load03,g4,Active Power,Order 2,0.02020907302200995,-0.11576720845858496,0.5138599386410833,-2.3369590212787448
load03,g4,Active Power,Order 4,0.48952111919034164,-0.35701950801975985,0.12423499014675123,1.6133387392939267
load03,g4,Active Power,Order 4,0.019871149370982843,-0.07579881032621838,0.3622375744591453,-2.4162905081011252
load03,g4,Active Power,Order 6,0.6751071512461179,-0.2941136661960384,0.23089479052947126,0.385824622259502
load03,g4,Active Power,Order 6,0.02108968806180718,-0.12312572706762469,0.5540640815369015,-2.8858933402163824
load03,g4,Active Power,Order 6,6.560321794522275e-16,-0.1054278702004603,0.46407299130389856,-5.561306619822616e-13
load03,g4,Active Power,Tau 1,0.02020907302200995,-0.11576720845858496,0.5138599386410833,-2.3369590212787448
load03,g4,Active Power,Tau 0.1,1.0218479198368529,-0.6400885453011156,0.18570658171959464,-2.1310019223687435
load03,g4,Active Power,Tau 0.1,0.6341631792458663,-0.349722971442949,0.2600492107088184,0.9728926364233192
