k,Cluster,Frequency,Damping,Size
1,1,0.6401438407644207,-0.3371583282844889,114
2,1,0.12837717118497272,-0.2004768438375872,28
2,2,0.6417306663864453,-0.3431905146393934,86
3,1,0.9758712377804486,-0.4634255277488894,29
3,2,0.6386805022235286,-0.3339281906371534,57
3,3,0.12837717118497272,-0.2004768438375872,28
4,1,0.9855739092238444,-0.459729109674411,26
4,2,0.1764347367445459,-0.5962951142055413,5
4,3,0.6386805022235286,-0.3339281906371534,55
4,4,0.12837717118497272,-0.2004768438375872,28
5,1,1.3666444660084598,-0.9486694949017388,1
5,2,0.9855739092238444,-0.459729109674411,25
5,3,0.1764347367445459,-0.5962951142055413,5
5,4,0.6386805022235286,-0.3339281906371534,55
5,5,0.12837717118497272,-0.2004768438375872,28
6,1,1.3666444660084598,-0.9486694949017388,1
6,2,0.1252265081846644,-0.3305162807261394,4
6,3,0.9855739092238444,-0.459729109674411,25
6,4,0.1764347367445459,-0.5962951142055413,5
6,5,0.1291336378964767,-0.1965281446913149,24
6,6,0.6386805022235286,-0.3339281906371534,55
7,1,0.647407484597235,-0.2890897878615067,10
7,2,1.3666444660084598,-0.9486694949017388,1
7,3,0.1252265081846644,-0.3305162807261394,4
7,4,0.9855739092238444,-0.459729109674411,25
7,5,0.1764347367445459,-0.5962951142055413,5
7,6,0.1291336378964767,-0.1965281446913149,24
7,7,0.6416816430608051,-0.3395717345631375,45
8,1,0.647407484597235,-0.2890897878615067,10
8,2,1.3666444660084598,-0.9486694949017388,1
8,3,0.1252265081846644,-0.3305162807261394,4
8,4,0.9773305219793657,-0.5259369993660027,7
8,5,0.1764347367445459,-0.5962951142055413,5
8,6,0.9845473678273106,-0.4510784663425374,18
8,7,0.1291336378964767,-0.1965281446913149,24
8,8,0.6416816430608051,-0.3395717345631375,45
9,1,0.647407484597235,-0.2890897878615067,10
9,2,1.3666444660084598,-0.9486694949017388,1
9,3,0.1252265081846644,-0.3305162807261394,4
9,4,0.24466621644017972,-0.7575741665581797,2
9,5,0.9773305219793657,-0.5259369993660027,7
9,6,0.2817078182950547,-0.5638322111349141,3
9,7,0.9845473678273106,-0.4510784663425374,18
9,8,0.1291336378964767,-0.1965281446913149,24
9,9,0.6416816430608051,-0.3395717345631375,45
10,1,0.647407484597235,-0.2890897878615067,10
10,2,1.3666444660084598,-0.9486694949017388,1
10,3,0.1252265081846644,-0.3305162807261394,4
10,4,0.24466621644017972,-0.7575741665581797,2
10,5,0.9773305219793657,-0.5259369993660027,7
10,6,0.2817078182950547,-0.5638322111349141,3
10,7,0.9845473678273106,-0.4510784663425374,18
10,8,0.13561511355043687,-0.09769486408858641,3
10,9,0.12837717118497272,-0.2004768438375872,21
10,10,0.6416816430608051,-0.3395717345631375,45
