k,Cluster,Frequency,Damping,Size
1,1,0.6153911607691807,-0.39269772405556547,146
2,1,0.4797658011211914,-0.3248473379675859,99
2,2,0.9010701098149453,-0.5356166224110969,47
3,1,0.14996977557175367,-0.2738351386688189,31
3,2,0.8774905385428499,-0.5764969933889632,39
3,3,0.670735729294801,-0.3468631009369685,76
4,1,0.6669070354610611,-0.3393305048690027,71
4,2,0.963893335948794,-0.5378958374542953,36
4,3,0.1494158412446373,-0.21335472450899912,24
4,4,0.28070464470247714,-0.5837758886561837,15
5,1,0.14736641882382567,-0.19313545947891458,21
5,2,0.9728867801930651,-0.5145126673059685,35
5,3,0.6628078397235285,-0.3378479212740789,69
5,4,0.24976302162561909,-0.46125147473713307,14
5,5,0.4958505895086611,-0.7858646418735922,7
6,1,0.14736641882382567,-0.19313545947891458,21
6,2,0.9647592630967159,-0.5255346046168216,33
6,3,0.6233114071395105,-0.34914324109850003,65
6,4,0.20139351956434698,-0.4559349069083569,12
6,5,0.4958505895086611,-0.7858646418735922,7
6,6,1.064055146175931,-0.28359988291028887,8
7,1,0.9718066212817076,-0.5273336951622479,32
7,2,0.15015103360483295,-0.42117892750565966,12
7,3,0.6276704216101598,-0.33213365245944876,55
7,4,0.1498552968140196,-0.1807759036139722,19
7,5,0.4958505895086611,-0.7858646418735922,7
7,6,0.584228158771885,-0.4563921328092384,13
7,7,1.064055146175931,-0.28359988291028887,8
8,1,0.14736641882382567,-0.19313545947891458,21
8,2,0.584228158771885,-0.4563921328092384,13
8,3,0.9718066212817076,-0.5273336951622479,32
8,4,0.6276704216101598,-0.33213365245944876,55
8,5,0.15543682474240283,-0.4433044649676181,10
8,6,0.34344328168825905,-0.7641465713307616,5
8,7,1.064055146175931,-0.28359988291028887,8
8,8,0.8768688590596666,-0.8401598182306685,2
9,1,0.6282779295836853,-0.3333602103053914,56
9,2,0.9718066212817076,-0.5273336951622479,32
9,3,0.14604435672566346,-0.2988349979124784,9
9,4,0.5777729329922431,-0.4610230695573217,12
9,5,1.064055146175931,-0.28359988291028887,8
9,6,0.2774046441415606,-0.7887092241296219,4
9,7,0.7871118499981287,-0.7820718655322194,3
9,8,0.15143873195602164,-0.16206656046691154,15
9,9,0.15186897897901025,-0.48119655864534416,7
10,1,0.6020895743751131,-0.4468752984009083,13
10,2,0.14604435672566346,-0.2988349979124784,9
10,3,0.9779136101083712,-0.5663739558807015,18
10,4,0.34344328168825905,-0.7641465713307616,5
10,5,0.1843843462930691,-0.4859882871742707,8
10,6,1.064055146175931,-0.28359988291028887,8
10,7,0.8768688590596666,-0.8401598182306685,2
10,8,0.15143873195602164,-0.16206656046691154,15
10,9,0.6273644975597286,-0.3309544323278003,54
10,10,0.9639547785045688,-0.47713907423852175,14
