Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load24,g1,Voltage,Order 2,0.025230476281855256,-0.1414962134671215,0.00033260038988028773,0.7930165210088471
load24,g1,Voltage,Order 4,0.05227767345237924,-0.4503484426557715,0.00041361218452021714,-0.9006554495790836
load24,g1,Voltage,Order 4,0.012328710010626541,-0.02652646739464044,5.7571770289166234e-05,2.3843603588727307
load24,g1,Voltage,Order 6,0.6387451435841595,-0.34407692873222384,4.821790609171793e-05,-2.5768097192943222
load24,g1,Voltage,Order 6,0.03257994689158009,-0.3444927276680223,0.0004203939271991728,-0.6322720287902709
load24,g1,Voltage,Order 6,1.1828506642090221e-15,-0.05425023563050219,0.000250311806468099,-3.141592653589749
load24,g1,Voltage,Tau 1,0.02969296329178427,-0.1363879229147001,0.0002879422964278578,0.6540105693592106
load24,g1,Voltage,Tau 1,1.6034192930021525e-16,0.0567236083991692,1.315529722510807e-06,-3.7666520616351566e-14
load24,g1,Voltage,Tau 0.1,0.6387451435841595,-0.34407692873222384,4.821790609171793e-05,-2.5768097192943222
load24,g1,Voltage,Tau 0.1,0.03257994689158009,-0.3444927276680223,0.0004203939271991728,-0.6322720287902709
load24,g1,Voltage,Tau 0.1,1.1828506642090221e-15,-0.05425023563050219,0.000250311806468099,-3.141592653589749
load24,g1,Voltage,Tau 0.01,0.6387451435841595,-0.34407692873222384,4.821790609171793e-05,-2.5768097192943222
load24,g1,Voltage,Tau 0.01,0.03257994689158009,-0.3444927276680223,0.0004203939271991728,-0.6322720287902709
load24,g1,Voltage,Tau 0.01,1.1828506642090221e-15,-0.05425023563050219,0.000250311806468099,-3.141592653589749
load24,g1,Current,Order 2,0.018949690982656767,-0.08870756597639093,0.0005363986028107029,0.775120126282369
load24,g1,Current,Order 4,0.5548711786606524,-0.3334877970913047,0.00029317705430163804,-1.7004416746296238
load24,g1,Current,Order 4,0.02217297219567971,-0.06385876196782549,0.00035523043527783954,0.5600930807596263
load24,g1,Current,Order 6,0.638962252562803,-0.32869433758274713,0.0003689156710911422,-2.34732522674814
load24,g1,Current,Order 6,0.02224999429432066,-0.3425023641090147,0.0011783555750554376,-1.137130988784034
load24,g1,Current,Order 6,0.004459448560225476,0.002430625918830479,0.00018760873714839882,-2.5477357654607324
load24,g1,Current,Tau 1,0.6403875227629182,-0.32818698855906153,0.00036309241973140607,-2.4000508534517335
load24,g1,Current,Tau 1,0.012121758976823297,-0.10254032530068832,0.0008456486846137503,1.0914918596239225
load24,g1,Current,Tau 1,5.257751768605802e-16,0.07304091000712601,4.218788767479523e-06,-2.4414402346970043e-13
load24,g1,Current,Tau 0.1,0.638962252562803,-0.32869433758274713,0.0003689156710911422,-2.34732522674814
load24,g1,Current,Tau 0.1,0.02224999429432066,-0.3425023641090147,0.0011783555750554376,-1.137130988784034
load24,g1,Current,Tau 0.1,0.004459448560225476,0.002430625918830479,0.00018760873714839882,-2.5477357654607324
load24,g1,Current,Tau 0.01,0.638962252562803,-0.32869433758274713,0.0003689156710911422,-2.34732522674814
load24,g1,Current,Tau 0.01,0.02224999429432066,-0.3425023641090147,0.0011783555750554376,-1.137130988784034
load24,g1,Current,Tau 0.01,0.004459448560225476,0.002430625918830479,0.00018760873714839882,-2.5477357654607324
load24,g1,Active Power,Order 2,0.022131611745332857,-0.0677920081631331,4.251172139954463,0.573063281063074
load24,g1,Active Power,Order 4,0.549955906702857,-0.3502850473020779,3.304012318491009,-1.6782612894925135
load24,g1,Active Power,Order 4,0.022633039970830566,-0.05352843621769216,3.3278622731241896,0.5006174698596074
load24,g1,Active Power,Order 6,0.637278540814505,-0.33099151752756584,3.917345594972922,-2.3519387449976095
load24,g1,Active Power,Order 6,0.019644824109876613,-0.3298307724389972,10.751229552279177,-1.0493021327536995
load24,g1,Active Power,Order 6,0.005377817256208475,0.007336612456680908,1.5122377618017995,-2.7681150094780445
load24,g1,Active Power,Tau 1,0.6427177054808781,-0.3232059669866959,3.8025245244143817,-2.438988384782461
load24,g1,Active Power,Tau 1,1.3686792673836489e-15,-0.17556712671906902,17.95977138685856,-9.603922310056446e-14
load24,g1,Active Power,Tau 1,1.594632696457978e-15,-0.06197200974276815,9.066407850071709,3.1415926535896537
load24,g1,Active Power,Tau 1,9.21297318589754e-16,0.06902226351805266,0.08147862714256571,-8.993121533214994e-14
load24,g1,Active Power,Tau 0.1,0.637278540814505,-0.33099151752756584,3.917345594972922,-2.3519387449976095
load24,g1,Active Power,Tau 0.1,0.019644824109876613,-0.3298307724389972,10.751229552279177,-1.0493021327536995
load24,g1,Active Power,Tau 0.1,0.005377817256208475,0.007336612456680908,1.5122377618017995,-2.7681150094780445
load24,g1,Active Power,Tau 0.01,0.637278540814505,-0.33099151752756584,3.917345594972922,-2.3519387449976095
load24,g1,Active Power,Tau 0.01,0.019644824109876613,-0.3298307724389972,10.751229552279177,-1.0493021327536995
load24,g1,Active Power,Tau 0.01,0.005377817256208475,0.007336612456680908,1.5122377618017995,-2.7681150094780445
load24,g1,Reactive Power,Order 2,5.554727403828446e-21,0.015696375567879343,0.002089695632932004,3.141592653589793
load24,g1,Reactive Power,Order 4,0.6216279953483541,-0.2699378405412181,0.6646993172768958,0.9388996883446694
load24,g1,Reactive Power,Order 4,0.030302703517987594,-0.08863608290938695,0.25551622318090467,0.9362803111664467
load24,g1,Reactive Power,Order 6,0.6451855362462985,-0.3406816522176801,0.7781478477649435,0.7145339983892058
load24,g1,Reactive Power,Order 6,0.09236351705513918,-0.33919095611620853,0.48861933583394945,-0.9602180518211331
load24,g1,Reactive Power,Order 6,0.02191097147757682,-0.043348376624274355,0.1263369363567111,2.7091064994426977
load24,g1,Reactive Power,Tau 1,0.6451855362462985,-0.3406816522176801,0.7781478477649435,0.7145339983892058
load24,g1,Reactive Power,Tau 1,0.09236351705513918,-0.33919095611620853,0.48861933583394945,-0.9602180518211331
load24,g1,Reactive Power,Tau 1,0.02191097147757682,-0.043348376624274355,0.1263369363567111,2.7091064994426977
load24,g1,Reactive Power,Tau 0.1,0.6348313596986158,-0.2895969607073988,0.7215195955895253,0.7958969141839889
load24,g1,Reactive Power,Tau 0.1,0.10429530894854816,-0.5060886622624731,0.6282880272336049,-1.1762479236846146
load24,g1,Reactive Power,Tau 0.1,0.020058202989159845,-0.02469924090047014,0.10226458690701586,2.8076111603116933
