Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g1,Voltage,Order 2,0.014232914833090755,-0.18558154432955004,0.00042886872378441283,1.1756553103850516
load03,g1,Voltage,Order 4,0.019879352649795148,-0.07145953339120174,7.683612405211698e-05,1.3201540186348755
load03,g1,Voltage,Order 4,3.638356065974647e-17,0.0603132715567087,4.986833755020452e-07,-4.076492566778945e-14
load03,g1,Voltage,Order 6,0.6349059081480023,-0.33428836476152096,2.935573070219659e-05,-1.3307756211344182
load03,g1,Voltage,Order 6,0.028852421566655337,-0.22846922436372052,0.0002580924320183785,-0.0845130791673124
load03,g1,Voltage,Order 6,9.017758089748046e-15,-0.1204763585344641,0.00024056798042444038,3.1415926535893437
load03,g1,Voltage,Tau 1,1.1830792144468192e-15,-0.4560877130693696,0.0004937589368695209,8.064384526640019e-14
load03,g1,Voltage,Tau 1,2.3507925060008693e-15,0.037960551368953876,4.681664888360899e-06,-1.0734338161013905e-12
load03,g1,Voltage,Tau 0.1,0.6349059081480023,-0.33428836476152096,2.935573070219659e-05,-1.3307756211344182
load03,g1,Voltage,Tau 0.1,0.028852421566655337,-0.22846922436372052,0.0002580924320183785,-0.0845130791673124
load03,g1,Voltage,Tau 0.1,9.017758089748046e-15,-0.1204763585344641,0.00024056798042444038,3.1415926535893437
load03,g1,Voltage,Tau 0.01,0.6349059081480023,-0.33428836476152096,2.935573070219659e-05,-1.3307756211344182
load03,g1,Voltage,Tau 0.01,0.028852421566655337,-0.22846922436372052,0.0002580924320183785,-0.0845130791673124
load03,g1,Voltage,Tau 0.01,9.017758089748046e-15,-0.1204763585344641,0.00024056798042444038,3.1415926535893437
load03,g1,Current,Order 2,0.015673420880572702,-0.1052616475304702,0.0004621316148542921,0.9502806726730674
load03,g1,Current,Order 4,0.3952451890793038,-0.27954807677729976,9.190254444733243e-05,0.1747308751199398
load03,g1,Current,Order 4,0.019038856968084997,-0.09270806221579539,0.00036045399722330616,0.7910571036483747
load03,g1,Current,Order 6,0.6380622757892053,-0.3447441606600758,0.00022858526114533114,-1.1686393889190227
load03,g1,Current,Order 6,0.014868351787950132,-0.35697004430821755,0.0011643085570385867,-1.2738329753782935
load03,g1,Current,Order 6,0.003289582683939525,-0.003361216206625464,0.00019065934584273821,-2.275488465313428
load03,g1,Current,Tau 1,0.6349439558924846,-0.31869051479775,0.00021889830060892328,-1.1457129312442664
load03,g1,Current,Tau 1,0.013796408629495304,-0.08463813781450154,0.000402968049495756,0.9989687870524343
load03,g1,Current,Tau 0.1,0.6380622757892053,-0.3447441606600758,0.00022858526114533114,-1.1686393889190227
load03,g1,Current,Tau 0.1,0.014868351787950132,-0.35697004430821755,0.0011643085570385867,-1.2738329753782935
load03,g1,Current,Tau 0.1,0.003289582683939525,-0.003361216206625464,0.00019065934584273821,-2.275488465313428
load03,g1,Current,Tau 0.01,0.6380622757892053,-0.3447441606600758,0.00022858526114533114,-1.1686393889190227
load03,g1,Current,Tau 0.01,0.014868351787950132,-0.35697004430821755,0.0011643085570385867,-1.2738329753782935
load03,g1,Current,Tau 0.01,0.003289582683939525,-0.003361216206625464,0.00019065934584273821,-2.275488465313428
load03,g1,Active Power,Order 2,0.02003398830238255,-0.07293360800134363,3.10566986584666,0.6995316013256669
load03,g1,Active Power,Order 4,0.32133436347729033,-0.25961111938029363,0.7786194420209488,0.13937008885204674
load03,g1,Active Power,Order 4,0.017747317433490995,-0.08210072609019045,3.65176309856248,0.817235981449433
load03,g1,Active Power,Order 6,0.6405032031572926,-0.3512020309919342,2.459450399199128,-1.1952373034792763
load03,g1,Active Power,Order 6,0.02367243044222567,-0.3437453228334114,7.300827007990563,-1.0866656528651755
load03,g1,Active Power,Order 6,0.0050012571282803875,0.0017349651286975149,1.162003966574461,-2.655734380741676
load03,g1,Active Power,Tau 1,0.6408162374819838,-0.31176931546382924,2.2104081492782406,-1.1973580027215538
load03,g1,Active Power,Tau 1,2.95895404716421e-16,-0.16628137151541353,11.850478491723031,8.534787655535929e-14
load03,g1,Active Power,Tau 1,4.905433968863013e-16,0.06776237490712973,0.057250660320545155,-2.1719396433475667e-13
load03,g1,Active Power,Tau 0.1,0.6405032031572926,-0.3512020309919342,2.459450399199128,-1.1952373034792763
load03,g1,Active Power,Tau 0.1,0.02367243044222567,-0.3437453228334114,7.300827007990563,-1.0866656528651755
load03,g1,Active Power,Tau 0.1,0.0050012571282803875,0.0017349651286975149,1.162003966574461,-2.655734380741676
load03,g1,Active Power,Tau 0.01,0.6405032031572926,-0.3512020309919342,2.459450399199128,-1.1952373034792763
load03,g1,Active Power,Tau 0.01,0.02367243044222567,-0.3437453228334114,7.300827007990563,-1.0866656528651755
load03,g1,Active Power,Tau 0.01,0.0050012571282803875,0.0017349651286975149,1.162003966574461,-2.655734380741676
load03,g1,Reactive Power,Order 2,0.021893461949172514,-0.011545566700173504,0.03330782124364852,2.4837834337017863
load03,g1,Reactive Power,Order 4,0.557219598298803,-0.2702685288691098,0.3332882619126588,2.820118484200403
load03,g1,Reactive Power,Order 4,0.032581058116783475,-0.02208446648297622,0.05338270651644509,1.089551644489452
