Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase,Reference_Mode,Reference_Frequency,Reference_Damping,Distance_to_Reference
load03,g1,Voltage,Order 6,0.6349059081480023,-0.3342883647615209,2.935573070219659e-05,-1.3307756211344182,Mode 1,0.6062,-0.08,0.2559035005928795
load03,g1,Voltage,Tau 0.1,0.6349059081480023,-0.3342883647615209,2.935573070219659e-05,-1.3307756211344182,Mode 1,0.6062,-0.08,0.2559035005928795
load03,g1,Voltage,Tau 0.01,0.6349059081480023,-0.3342883647615209,2.935573070219659e-05,-1.3307756211344182,Mode 1,0.6062,-0.08,0.2559035005928795
load03,g1,Current,Order 4,0.3952451890793038,-0.2795480767772997,9.190254444733243e-05,0.1747308751199398,Mode 1,0.6062,-0.08,0.2903814167540784
load03,g1,Current,Order 6,0.6380622757892053,-0.3447441606600758,0.0002285852611453,-1.1686393889190227,Mode 1,0.6062,-0.08,0.2666545991016757
load03,g1,Current,Tau 1,0.6349439558924846,-0.31869051479775,0.0002188983006089,-1.1457129312442664,Mode 1,0.6062,-0.08,0.2404150096286919
load03,g1,Current,Tau 0.1,0.6380622757892053,-0.3447441606600758,0.0002285852611453,-1.1686393889190227,Mode 1,0.6062,-0.08,0.2666545991016757
load03,g1,Current,Tau 0.01,0.6380622757892053,-0.3447441606600758,0.0002285852611453,-1.1686393889190227,Mode 1,0.6062,-0.08,0.2666545991016757
load03,g1,Active Power,Order 4,0.3213343634772903,-0.2596111193802936,0.7786194420209488,0.1393700888520467,Mode 1,0.6062,-0.08,0.33676191155849355
load03,g1,Active Power,Order 6,0.6405032031572926,-0.3512020309919342,2.459450399199128,-1.1952373034792765,Mode 1,0.6062,-0.08,0.2733628565862607
load03,g1,Active Power,Tau 1,0.6408162374819838,-0.3117693154638292,2.2104081492782406,-1.1973580027215538,Mode 1,0.6062,-0.08,0.2343401363146763
load03,g1,Active Power,Tau 0.1,0.6405032031572926,-0.3512020309919342,2.459450399199128,-1.1952373034792765,Mode 1,0.6062,-0.08,0.2733628565862607
load03,g1,Active Power,Tau 0.01,0.6405032031572926,-0.3512020309919342,2.459450399199128,-1.1952373034792765,Mode 1,0.6062,-0.08,0.2733628565862607
load03,g1,Reactive Power,Order 4,0.557219598298803,-0.2702685288691098,0.3332882619126588,2.820118484200403,Mode 1,0.6062,-0.08,0.19647186268986683
load03,g1,Reactive Power,Order 6,0.616752781044703,-0.3597678204988772,0.4830658744514302,2.158608180406984,Mode 1,0.6062,-0.08,0.2799667740544749
load03,g1,Reactive Power,Tau 0.01,1.0010373225368163,-0.3965719820605483,0.0026154899182101,-1.7181662449004882,Mode 4,1.1211,-0.3373,0.13389628216277863
load03,g1,Reactive Power,Tau 0.01,0.6294697796381643,-0.2366284240292773,0.3631411910530176,2.059875202154944,Mode 1,0.6062,-0.08,0.1583475476864224
load03,g1,Reactive Power,Tau 0.01,0.4424717184187003,-0.3396966712851052,0.0520873362929448,2.545858276249663,Mode 1,0.6062,-0.08,0.30700050694767483
load03,g1,Reactive Power,Tau 0.01,0.1384434254605405,-0.1577882459164344,0.0419135226154173,-1.3412881436711992,Mode 1,0.6062,-0.08,0.474180581875349
load03,g2,Voltage,Order 2,0.4987851986147034,-0.23370854090149,5.448313440994544e-05,-0.2632919744080726,Mode 1,0.6062,-0.08,0.18752134572551396
load03,g2,Voltage,Order 4,0.64372098829538,-0.5134835466294163,0.0001411307352735,-1.3796378768287236,Mode 1,0.6062,-0.08,0.43510436651575835
load03,g2,Voltage,Order 6,0.6405682919759732,-0.2189572855683992,7.485772818848047e-05,-1.3893777874846878,Mode 1,0.6062,-0.08,0.14314435617894053
load03,g2,Voltage,Order 6,0.1245331495427862,-0.5699657228019465,0.0001145251880172,1.3393472938930426,Mode 1,0.6062,-0.08,0.6870730414957392
load03,g2,Voltage,Tau 1,0.6405682919759732,-0.2189572855683992,7.485772818848047e-05,-1.3893777874846878,Mode 1,0.6062,-0.08,0.14314435617894053
load03,g2,Voltage,Tau 1,0.1245331495427862,-0.5699657228019465,0.0001145251880172,1.3393472938930426,Mode 1,0.6062,-0.08,0.6870730414957392
load03,g2,Voltage,Tau 0.1,0.6405682919759732,-0.2189572855683992,7.485772818848047e-05,-1.3893777874846878,Mode 1,0.6062,-0.08,0.14314435617894053
load03,g2,Voltage,Tau 0.1,0.1245331495427862,-0.5699657228019465,0.0001145251880172,1.3393472938930426,Mode 1,0.6062,-0.08,0.6870730414957392
load03,g2,Voltage,Tau 0.01,0.9411447414136842,-0.2997294654973977,1.7993076020178615e-06,2.591147595561591,Mode 3,1.0312,-0.2558,0.10019854059783126
load03,g2,Voltage,Tau 0.01,0.6405816700785536,-0.4057996207955042,0.0001114195642258,-1.3850806555782964,Mode 1,0.6062,-0.08,0.32760874858264216
load03,g2,Voltage,Tau 0.01,0.108536775612388,-0.4933780945553302,9.45281399350025e-05,1.5557244135445762,Mode 1,0.6062,-0.08,0.6469545068751512
load03,g2,Voltage,Tau 0.01,0.1220283471239863,-0.0655533350476687,1.8766838645764568e-06,-2.074760781958473,Mode 1,0.6062,-0.08,0.48438713399195066
load03,g2,Current,Order 6,0.6623605491136925,-0.457724727368955,0.0004440711726752,1.758339874685861,Mode 1,0.6062,-0.08,0.3818769133408078
load03,g2,Current,Tau 1,0.9619536380417166,-0.5315190371813003,0.0001923196847718,-0.0522166048133418,Mode 4,1.1211,-0.3373,0.2510948006793216
load03,g2,Current,Tau 1,0.630797959916198,-0.3080517720787336,0.0002789842950048,2.203972912517146,Mode 1,0.6062,-0.08,0.22937451990203603
load03,g2,Current,Tau 0.1,0.9744873406800166,-0.4369451694229657,0.0001547868641981,-0.0738758877726813,Mode 4,1.1211,-0.3373,0.1772693759852757
