Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase,Reference_Mode,Reference_Frequency,Reference_Damping,Distance_to_Reference
load24,g4,Voltage,Order 4,0.6167955669038897,-0.3421464793322851,0.0001626685221181,-2.2901009129805647,Mode 1,0.6062,-0.08,0.26236052039955815
load24,g4,Voltage,Order 6,0.6340076798281477,-0.2975567796897446,0.0001531423660768,-2.618652091470534,Mode 1,0.6062,-0.08,0.2193267412934338
load24,g4,Voltage,Tau 1,0.6340076798281477,-0.2975567796897446,0.0001531423660768,-2.618652091470534,Mode 1,0.6062,-0.08,0.2193267412934338
load24,g4,Voltage,Tau 0.1,0.6340076798281477,-0.2975567796897446,0.0001531423660768,-2.618652091470534,Mode 1,0.6062,-0.08,0.2193267412934338
load24,g4,Voltage,Tau 0.01,0.6340076798281477,-0.2975567796897446,0.0001531423660768,-2.618652091470534,Mode 1,0.6062,-0.08,0.2193267412934338
load24,g4,Current,Order 4,0.6167942526515334,-0.3137503714363288,0.0005949624304505,1.0365244694754816,Mode 1,0.6062,-0.08,0.23399032957766905
load24,g4,Current,Order 6,0.6433821537053207,-0.3165665249958393,0.0005900935186858,0.7600380800372037,Mode 1,0.6062,-0.08,0.23947073579619943
load24,g4,Current,Tau 0.1,1.1362233736414469,-0.7923146458761446,0.000212139687466,-3.073466539200827,Mode 7,1.4953,-0.7033,0.36994544297436
load24,g4,Current,Tau 0.1,0.6374611428007675,-0.3718141103194693,0.0006946799243284,0.881711087002597,Mode 1,0.6062,-0.08,0.29348378836104966
load24,g4,Current,Tau 0.01,1.3723872383339395,-1.082543593092538,0.0001952858021006,2.232420559244709,Mode 7,1.4953,-0.7033,0.3986643323425314
load24,g4,Current,Tau 0.01,0.9692285003442016,-0.4215025030840159,7.541548246983803e-05,-1.7720769534083218,Mode 4,1.1211,-0.3373,0.17365199087057676
load24,g4,Current,Tau 0.01,0.6385716098334743,-0.3445337005687673,0.0006519755545867,0.8536099999472821,Mode 1,0.6062,-0.08,0.2665070352914101
load24,g4,Active Power,Order 4,0.4385594091524493,-0.3386264533552753,0.1708618118054423,1.9987352560601728,Mode 1,0.6062,-0.08,0.30820611621907223
load24,g4,Active Power,Order 6,0.6484605491356082,-0.3237355312303522,0.3537267094544243,0.7409074899008101,Mode 1,0.6062,-0.08,0.24737211483387764
load24,g4,Active Power,Tau 0.1,1.1390479666604043,-0.7420614551415688,0.1586499063443863,-3.1043804840983364,Mode 7,1.4953,-0.7033,0.3583545195240159
load24,g4,Active Power,Tau 0.1,0.6399263064608922,-0.3638769739376456,0.4187340141939246,0.943381728588378,Mode 1,0.6062,-0.08,0.28587339869160394
load24,g4,Active Power,Tau 0.01,1.407505342215034,-0.970506579106931,0.1396997938558032,2.109097089736508,Mode 7,1.4953,-0.7033,0.2812601248908346
load24,g4,Active Power,Tau 0.01,0.9696912281057496,-0.4951341331649282,0.0713703430681167,-1.8408616170601129,Mode 4,1.1211,-0.3373,0.21871495101718458
load24,g4,Active Power,Tau 0.01,0.6397438578823516,-0.3416738758241006,0.3905413998878594,0.9249389378192387,Mode 1,0.6062,-0.08,0.2638151013312889
load24,g4,Reactive Power,Order 6,0.6353533905337105,-0.3303931229492818,0.2041356452438305,1.1869339633371752,Mode 1,0.6062,-0.08,0.2520845814402483
load24,g4,Reactive Power,Tau 0.1,0.6353533905337105,-0.3303931229492818,0.2041356452438305,1.1869339633371752,Mode 1,0.6062,-0.08,0.2520845814402483
load24,g4,Reactive Power,Tau 0.01,0.6361861084011763,-0.316409395682418,0.1961328299672833,1.1493740608761285,Mode 1,0.6062,-0.08,0.23830352297851823
load24,g5,Voltage,Order 2,0.6376639187625555,-0.180656233799921,0.000109090632282,-2.6107604563426543,Mode 1,0.6062,-0.08,0.10545926031734268
load24,g5,Voltage,Order 4,0.656625255706483,-0.4036968032612646,0.0001737231324139,-2.6667157322865416,Mode 1,0.6062,-0.08,0.32760086516159576
load24,g5,Voltage,Order 4,0.1375799166790939,-0.2470937560640598,5.088243377818713e-05,2.7610403820505685,Mode 1,0.6062,-0.08,0.4975189501991743
load24,g5,Voltage,Order 6,0.6331247711316301,-0.3544404724769169,0.0001777119775218,-2.5476196144897854,Mode 1,0.6062,-0.08,0.27575807555508514
load24,g5,Voltage,Order 6,0.1831910552745869,-0.7310382849844295,0.0001887740584068,1.9087532060482464,Mode 1,0.6062,-0.08,0.7763938535519036
load24,g5,Voltage,Tau 1,0.6432233627349874,-0.3817251173220377,0.0001833482165793,-2.6551423456541,Mode 1,0.6062,-0.08,0.30398811787832075
load24,g5,Voltage,Tau 1,0.165749237723149,-0.7224141131878816,0.0002309884748591,1.9795535340421224,Mode 1,0.6062,-0.08,0.7789048509370265
load24,g5,Voltage,Tau 0.1,0.6432233627349874,-0.3817251173220377,0.0001833482165793,-2.6551423456541,Mode 1,0.6062,-0.08,0.30398811787832075
load24,g5,Voltage,Tau 0.1,0.165749237723149,-0.7224141131878816,0.0002309884748591,1.9795535340421224,Mode 1,0.6062,-0.08,0.7789048509370265
load24,g5,Voltage,Tau 0.01,0.6432233627349874,-0.3817251173220377,0.0001833482165793,-2.6551423456541,Mode 1,0.6062,-0.08,0.30398811787832075
load24,g5,Voltage,Tau 0.01,0.165749237723149,-0.7224141131878816,0.0002309884748591,1.9795535340421224,Mode 1,0.6062,-0.08,0.7789048509370265
load24,g5,Current,Order 4,0.6472320751414022,-0.3355387122074086,0.0008256456817425,0.6949669544970871,Mode 1,0.6062,-0.08,0.2588120256615416
load24,g5,Current,Order 6,0.6458560185337112,-0.3528805368634884,0.0008483360949027,0.7100087913438038,Mode 1,0.6062,-0.08,0.27574696227674333
load24,g5,Current,Tau 1,0.6482137717149486,-0.374365649647783,0.000858584701032,0.6500763636302899,Mode 1,0.6062,-0.08,0.29734877283465816
load24,g5,Current,Tau 0.1,0.6482137717149486,-0.374365649647783,0.000858584701032,0.6500763636302899,Mode 1,0.6062,-0.08,0.29734877283465816
load24,g5,Current,Tau 0.01,1.4935027219015369,-1.001815757462461,8.588376473221676e-05,-1.840669215207153,Mode 7,1.4953,-0.7033,0.29852116786243166
load24,g5,Current,Tau 0.01,0.9697596883796168,-0.6013675592713476,0.0001855606606353,-1.845902970229657,Mode 4,1.1211,-0.3373,0.30436091368781465
load24,g5,Current,Tau 0.01,0.6399264832517817,-0.3393918749481547,0.000803396373904,0.8360178353847321,Mode 1,0.6062,-0.08,0.26157526729729597
