k,Cluster,Frequency,Damping,Size
1,1,0.5971229538158022,-0.3512615788904633,114
2,1,0.7476459596313638,-0.3987473927947873,85
2,2,0.1559348333219142,-0.21207902089503053,29
3,1,0.14328179965365784,-0.21228371537117374,28
3,2,0.67249629905922,-0.329730737324739,57
3,3,0.8871668033904649,-0.5277663426072352,29
4,1,1.0223595727838393,-0.4895342325679556,26
4,2,0.14328179965365784,-0.21228371537117374,28
4,3,0.6564388416829584,-0.3288712710147729,55
4,4,0.2749282319512972,-0.6568132021081186,5
5,1,0.2749282319512972,-0.6568132021081186,5
5,2,0.6564388416829584,-0.3288712710147729,55
5,3,0.14328179965365784,-0.21228371537117374,28
5,4,1.0085881770548548,-0.47116882207460425,25
5,5,1.3666444660084598,-0.9486694949017388,1
6,1,1.3666444660084598,-0.9486694949017388,1
6,2,0.6564388416829584,-0.3288712710147729,55
6,3,0.14664236655764662,-0.18561005631795813,22
6,4,0.2749282319512972,-0.6568132021081186,5
6,5,1.0085881770548548,-0.47116882207460425,25
6,6,0.1309597210056992,-0.31008713189963094,6
7,1,1.047844769095554,-0.5596899311917536,6
7,2,0.14413011799905678,-0.19151830199875733,24
7,3,0.6564388416829584,-0.3288712710147729,55
7,4,0.2749282319512972,-0.6568132021081186,5
7,5,0.9961913585156865,-0.443214787616557,19
7,6,1.3666444660084598,-0.9486694949017388,1
7,7,0.1381918895812645,-0.3368761956056722,4
8,1,0.9961913585156865,-0.443214787616557,19
8,2,0.14413011799905678,-0.19151830199875733,24
8,3,0.6564388416829584,-0.3288712710147729,55
8,4,1.047844769095554,-0.5596899311917536,6
8,5,1.3666444660084598,-0.9486694949017388,1
8,6,0.25429190209349195,-0.7534028389483289,2
8,7,0.1381918895812645,-0.3368761956056722,4
8,8,0.28868578518983407,-0.5924201108813115,3
9,1,0.14413011799905678,-0.19151830199875733,24
9,2,0.6542735701367812,-0.33891501073555114,50
9,3,1.047844769095554,-0.5596899311917536,6
9,4,0.28868578518983407,-0.5924201108813115,3
9,5,1.3666444660084598,-0.9486694949017388,1
9,6,0.9961913585156865,-0.443214787616557,19
9,7,0.1381918895812645,-0.3368761956056722,4
9,8,0.6780915571447304,-0.2284338738069906,5
9,9,0.25429190209349195,-0.7534028389483289,2
10,1,0.9961913585156865,-0.443214787616557,19
10,2,0.6542735701367812,-0.33891501073555114,50
10,3,0.14785963736640523,-0.20524040994167767,21
10,4,1.047844769095554,-0.5596899311917536,6
10,5,0.25429190209349195,-0.7534028389483289,2
10,6,0.28868578518983407,-0.5924201108813115,3
10,7,0.1381918895812645,-0.3368761956056722,4
10,8,1.3666444660084598,-0.9486694949017388,1
10,9,0.11802348242761757,-0.09546354639831517,3
10,10,0.6780915571447304,-0.2284338738069906,5
