k,Cluster,Frequency,Damping,Size
1,1,0.6194693482605101,-0.39574437867102585,304
2,1,0.7478180540021652,-0.38244965971247785,237
2,2,0.16545974735346175,-0.4427719666288749,67
3,1,0.18743211396049309,-0.7076288867873985,30
3,2,1.0187418691618122,-0.5103909742512291,69
3,3,0.5483050218547086,-0.3115143770196834,205
4,1,0.6443872995719107,-0.3286827933058739,173
4,2,1.01764775560164,-0.525531699963783,65
4,3,0.13941079087065128,-0.25485410052739166,41
4,4,0.19906930021805042,-0.7534235701922694,25
5,1,0.632816321148139,-0.33246912783881377,169
5,2,1.028761548670607,-0.6591866645379246,29
5,3,0.19906930021805042,-0.7534235701922694,25
5,4,0.13941079087065128,-0.25485410052739166,41
5,5,1.0211515938641005,-0.3929496965800681,40
6,1,0.16288296192518015,-0.5896466204410009,19
6,2,0.632816321148139,-0.33246912783881377,169
6,3,0.2298351947487609,-0.9114164377493582,11
6,4,0.1408225420092547,-0.22377057702243983,36
6,5,1.0211515938641005,-0.3929496965800681,40
6,6,1.028761548670607,-0.6591866645379246,29
7,1,0.632816321148139,-0.33246912783881377,169
7,2,0.2552176708237132,-0.9582685051597318,8
7,3,0.9875449399446985,-0.6074330902114105,29
7,4,1.0253882633516807,-0.38364052467595244,37
7,5,0.1408225420092547,-0.22377057702243983,36
7,6,0.16278282055568566,-0.6164872073792773,22
7,7,1.3673265545343913,-1.0080473685537976,3
8,1,0.12747062154182137,-0.41686263317070055,16
8,2,0.9875449399446985,-0.6074330902114105,29
8,3,0.632816321148139,-0.33246912783881377,169
8,4,0.1456357925069635,-0.17902794846384,27
8,5,0.2552176708237132,-0.9582685051597318,8
8,6,1.3673265545343913,-1.0080473685537976,3
8,7,0.17860914814674,-0.6743268397264697,15
8,8,1.0253882633516807,-0.38364052467595244,37
9,1,1.0253882633516807,-0.38364052467595244,37
9,2,0.14531302957985304,-0.18339115233082637,28
9,3,0.6325376476670481,-0.34671238337353144,151
9,4,0.2552176708237132,-0.9582685051597318,8
9,5,0.17860914814674,-0.6743268397264697,15
9,6,1.3673265545343913,-1.0080473685537976,3
9,7,0.9875449399446985,-0.6074330902114105,29
9,8,0.12686210094141825,-0.42457363159944994,15
9,9,0.635154082017291,-0.21298403974201569,18
10,1,0.635154082017291,-0.21298403974201569,18
10,2,0.6319619412003864,-0.34563097826234035,150
10,3,1.3673265545343913,-1.0080473685537976,3
10,4,0.17860914814674,-0.6743268397264697,15
10,5,0.14531302957985304,-0.18339115233082637,28
10,6,0.9901183631696503,-0.6221790922632181,25
10,7,1.0553933740485109,-0.30415232144192256,17
10,8,0.12686210094141825,-0.42457363159944994,15
10,9,0.2552176708237132,-0.9582685051597318,8
10,10,0.9840966472803523,-0.46376461632400856,25
