k,Cluster,Frequency,Damping,Size
1,1,0.6371077014824297,-0.3363644452399608,124
2,1,0.6223254731498082,-0.316556048560114,88
2,2,0.9790007319543668,-0.5125604005268428,36
3,1,0.6370335785119322,-0.3282424070501007,66
3,2,0.9790007319543668,-0.5125604005268428,35
3,3,0.13476862981148663,-0.1989141803949841,23
4,1,0.21685210092824203,-0.7348960242495219,4
4,2,0.9754249143173124,-0.500354532557883,32
4,3,0.6370335785119322,-0.3282424070501007,65
4,4,0.13476862981148663,-0.1989141803949841,23
5,1,0.6373457683376831,-0.2358574496671708,20
5,2,0.21685210092824203,-0.7348960242495219,4
5,3,0.9790007319543668,-0.5125604005268428,31
5,4,0.6383483813141199,-0.3419558302865172,46
5,5,0.13476862981148663,-0.1989141803949841,23
6,1,1.0010373225368163,-0.3965719820605483,14
6,2,0.9685579014244936,-0.5327889647833485,19
6,3,0.6373457683376831,-0.2358574496671708,18
6,4,0.21685210092824203,-0.7348960242495219,4
6,5,0.6383483813141199,-0.3419558302865172,46
6,6,0.13476862981148663,-0.1989141803949841,23
7,1,1.0010373225368163,-0.3965719820605483,14
7,2,0.9685579014244936,-0.5327889647833485,17
7,3,0.6373457683376831,-0.2358574496671708,18
7,4,1.364937448501163,-0.8673434491428802,2
7,5,0.21685210092824203,-0.7348960242495219,4
7,6,0.6383483813141199,-0.3419558302865172,46
7,7,0.13476862981148663,-0.1989141803949841,23
8,1,0.6380622757892053,-0.3447441606600758,35
8,2,1.0010373225368163,-0.3965719820605483,14
8,3,0.9685579014244936,-0.5327889647833485,17
8,4,1.364937448501163,-0.8673434491428802,2
8,5,0.21685210092824203,-0.7348960242495219,4
8,6,0.748996572747645,-0.1759143011791059,8
8,7,0.13476862981148663,-0.1989141803949841,23
8,8,0.6243310175725894,-0.2906052938100309,21
9,1,0.6405032031572926,-0.3512020309919342,30
9,2,0.6294697796381643,-0.2366284240292773,12
9,3,0.9685579014244936,-0.5327889647833485,15
9,4,1.364937448501163,-0.8673434491428802,2
9,5,0.6252129052149125,-0.3087296691132529,18
9,6,0.9831026086062508,-0.4265373331493189,13
9,7,0.21685210092824203,-0.7348960242495219,4
9,8,0.893637842071184,-0.1899324953612241,7
9,9,0.13476862981148663,-0.1989141803949841,23
10,1,0.6405032031572926,-0.3512020309919342,30
10,2,1.0010373225368163,-0.3965719820605483,14
10,3,0.9685579014244936,-0.5327889647833485,17
10,4,0.12133959176060849,-0.2777231536310401,10
10,5,1.364937448501163,-0.8673434491428802,2
10,6,0.6252129052149125,-0.3087296691132529,18
10,7,0.21685210092824203,-0.7348960242495219,4
10,8,0.748996572747645,-0.1759143011791059,6
10,9,0.6241091748816285,-0.2454787804053418,10
10,10,0.11736133688331929,-0.1640797459896074,13
