2
-0.0100	158.0000	30.0000
0.0000	158.0000	30.0000
0.0100	157.9998	29.9999
0.0200	157.9996	29.9999
0.0300	157.9990	29.9999
0.0400	157.9982	29.9998
0.0500	157.9969	29.9998
0.0600	157.9949	29.9998
0.0700	157.9918	29.9997
0.0800	157.9875	29.9996
0.0900	157.9826	29.9995
0.1000	157.9779	29.9996
0.1100	157.9743	29.9999
0.1200	157.9722	30.0002
0.1300	157.9720	30.0006
0.1400	157.9736	30.0011
0.1500	157.9769	30.0017
0.1600	157.9816	30.0024
0.1700	157.9872	30.0030
0.1800	157.9928	30.0037
0.1900	157.9967	30.0042
0.2000	157.9975	30.0048
0.2100	157.9945	30.0053
0.2200	157.9881	30.0055
0.2300	157.9798	30.0053
0.2400	157.9712	30.0044
0.2500	157.9635	30.0030
0.2600	157.9576	30.0011
0.2700	157.9541	29.9993
0.2800	157.9536	29.9979
0.2900	157.9564	29.9969
0.3000	157.9618	29.9964
0.3100	157.9683	29.9964
0.3200	157.9739	29.9966
0.3300	157.9773	29.9970
0.3400	157.9783	29.9972
0.3500	157.9773	29.9973
0.3600	157.9753	29.9973
0.3700	157.9729	29.9972
0.3800	157.9708	29.9970
0.3900	157.9696	29.9966
0.4000	157.9699	29.9962
0.4100	157.9716	29.9960
0.4200	157.9744	29.9959
0.4300	157.9777	29.9961
0.4400	157.9811	29.9965
0.4500	157.9841	29.9970
0.4600	157.9861	29.9975
0.4700	157.9866	29.9982
0.4800	157.9853	29.9991
0.4900	157.9821	29.9999
0.5000	157.9772	30.0008
0.5100	157.9711	30.0016
0.5200	157.9651	30.0024
0.5300	157.9605	30.0031
0.5400	157.9581	30.0035
0.5500	157.9581	30.0037
0.5600	157.9597	30.0036
0.5700	157.9624	30.0032
0.5800	157.9651	30.0026
0.5900	157.9675	30.0018
0.6000	157.9694	30.0009
0.6100	157.9712	30.0003
0.6200	157.9731	29.9999
0.6300	157.9745	30.0000
0.6400	157.9751	30.0006
0.6500	157.9752	30.0013
0.6600	157.9756	30.0021
0.6700	157.9768	30.0029
0.6800	157.9787	30.0036
0.6900	157.9809	30.0043
0.7000	157.9829	30.0050
0.7100	157.9846	30.0057
0.7200	157.9861	30.0063
0.7300	157.9877	30.0067
0.7400	157.9899	30.0069
0.7500	157.9924	30.0068
0.7600	157.9943	30.0065
