k,Cluster,Frequency,Damping,Size
1,1,0.6329626880152208,-0.3461031022478445,109
2,1,0.6349563599772393,-0.3346268275852518,91
2,2,0.9930666259193144,-0.7379371015389738,18
3,1,0.6369924435366607,-0.3360653779256089,74
3,2,0.11971756616992119,-0.4137694749539861,17
3,3,0.9930666259193144,-0.7379371015389738,18
4,1,0.10635789104057636,-0.5094005163072551,12
4,2,0.6369924435366607,-0.3360653779256089,74
4,3,0.9930666259193144,-0.7379371015389738,18
4,4,0.1347886720772638,-0.1827588134933922,5
5,1,0.10635789104057636,-0.5094005163072551,12
5,2,0.6197811307069614,-0.4166084187678136,15
5,3,0.6388964824662529,-0.3326192058946159,59
5,4,0.9930666259193144,-0.7379371015389738,18
5,5,0.1347886720772638,-0.1827588134933922,5
6,1,0.10993380200532876,-0.6170259306318862,5
6,2,0.6197811307069614,-0.4166084187678136,15
6,3,0.11971756616992119,-0.4137694749539861,7
6,4,0.6388964824662529,-0.3326192058946159,59
6,5,0.9930666259193144,-0.7379371015389738,18
6,6,0.1347886720772638,-0.1827588134933922,5
7,1,0.10993380200532876,-0.6170259306318862,5
7,2,0.6349563599772393,-0.3346268275852518,58
7,3,0.6273215727657834,-0.4453609742342067,12
7,4,0.11971756616992119,-0.4137694749539861,7
7,5,0.6423795711578094,-0.099115895424913,4
7,6,0.9930666259193144,-0.7379371015389738,18
7,7,0.1347886720772638,-0.1827588134933922,5
8,1,0.10993380200532876,-0.6170259306318862,5
8,2,0.6349563599772393,-0.3346268275852518,57
8,3,0.6273215727657834,-0.4453609742342067,12
8,4,0.11971756616992119,-0.4137694749539861,7
8,5,1.082504807594061,-0.3042070108663152,2
8,6,0.6423795711578094,-0.099115895424913,3
8,7,0.9930666259193144,-0.7379371015389738,18
8,8,0.1347886720772638,-0.1827588134933922,5
9,1,0.10993380200532876,-0.6170259306318862,5
9,2,0.6349563599772393,-0.3346268275852518,57
9,3,0.6273215727657834,-0.4453609742342067,12
9,4,0.9983835007897532,-0.770481233891154,11
9,5,0.11971756616992119,-0.4137694749539861,7
9,6,1.082504807594061,-0.3042070108663152,2
9,7,0.9874382398477254,-0.6989160269399317,7
9,8,0.6423795711578094,-0.099115895424913,3
9,9,0.1347886720772638,-0.1827588134933922,5
10,1,0.6265092857222087,-0.4561364748187231,9
10,2,0.10993380200532876,-0.6170259306318862,5
10,3,0.9983835007897532,-0.770481233891154,11
10,4,0.11971756616992119,-0.4137694749539861,7
10,5,0.6223562051318174,-0.3707846091288652,13
10,6,1.082504807594061,-0.3042070108663152,2
10,7,0.9874382398477254,-0.6989160269399317,7
10,8,0.6423795711578094,-0.099115895424913,3
10,9,0.6367207668622156,-0.3278126579553664,47
10,10,0.1347886720772638,-0.1827588134933922,5
