Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load29,g2,Voltage,Order 2,0.5609294391175322,-0.3710138835419342,7.320242666989367e-05,-1.820254670569011
load29,g2,Voltage,Order 4,0.6330069662174393,-0.2544267561796519,5.875516529574288e-05,-2.593021881611954
load29,g2,Voltage,Order 4,0.132789230156797,-0.5763721136330089,9.299832879183023e-05,0.8393751316946075
load29,g2,Voltage,Order 6,0.6583561522985949,-0.3054195043629765,6.57869001177331e-05,-2.9046677207073874
load29,g2,Voltage,Order 6,0.0918854399677105,-0.6070730122936038,0.0001743497620641,1.5106281839022997
load29,g2,Voltage,Tau 1,0.6330069662174393,-0.2544267561796519,5.875516529574288e-05,-2.593021881611954
load29,g2,Voltage,Tau 1,0.132789230156797,-0.5763721136330089,9.299832879183023e-05,0.8393751316946075
load29,g2,Voltage,Tau 0.1,0.6404287980260586,-0.2187302865775794,5.34183503046109e-05,-2.700950611114424
load29,g2,Voltage,Tau 0.1,0.1520088308489578,-0.6116446297733975,9.192970396385774e-05,0.7256753477250082
load29,g2,Voltage,Tau 0.01,1.0318213644141143,-0.4064159835860396,1.3212804742623474e-05,-0.0567378503994553
load29,g2,Voltage,Tau 0.01,0.6279116923237686,-0.3292645316579819,6.959793280162575e-05,-2.39907600562434
load29,g2,Voltage,Tau 0.01,0.4947505853329324,-0.418009187786421,1.0252854400380972e-05,-2.8526836072182893
load29,g2,Voltage,Tau 0.01,0.2473296728136524,-0.3002238437371378,4.774910212069847e-06,0.7595327688843893
load29,g2,Voltage,Tau 0.01,0.1232385930687343,-0.4426300285620759,7.083042924087015e-05,0.8263124650923508
load29,g2,Voltage,Tau 0.01,0.1316160154185552,-0.0981660971509489,2.906656137328358e-06,2.5697225158479413
load29,g2,Voltage,Tau 0.01,0.0118643782035936,0.0154243642952206,7.10659603604094e-07,-1.2165414109386172
load29,g2,Current,Order 2,0.016777648764716,-0.0980978681842517,0.0003312818702206,-2.2412167293721854
load29,g2,Current,Order 4,0.7204288225557358,-0.2652727555298955,0.0001876183405232,-0.1257006926771104
load29,g2,Current,Order 4,0.0200707238483482,-0.1040087618389448,0.0003132781915299,-2.3512674232343582
load29,g2,Current,Order 6,0.7995249848859415,-0.4262189441514594,0.0002573901971475,-0.6341132888093396
load29,g2,Current,Order 6,1.977385961098329e-15,-0.0182320163731195,3.000716343992368e-05,7.497274817099954e-14
load29,g2,Current,Order 6,0.0252930941940469,-0.028836144194132,7.026992434378427e-05,-2.8784833552415905
load29,g2,Current,Tau 1,0.9910288325931318,-0.3977656572362933,0.0002028736699451,-2.109357532706273
load29,g2,Current,Tau 1,0.6385509891761018,-0.3633977738150939,0.0002375319887399,0.7978025467177582
load29,g2,Current,Tau 1,0.0151392134765829,-0.1102295551139769,0.000404833738728,-2.13991396724727
load29,g2,Current,Tau 0.1,0.994634594504276,-0.3845718396590441,0.000196792454894,-2.1634873783330906
load29,g2,Current,Tau 0.1,0.6387768196495583,-0.3635138737556672,0.0002433475112345,0.8111172041169408
load29,g2,Current,Tau 0.1,0.0278732362411626,-0.354092234279611,0.0004757145190053,2.142599764250203
load29,g2,Current,Tau 0.1,0.0068511968682709,0.0031904007899882,6.079405387373193e-05,0.0745194511783525
load29,g2,Current,Tau 0.01,0.994634594504276,-0.3845718396590441,0.000196792454894,-2.1634873783330906
load29,g2,Current,Tau 0.01,0.6387768196495583,-0.3635138737556672,0.0002433475112345,0.8111172041169408
load29,g2,Current,Tau 0.01,0.0278732362411626,-0.354092234279611,0.0004757145190053,2.142599764250203
load29,g2,Current,Tau 0.01,0.0068511968682709,0.0031904007899882,6.079405387373193e-05,0.0745194511783525
load29,g2,Active Power,Order 2,0.0237429529800394,-0.0576192981770898,0.0983314019152862,-2.6711494463429606
load29,g2,Active Power,Order 4,0.8376697283647834,-0.3199904411407202,0.1206611662173205,-0.8171547354075599
load29,g2,Active Power,Order 4,0.0211647155548437,-0.1052274325474958,0.1736905418994915,-2.4081142397060726
load29,g2,Active Power,Order 6,0.8803068323618386,-0.4401227196007094,0.1715286806573736,-1.1056354347830644
load29,g2,Active Power,Order 6,1.289245187958788e-15,-0.6014876361354534,0.308586598746769,-3.1415926535896586
load29,g2,Active Power,Order 6,0.0239734190000285,-0.0211890079404299,0.0347775158918677,-2.779778523663309
load29,g2,Active Power,Tau 1,0.0237429529800394,-0.0576192981770898,0.0983314019152862,-2.6711494463429606
load29,g2,Active Power,Tau 0.1,0.99851613211511,-0.412888176289914,0.1490737495524909,-2.2088755281099863
load29,g2,Active Power,Tau 0.1,0.6346755574991363,-0.3774696159765413,0.127068646142503,0.9413531468385536
load29,g2,Active Power,Tau 0.1,1.2881443024584503e-14,-0.1918133569971446,0.669299892399824,-3.1415926535891088
load29,g2,Active Power,Tau 0.1,7.391510261182676e-16,0.0235964762016974,0.0148058023090137,3.1415926535891394
load29,g2,Active Power,Tau 0.01,1.1115001976258034,-0.4618697665754434,0.0374822585493419,1.8069700982902837
load29,g2,Active Power,Tau 0.01,0.9793323441390932,-0.4915658656171507,0.1690400063924956,-1.840810792288481
load29,g2,Active Power,Tau 0.01,0.6366765899135215,-0.3402918286778211,0.1101794561565299,0.9005577968682603
load29,g2,Active Power,Tau 0.01,1.686789929510926e-15,-0.9197542352056132,0.187168640971681,1.185222251741831e-13
load29,g2,Active Power,Tau 0.01,9.903291609118473e-16,-0.0983350898266347,0.6851771100884049,-3.5237937648304093e-13
load29,g2,Active Power,Tau 0.01,1.0155722549885618e-15,0.0184447502722536,0.0144601797007222,3.141592653589502
load29,g2,Reactive Power,Order 2,0.0204117654683733,-0.1004701002031367,0.1413514885523253,-2.3641402012312693
load29,g2,Reactive Power,Order 4,0.0426607398024746,-0.1693488764231218,0.0990975556289777,2.8354605013911915
load29,g2,Reactive Power,Order 4,0.0141569912324878,0.0015752624437374,0.0158706540674754,-1.4475655945761805
load29,g2,Reactive Power,Order 6,0.6239295142604586,-0.4128452705852566,0.051891734048033,1.4365706735688637
load29,g2,Reactive Power,Order 6,0.059582880287948,-0.3835965975440646,0.2642906831261313,1.812132552930649
load29,g2,Reactive Power,Order 6,0.0082619094824859,-0.0069123813936737,0.0274075410024347,-0.1777140459211568
load29,g2,Reactive Power,Tau 1,0.0426607398024746,-0.1693488764231218,0.0990975556289777,2.8354605013911915
load29,g2,Reactive Power,Tau 1,0.0141569912324878,0.0015752624437374,0.0158706540674754,-1.4475655945761805
load29,g2,Reactive Power,Tau 0.1,0.0426607398024746,-0.1693488764231218,0.0990975556289777,2.8354605013911915
load29,g2,Reactive Power,Tau 0.1,0.0141569912324878,0.0015752624437374,0.0158706540674754,-1.4475655945761805
load29,g2,Reactive Power,Tau 0.01,0.9785437496747094,-0.3420580708963515,0.0096934613421802,0.0388077160991731
load29,g2,Reactive Power,Tau 0.01,0.6373068421148207,-0.3477587052390239,0.0399792833816272,1.1740837832940112
load29,g2,Reactive Power,Tau 0.01,0.1338785769485599,-0.488838493609334,0.0893091044593688,0.1219500676792954
load29,g2,Reactive Power,Tau 0.01,5.710253923095568e-15,-0.0343423832731487,0.121457011281694,-2.412904623116577e-13
load29,g3,Voltage,Order 2,0.6034194583344988,-0.2911870663040277,7.33769500584865e-05,-2.075879383558936
load29,g3,Voltage,Order 4,0.6573304575567421,-0.2623357028260369,6.211030666950338e-05,-2.8804816748335016
load29,g3,Voltage,Order 4,2.4490856599230855e-21,-1.5631824218391226,0.0002027362493997,4.980181275507883e-15
load29,g3,Voltage,Order 6,0.6394346840748244,-0.3592008165797839,7.418952675098318e-05,-2.6923034587764825
load29,g3,Voltage,Order 6,0.1210080175700239,-0.6801816990754601,0.0001076351466938,0.9539132974580232
load29,g3,Voltage,Order 6,0.0201911312503492,-0.1530641990944962,3.284086103122443e-05,0.870725017213463
load29,g3,Voltage,Tau 1,0.6034194583344988,-0.2911870663040277,7.33769500584865e-05,-2.075879383558936
load29,g3,Voltage,Tau 0.1,0.6394346840748244,-0.3592008165797839,7.418952675098318e-05,-2.6923034587764825
load29,g3,Voltage,Tau 0.1,0.1210080175700239,-0.6801816990754601,0.0001076351466938,0.9539132974580232
load29,g3,Voltage,Tau 0.1,0.0201911312503492,-0.1530641990944962,3.284086103122443e-05,0.870725017213463
load29,g3,Voltage,Tau 0.01,1.0262837262421176,-0.4388122092121918,1.0545651689032516e-05,0.1961512819960764
load29,g3,Voltage,Tau 0.01,0.6465546478881249,-0.3333015752344373,6.823949776260168e-05,-2.722237237135509
load29,g3,Voltage,Tau 0.01,0.272658919050145,-0.8618788089994289,4.968913562781488e-05,-0.2519545254680806
load29,g3,Voltage,Tau 0.01,0.1494906686517394,-0.2233611991588876,1.5212767854354669e-05,0.5785281962901162
load29,g3,Voltage,Tau 0.01,8.051165000084509e-15,-0.2125454113201403,6.221757928723545e-05,1.1904801974166205e-12
load29,g3,Voltage,Tau 0.01,4.630134925698725e-15,-0.0030270615314733,3.008548636425548e-06,-2.255011040504151e-12
load29,g3,Current,Order 2,0.017515436185296,-0.0933330024474731,0.0002714459183503,-2.2814228026039864
load29,g3,Current,Order 4,0.6830357523659348,-0.3166658761131667,0.0002557637724307,0.2826431759479028
load29,g3,Current,Order 4,0.0260601698759814,-0.0579765897328868,0.0001430389887534,-2.771024591981309
load29,g3,Current,Order 6,0.7453697898561874,-0.3589543578518856,0.0002625205172359,-0.3380143711315335
load29,g3,Current,Order 6,0.0309793104529037,-0.0274969826529655,4.697556191319956e-05,2.7485084734021306
