k,Cluster,Frequency,Damping,Size
1,1,0.6301555396200638,-0.35754030143139,146
2,1,0.9702244458863404,-0.5457046998827166,41
2,2,0.6181286024501845,-0.3435942321111986,105
3,1,0.9702244458863404,-0.5457046998827166,41
3,2,0.6325684350539689,-0.3477176230673288,75
3,3,0.15217693467449855,-0.2468677878459872,30
4,1,0.14994645736437,-0.4950174399919959,16
4,2,0.9697706302935452,-0.5366621410170207,37
4,3,0.6325684350539689,-0.3477176230673288,72
4,4,0.14118369783093931,-0.1954917964904635,21
5,1,0.9702244458863404,-0.5457046998827166,34
5,2,0.14994645736437,-0.4950174399919959,16
5,3,0.6320736632466806,-0.3477529904581869,66
5,4,0.14118369783093931,-0.1954917964904635,21
5,5,1.0773336820448949,-0.2846842297489235,9
6,1,0.6320736632466806,-0.3477529904581869,66
6,2,0.9697706302935452,-0.5366621410170207,33
6,3,0.17917336050413912,-0.4660570165208866,12
6,4,0.14118369783093931,-0.1954917964904635,21
6,5,0.3000521688170668,-0.789510177014934,6
6,6,1.0773336820448949,-0.2846842297489235,8
7,1,0.6320736632466806,-0.3477529904581869,65
7,2,0.9659323454280324,-0.4843861772073229,15
7,3,0.17917336050413912,-0.4660570165208866,12
7,4,0.9698939802300016,-0.5632251007284436,20
7,5,0.14118369783093931,-0.1954917964904635,21
7,6,0.2692694590234468,-0.7409485729429256,5
7,7,1.0773336820448949,-0.2846842297489235,8
8,1,0.6301555396200638,-0.35754030143139,39
8,2,0.6267003652429474,-0.3165374641357478,26
8,3,0.9659323454280324,-0.4843861772073229,15
8,4,0.17917336050413912,-0.4660570165208866,12
8,5,0.9698939802300016,-0.5632251007284436,20
8,6,0.14118369783093931,-0.1954917964904635,21
8,7,0.2692694590234468,-0.7409485729429256,5
8,8,1.0773336820448949,-0.2846842297489235,8
9,1,0.6355191278389146,-0.2760099364983322,11
9,2,0.5821132868003517,-0.4618479044424233,11
9,3,0.6320736632466806,-0.3477529904581869,46
9,4,0.9659323454280324,-0.4843861772073229,14
9,5,0.17917336050413912,-0.4660570165208866,10
9,6,0.9698939802300016,-0.5632251007284436,20
9,7,0.14118369783093931,-0.1954917964904635,21
9,8,0.2692694590234468,-0.7409485729429256,5
9,9,1.0773336820448949,-0.2846842297489235,8
10,1,0.133727762527526,-0.489756189045101,7
10,2,0.6267003652429474,-0.3165374641357478,25
10,3,0.5821132868003517,-0.4618479044424233,11
10,4,0.9659323454280324,-0.4843861772073229,14
10,5,0.637599008260757,-0.3530602715924463,32
10,6,0.9698939802300016,-0.5632251007284436,20
10,7,0.2692694590234468,-0.7409485729429256,5
10,8,0.1432018422390004,-0.1651432976549708,15
10,9,0.1241310693594907,-0.3098122374280756,9
10,10,1.0773336820448949,-0.2846842297489235,8
