k,Cluster,Frequency,Damping,Size
1,1,0.6397438578823516,-0.3416738758241006,105
2,1,0.9682198652057482,-0.5846623124071602,22
2,2,0.633395832567509,-0.332363753554048,83
3,1,0.16574923772314903,-0.7224141131878816,10
3,2,0.9899120186803612,-0.5339553201423022,20
3,3,0.6372571109039474,-0.3333156933110693,75
4,1,1.407505342215034,-0.9705065791069309,5
4,2,0.9696912281057496,-0.4951341331649282,15
4,3,0.16574923772314903,-0.7224141131878816,10
4,4,0.6372571109039474,-0.3333156933110693,75
5,1,1.407505342215034,-0.9705065791069309,5
5,2,0.9696912281057496,-0.4951341331649282,15
5,3,0.16574923772314903,-0.7224141131878816,8
5,4,0.14818613032452266,-0.2979873922747273,8
5,5,0.6372571109039474,-0.3333156933110693,69
6,1,1.407505342215034,-0.9705065791069309,5
6,2,0.9696912281057496,-0.4951341331649282,15
6,3,0.16574923772314903,-0.7224141131878816,7
6,4,0.14818613032452266,-0.2979873922747273,8
6,5,0.6372571109039474,-0.3333156933110693,69
6,6,0.16452646710157748,-1.5724543846443677,1
7,1,1.1390479666604043,-0.7420614551415688,4
7,2,0.9696912281057496,-0.4951341331649282,12
7,3,0.16574923772314903,-0.7224141131878816,7
7,4,1.4935027219015367,-1.001815757462461,4
7,5,0.14818613032452266,-0.2979873922747273,8
7,6,0.6372571109039474,-0.3333156933110693,69
7,7,0.16452646710157748,-1.5724543846443677,1
8,1,0.9692285003442016,-0.4215025030840159,10
8,2,0.6361861084011763,-0.316409395682418,36
8,3,0.16574923772314903,-0.7224141131878816,7
8,4,1.4935027219015367,-1.001815757462461,4
8,5,0.14818613032452266,-0.2979873922747273,8
8,6,0.6382331499966948,-0.3498864817083634,33
8,7,1.1441357006023982,-0.6862775257936878,6
8,8,0.16452646710157748,-1.5724543846443677,1
9,1,1.1390479666604043,-0.7420614551415688,4
9,2,0.6361861084011763,-0.316409395682418,36
9,3,0.16574923772314903,-0.7224141131878816,7
9,4,1.4935027219015367,-1.001815757462461,4
9,5,0.9682198652057482,-0.5846623124071602,6
9,6,0.14818613032452266,-0.2979873922747273,8
9,7,1.0166826372222355,-0.3361332357573962,6
9,8,0.6382331499966948,-0.3498864817083634,33
9,9,0.16452646710157748,-1.5724543846443677,1
10,1,1.1390479666604043,-0.7420614551415688,4
10,2,0.6361861084011763,-0.316409395682418,36
10,3,0.13757991667909386,-0.2470937560640598,6
10,4,0.16574923772314903,-0.7224141131878816,6
10,5,1.4935027219015367,-1.001815757462461,4
10,6,0.9682198652057482,-0.5846623124071602,6
10,7,0.13976291958117837,-0.4630540288576112,3
10,8,1.0166826372222355,-0.3361332357573962,6
10,9,0.6382331499966948,-0.3498864817083634,33
10,10,0.16452646710157748,-1.5724543846443677,1
