b:tnow in s,s:ut in p.u.,s:cur1 in p.u.,s:Q1 in Mvar,s:P1 in MW
0,0.9972,0.804108,109.905981,632
0.01,0.997054,0.804877,110.164945,632.482454
0.02,0.997049,0.804878,110.16046,632.4801
0.03,0.997044,0.804874,110.155074,632.475025
0.04,0.99704,0.804867,110.149191,632.468043
0.05,0.997037,0.804858,110.14308,632.459741
0.06,0.997034,0.804848,110.136911,632.450523
0.07,0.997032,0.804836,110.130792,632.440673
0.08,0.99703,0.804824,110.124787,632.43039
0.09,0.997029,0.804811,110.118935,632.419819
0.1,0.997027,0.804797,110.113256,632.409065
0.11,0.997026,0.804783,110.107757,632.398208
0.12,0.997025,0.804769,110.102439,632.387312
0.13,0.997025,0.804755,110.097295,632.376426
0.14,0.997024,0.804741,110.092317,632.365596
0.15,0.997024,0.804727,110.087494,632.354857
0.16,0.997024,0.804714,110.082815,632.344244
0.17,0.997023,0.8047,110.078267,632.333788
0.18,0.997023,0.804686,110.073839,632.323518
0.19,0.997023,0.804673,110.069519,632.31346
0.2,0.997023,0.80466,110.065295,632.303641
0.21,0.997024,0.804647,110.061157,632.294084
0.22,0.997024,0.804634,110.057094,632.28481
0.23,0.997024,0.804622,110.053098,632.27584
0.24,0.997025,0.80461,110.04916,632.267192
0.25,0.997025,0.804599,110.045271,632.258881
0.26,0.997026,0.804588,110.041425,632.25092
0.27,0.997027,0.804577,110.037615,632.243321
0.28,0.997027,0.804566,110.033835,632.236091
0.29,0.997028,0.804556,110.030081,632.229236
0.3,0.99703,0.804547,110.026346,632.222759
0.31,0.997031,0.804537,110.022627,632.21666
0.32,0.997032,0.804528,110.01892,632.210936
0.33,0.997033,0.80452,110.015223,632.205581
0.34,0.997035,0.804512,110.011531,632.200588
0.35,0.997037,0.804504,110.007844,632.195944
0.36,0.997038,0.804496,110.004159,632.191638
0.37,0.99704,0.804489,110.000475,632.187654
0.38,0.997042,0.804482,109.996792,632.183974
0.39,0.997044,0.804476,109.993108,632.180578
0.4,0.997046,0.804469,109.989423,632.177447
0.41,0.997048,0.804463,109.985739,632.174556
0.42,0.997051,0.804457,109.982055,632.171882
0.43,0.997053,0.804451,109.978374,632.169401
0.44,0.997056,0.804446,109.974697,632.167086
0.45,0.997058,0.80444,109.971025,632.164913
0.46,0.997061,0.804435,109.967362,632.162855
0.47,0.997063,0.804429,109.96371,632.160886
0.48,0.997066,0.804424,109.960073,632.158981
0.49,0.997069,0.804419,109.956455,632.157115
0.5,0.997072,0.804413,109.952859,632.155264
0.51,0.997075,0.804408,109.94929,632.153406
0.52,0.997078,0.804403,109.945753,632.15152
0.53,0.99708,0.804397,109.942253,632.149584
0.54,0.997083,0.804391,109.938796,632.147583
0.55,0.997086,0.804386,109.935388,632.145499
0.56,0.997089,0.80438,109.932034,632.14332
0.57,0.997092,0.804374,109.928741,632.141033
0.58,0.997095,0.804368,109.925516,632.138629
0.59,0.997098,0.804362,109.922365,632.136103
0.6,0.997101,0.804356,109.919296,632.13345
0.61,0.997104,0.804349,109.916316,632.130668
0.62,0.997106,0.804343,109.913432,632.12776
0.63,0.997109,0.804336,109.91065,632.124728
0.64,0.997112,0.80433,109.90798,632.12158
0.65,0.997114,0.804323,109.905427,632.118324
0.66,0.997117,0.804316,109.902999,632.114973
0.67,0.997119,0.80431,109.900704,632.111539
0.68,0.997122,0.804303,109.898548,632.10804
0.69,0.997124,0.804296,109.896538,632.104494
0.7,0.997126,0.80429,109.894681,632.10092
0.71,0.997128,0.804283,109.892983,632.097343
0.72,0.99713,0.804277,109.89145,632.093784
0.73,0.997132,0.804271,109.890088,632.09027
0.74,0.997134,0.804265,109.888902,632.086828
0.75,0.997136,0.804259,109.887898,632.083484
0.76,0.997137,0.804254,109.887079,632.080267
0.77,0.997139,0.804249,109.886449,632.077205
0.78,0.99714,0.804244,109.886013,632.074329
0.79,0.997141,0.80424,109.885772,632.071667
0.8,0.997142,0.804236,109.88573,632.069247
0.81,0.997143,0.804232,109.885887,632.067099
0.82,0.997144,0.80423,109.886245,632.065251
0.83,0.997145,0.804227,109.886805,632.063728
0.84,0.997145,0.804226,109.887565,632.062558
0.85,0.997145,0.804225,109.888526,632.061764
0.86,0.997146,0.804224,109.889686,632.061369
0.87,0.997146,0.804224,109.891041,632.061394
0.88,0.997146,0.804225,109.89259,632.061858
0.89,0.997146,0.804227,109.894329,632.062778
0.9,0.997145,0.804229,109.896253,632.064169
0.91,0.997145,0.804232,109.898358,632.066043
0.92,0.997145,0.804236,109.900637,632.068409
0.93,0.997144,0.804241,109.903085,632.071276
0.94,0.997143,0.804246,109.905695,632.074646
0.95,0.997142,0.804252,109.908459,632.078522
0.96,0.997141,0.804259,109.911368,632.082902
0.97,0.99714,0.804267,109.914416,632.087783
0.98,0.997139,0.804275,109.917592,632.093158
0.99,0.997138,0.804284,109.920887,632.099016
1,0.997136,0.804294,109.924291,632.105346
1.01,0.997135,0.804304,109.927793,632.112133
1.02,0.997133,0.804315,109.931383,632.119358
1.03,0.997131,0.804327,109.93505,632.127002
1.04,0.997129,0.804339,109.938783,632.135042
1.05,0.997128,0.804352,109.94257,632.143452
1.06,0.997126,0.804365,109.946399,632.152207
1.07,0.997124,0.804378,109.950258,632.161277
1.08,0.997122,0.804392,109.954136,632.170631
1.09,0.997119,0.804407,109.958021,632.180236
