b:tnow in s,s:ut in p.u.,s:cur1 in p.u.,s:Q1 in Mvar,s:P1 in MW
0,1.0265,0.808879,22.841625,830
0.01,1.026396,0.809101,22.981735,830.13992
0.02,1.02639,0.809106,22.976245,830.1405
0.03,1.026386,0.809109,22.972042,830.140308
0.04,1.026383,0.809111,22.968342,830.140177
0.05,1.02638,0.809114,22.965017,830.1404
0.06,1.026377,0.809117,22.961983,830.141165
0.07,1.026375,0.80912,22.959184,830.142577
0.08,1.026373,0.809123,22.956579,830.14468
0.09,1.026371,0.809128,22.954138,830.147483
0.1,1.026369,0.809132,22.951837,830.150967
0.11,1.026367,0.809138,22.949659,830.155098
0.12,1.026365,0.809144,22.947586,830.159831
0.13,1.026363,0.809151,22.945605,830.165114
0.14,1.026361,0.809158,22.943705,830.17089
0.15,1.026359,0.809165,22.941872,830.177103
0.16,1.026357,0.809173,22.940099,830.183694
0.17,1.026355,0.809181,22.938374,830.190603
0.18,1.026353,0.80919,22.93669,830.197773
0.19,1.026351,0.809198,22.93504,830.205146
0.2,1.026349,0.809207,22.933418,830.212667
0.21,1.026347,0.809216,22.931818,830.220281
0.22,1.026345,0.809225,22.930235,830.227935
0.23,1.026343,0.809234,22.928667,830.235578
0.24,1.026342,0.809243,22.92711,830.24316
0.25,1.02634,0.809252,22.925562,830.250635
0.26,1.026338,0.80926,22.924023,830.257955
0.27,1.026336,0.809268,22.922492,830.265078
0.28,1.026335,0.809276,22.920969,830.27196
0.29,1.026333,0.809284,22.919455,830.278564
0.3,1.026332,0.809291,22.917952,830.284851
0.31,1.02633,0.809298,22.916462,830.290785
0.32,1.026329,0.809304,22.914987,830.296335
0.33,1.026328,0.80931,22.91353,830.301468
0.34,1.026327,0.809315,22.912093,830.306156
0.35,1.026327,0.80932,22.910682,830.310374
0.36,1.026326,0.809324,22.909299,830.314097
0.37,1.026326,0.809327,22.907948,830.317306
0.38,1.026325,0.80933,22.906633,830.31998
0.39,1.026325,0.809332,22.90536,830.322105
0.4,1.026326,0.809333,22.904131,830.323666
0.41,1.026326,0.809334,22.902951,830.324654
0.42,1.026327,0.809334,22.901826,830.325059
