Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase,Reference_Mode,Reference_Frequency,Reference_Damping,Distance_to_Reference
load03,g1,Voltage,Order 6,0.6388284732171293,-0.3293896929071258,1.6192909897757983e-05,2.8948153109874566,Mode 1,0.6062,-0.08,0.2515150814420309
load03,g1,Voltage,Tau 0.1,0.6388284732171293,-0.3293896929071258,1.6192909897757983e-05,2.8948153109874566,Mode 1,0.6062,-0.08,0.2515150814420309
load03,g1,Voltage,Tau 0.01,0.6388284732171293,-0.3293896929071258,1.6192909897757983e-05,2.8948153109874566,Mode 1,0.6062,-0.08,0.2515150814420309
load03,g1,Current,Order 4,0.3032427478098164,-0.3492318640030665,0.0001045522431697,-1.880446702456709,Mode 1,0.6062,-0.08,0.4053009909304345
load03,g1,Current,Order 6,0.6389796077952793,-0.3598484237582072,0.0001661886397289,2.832568817237936,Mode 1,0.6062,-0.08,0.28176167760567694
load03,g1,Current,Tau 1,0.6401804625328151,-0.3404510209103904,0.0001703897967029,2.760543932564611,Mode 1,0.6062,-0.08,0.262658344864976
load03,g1,Current,Tau 0.1,0.6389796077952793,-0.3598484237582072,0.0001661886397289,2.832568817237936,Mode 1,0.6062,-0.08,0.28176167760567694
load03,g1,Current,Tau 0.01,0.6389796077952793,-0.3598484237582072,0.0001661886397289,2.832568817237936,Mode 1,0.6062,-0.08,0.28176167760567694
load03,g1,Active Power,Order 4,0.3071972717569209,-0.3702794534145235,0.8294862945055413,-2.1869096473787133,Mode 1,0.6062,-0.08,0.4167310794402537
load03,g1,Active Power,Order 6,0.637809357153808,-0.3392327210798963,1.690075393969764,2.8573796202993456,Mode 1,0.6062,-0.08,0.26115274292674834
load03,g1,Active Power,Tau 1,0.6396601131563928,-0.3576798369161637,1.7102381914363858,2.90050162412748,Mode 1,0.6062,-0.08,0.27968852497416813
load03,g1,Active Power,Tau 0.1,0.637809357153808,-0.3392327210798963,1.690075393969764,2.8573796202993456,Mode 1,0.6062,-0.08,0.26115274292674834
load03,g1,Active Power,Tau 0.01,0.637809357153808,-0.3392327210798963,1.690075393969764,2.8573796202993456,Mode 1,0.6062,-0.08,0.26115274292674834
load03,g1,Reactive Power,Order 4,0.6289570353548598,-0.4514157865095355,0.4198601808955948,-0.4683613155862282,Mode 1,0.6062,-0.08,0.3721123071421304
load03,g1,Reactive Power,Order 6,0.6477520848426014,-0.2744542351348408,0.2986898079640828,-0.4840983600482371,Mode 1,0.6062,-0.08,0.1988442237447261
load03,g1,Reactive Power,Tau 1,0.6477520848426014,-0.2744542351348408,0.2986898079640828,-0.4840983600482371,Mode 1,0.6062,-0.08,0.1988442237447261
load03,g1,Reactive Power,Tau 0.1,0.6429676197737687,-0.3049246904313847,0.3184363312465171,-0.428911121596793,Mode 1,0.6062,-0.08,0.22791001344715564
load03,g1,Reactive Power,Tau 0.1,0.140520259087737,-0.2103119097958813,0.0506595018675563,0.0955137973603484,Mode 1,0.6062,-0.08,0.4835688316369886
load03,g1,Reactive Power,Tau 0.01,0.9926574965274122,-0.5527493159901087,0.0352675868027096,2.894521891509827,Mode 4,1.1211,-0.3373,0.2508303898233056
load03,g1,Reactive Power,Tau 0.01,0.635771476950219,-0.3555317294766171,0.3457403049143367,-0.3263799317396705,Mode 1,0.6062,-0.08,0.2771140671228962
load03,g1,Reactive Power,Tau 0.01,0.1367961735213529,-0.1622022914420821,0.0424250096890407,-0.2511481499606408,Mode 1,0.6062,-0.08,0.4765471320143736
load03,g8,Voltage,Order 6,0.6426566807012666,-0.250235646054436,4.409437980518168e-05,2.327126985202987,Mode 1,0.6062,-0.08,0.17409556213564237
load03,g8,Voltage,Tau 1,0.6426566807012666,-0.250235646054436,4.409437980518168e-05,2.327126985202987,Mode 1,0.6062,-0.08,0.17409556213564237
load03,g8,Voltage,Tau 0.1,0.6426566807012666,-0.250235646054436,4.409437980518168e-05,2.327126985202987,Mode 1,0.6062,-0.08,0.17409556213564237
load03,g8,Voltage,Tau 0.01,0.9784828134819082,-0.5586395626644144,1.816564004314223e-05,-0.3477793287122862,Mode 4,1.1211,-0.3373,0.2633075462093906
load03,g8,Voltage,Tau 0.01,0.6380186563735816,-0.3221171302374069,4.763468817079644e-05,2.5327989834316176,Mode 1,0.6062,-0.08,0.2441989591456473
load03,g8,Voltage,Tau 0.01,0.1361061609124192,-0.1645735381483548,1.7393499575701266e-05,2.811375125066603,Mode 1,0.6062,-0.08,0.47764097489959073
