Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g2,Voltage,Order 2,0.5290233826821733,-0.5378070736672033,4.8557134371092076e-05,2.8257827812748673
load03,g2,Voltage,Order 4,0.6352778715818493,-0.3778199604793222,4.5695107211474055e-05,2.3704675799635146
load03,g2,Voltage,Order 4,4.7536606873205835e-20,-0.48080240395829466,4.7596313333417084e-05,3.1415926535897905
load03,g2,Voltage,Order 6,0.6680176342756224,-0.13764085968363732,2.2729946097063203e-05,2.0126584233695275
load03,g2,Voltage,Order 6,0.12209163783963703,-0.41147985358842193,2.818232337878953e-05,-3.0175187537620314
load03,g2,Voltage,Order 6,0.013256261074822,0.023519017581334508,1.0302836719071387e-06,-1.3676320135287834
load03,g2,Voltage,Tau 1,0.6680176342756224,-0.13764085968363732,2.2729946097063203e-05,2.0126584233695275
load03,g2,Voltage,Tau 1,0.12209163783963703,-0.41147985358842193,2.818232337878953e-05,-3.0175187537620314
load03,g2,Voltage,Tau 1,0.013256261074822,0.023519017581334508,1.0302836719071387e-06,-1.3676320135287834
load03,g2,Voltage,Tau 0.1,0.6680176342756224,-0.13764085968363732,2.2729946097063203e-05,2.0126584233695275
load03,g2,Voltage,Tau 0.1,0.12209163783963703,-0.41147985358842193,2.818232337878953e-05,-3.0175187537620314
load03,g2,Voltage,Tau 0.1,0.013256261074822,0.023519017581334508,1.0302836719071387e-06,-1.3676320135287834
load03,g2,Voltage,Tau 0.01,1.0501855950490158,-0.16935922272331186,1.4504620782937646e-06,-2.6918751848082483
load03,g2,Voltage,Tau 0.01,0.6374252799817678,-0.359628693159008,4.370756323236694e-05,2.3805846752409816
load03,g2,Voltage,Tau 0.01,0.14455866374663695,-0.2617653424006209,1.5373168112683415e-05,-2.566356928476974
load03,g2,Voltage,Tau 0.01,0.10329777764330457,-0.1813039261756878,9.880773496598784e-06,2.32739511255502
load03,g2,Voltage,Tau 0.01,5.1865192494255884e-15,-0.1268233503551682,1.2640920663097633e-05,-3.141592653589437
load03,g2,Voltage,Tau 0.01,0.0031701990083933054,0.008416646875599941,6.470017870122366e-06,0.8858469064465245
load03,g2,Current,Order 2,0.028226537931327542,-0.10101204872038182,0.000272172059297679,-2.5925068098785164
load03,g2,Current,Order 4,0.2250365823830202,-0.28793102778373525,7.005582357298248e-05,1.5796731790768674
load03,g2,Current,Order 4,0.02328303621295106,-0.09188691746964969,0.00027109082557481086,-2.4227528909770184
load03,g2,Current,Order 6,0.6594085996980268,-0.34032065467362893,0.000139820350231939,-0.8365877506521008
load03,g2,Current,Order 6,9.125791164024305e-16,-0.4747463924052628,0.00039720003135570016,3.141592653589337
load03,g2,Current,Order 6,0.011225033360118429,-0.11121913754955345,0.0004828832845469285,-1.8390410819766543
load03,g2,Current,Tau 1,0.022525052612437344,-0.1144510371874108,0.00035877085115524525,-2.347234550720026
load03,g2,Current,Tau 1,6.061074304444493e-19,0.06398610220011133,2.107811827748254e-06,-3.1415926535897
load03,g2,Current,Tau 0.1,0.6570104926476786,-0.3466460951393401,0.00013015051920379489,-0.7698974779355106
load03,g2,Current,Tau 0.1,5.75842126420856e-15,-0.04652457731752604,0.0005113523441954418,-7.564043255590723e-14
load03,g2,Current,Tau 0.01,0.6570104926476786,-0.3466460951393401,0.00013015051920379489,-0.7698974779355106
load03,g2,Current,Tau 0.01,5.75842126420856e-15,-0.04652457731752604,0.0005113523441954418,-7.564043255590723e-14
load03,g2,Reactive Power,Order 2,0.021076586148174124,-0.1543927096605944,0.25077463178116166,-2.1956306086174986
load03,g2,Reactive Power,Order 4,0.0824706250429049,-0.6796843967409328,0.3240138412895915,2.0499296479586286
load03,g2,Reactive Power,Order 4,0.012928159638154616,-0.022526381500239338,0.02908811496544204,-0.962082751841327
load03,g2,Reactive Power,Order 6,0.6342497096709512,-0.4581575940525809,0.033713137697493796,-0.25138968613167845
load03,g2,Reactive Power,Order 6,4.3204979231037433e-16,-0.4209367671390679,0.48012822902261376,3.141592653589765
load03,g2,Reactive Power,Order 6,0.004206514038780519,-0.043224574833525944,0.055305562627319976,0.09442440292095544
load03,g2,Reactive Power,Order 6,3.7366290046330423e-16,0.04336588064844271,0.004526464610978942,3.141592653589379
load03,g2,Reactive Power,Tau 1,4.716955817220092e-15,-0.08301324391791932,0.26751919708954497,-3.183270550634696e-13
load03,g2,Reactive Power,Tau 0.1,0.6336043955032589,-0.4399183483127964,0.036425262649316094,-0.34711526499229034
load03,g2,Reactive Power,Tau 0.1,0.005095599596145097,-0.0033673006096260516,0.04087912983119893,0.5545904871666885
load03,g2,Reactive Power,Tau 0.01,0.6336043955032589,-0.4399183483127964,0.036425262649316094,-0.34711526499229034
load03,g2,Reactive Power,Tau 0.01,0.005095599596145097,-0.0033673006096260516,0.04087912983119893,0.5545904871666885
load03,g3,Voltage,Order 2,0.626773743411686,-0.20880821613231468,3.258423786026535e-05,2.5151870704658283
load03,g3,Voltage,Order 4,0.643209293810228,-0.36228039557937386,4.518160083670899e-05,2.296570539253548
load03,g3,Voltage,Order 4,0.04425582906245549,-0.09148847667334906,6.484157541764189e-06,0.16794750348884838
load03,g3,Voltage,Order 6,0.6269695920132566,-0.28755969236148915,3.859297440019207e-05,2.489477870900192
load03,g3,Voltage,Order 6,0.10474161082107271,-0.2204546115839766,1.0022015952647247e-05,-1.5846238962301042
load03,g3,Voltage,Order 6,0.027619634928235114,-0.011397097879210453,1.4832824562220314e-06,1.4015574727160702
load03,g3,Voltage,Tau 1,0.643209293810228,-0.36228039557937386,4.518160083670899e-05,2.296570539253548
load03,g3,Voltage,Tau 1,0.04425582906245549,-0.09148847667334906,6.484157541764189e-06,0.16794750348884838
