Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase,Reference_Mode,Reference_Frequency,Reference_Damping,Distance_to_Reference
load24,g1,Voltage,Order 6,0.6387451435841595,-0.3440769287322238,4.821790609171793e-05,-2.5768097192943222,Mode 1,0.6062,-0.08,0.266074821543786
load24,g1,Voltage,Tau 0.1,0.6387451435841595,-0.3440769287322238,4.821790609171793e-05,-2.5768097192943222,Mode 1,0.6062,-0.08,0.266074821543786
load24,g1,Voltage,Tau 0.01,0.6387451435841595,-0.3440769287322238,4.821790609171793e-05,-2.5768097192943222,Mode 1,0.6062,-0.08,0.266074821543786
load24,g1,Current,Order 4,0.5548711786606524,-0.3334877970913047,0.0002931770543016,-1.7004416746296238,Mode 1,0.6062,-0.08,0.25863238616671563
load24,g1,Current,Order 6,0.638962252562803,-0.3286943375827471,0.0003689156710911,-2.34732522674814,Mode 1,0.6062,-0.08,0.2508430559906139
load24,g1,Current,Tau 1,0.6403875227629182,-0.3281869885590615,0.0003630924197314,-2.400050853451733,Mode 1,0.6062,-0.08,0.2505305729899661
load24,g1,Current,Tau 0.1,0.638962252562803,-0.3286943375827471,0.0003689156710911,-2.34732522674814,Mode 1,0.6062,-0.08,0.2508430559906139
load24,g1,Current,Tau 0.01,0.638962252562803,-0.3286943375827471,0.0003689156710911,-2.34732522674814,Mode 1,0.6062,-0.08,0.2508430559906139
load24,g1,Active Power,Order 4,0.549955906702857,-0.3502850473020779,3.304012318491009,-1.6782612894925135,Mode 1,0.6062,-0.08,0.27607499855275597
load24,g1,Active Power,Order 6,0.637278540814505,-0.3309915175275658,3.917345594972922,-2.351938744997609,Mode 1,0.6062,-0.08,0.2529083185068241
load24,g1,Active Power,Tau 1,0.6427177054808781,-0.3232059669866959,3.8025245244143817,-2.438988384782461,Mode 1,0.6062,-0.08,0.24593227765285705
load24,g1,Active Power,Tau 0.1,0.637278540814505,-0.3309915175275658,3.917345594972922,-2.351938744997609,Mode 1,0.6062,-0.08,0.2529083185068241
load24,g1,Active Power,Tau 0.01,0.637278540814505,-0.3309915175275658,3.917345594972922,-2.351938744997609,Mode 1,0.6062,-0.08,0.2529083185068241
load24,g1,Reactive Power,Order 4,0.6216279953483541,-0.2699378405412181,0.6646993172768958,0.9388996883446694,Mode 1,0.6062,-0.08,0.19056339184095678
load24,g1,Reactive Power,Order 6,0.6451855362462985,-0.3406816522176801,0.7781478477649435,0.7145339983892058,Mode 1,0.6062,-0.08,0.26358071977925657
load24,g1,Reactive Power,Tau 1,0.6451855362462985,-0.3406816522176801,0.7781478477649435,0.7145339983892058,Mode 1,0.6062,-0.08,0.26358071977925657
load24,g1,Reactive Power,Tau 0.1,0.6348313596986158,-0.2895969607073988,0.7215195955895253,0.7958969141839889,Mode 1,0.6062,-0.08,0.21154347235490487
load24,g1,Reactive Power,Tau 0.1,0.1042953089485481,-0.5060886622624731,0.6282880272336049,-1.1762479236846146,Mode 1,0.6062,-0.08,0.6583766908146712
load24,g1,Reactive Power,Tau 0.01,0.9944356155791926,-0.1963852239931028,0.0202836993779111,0.7200010759125945,Mode 3,1.0312,-0.2558,0.06986941798663182
load24,g1,Reactive Power,Tau 0.01,0.6490153845491696,-0.3442528306663697,0.783100282578567,0.5870407861941607,Mode 1,0.6062,-0.08,0.2676989272845193
load24,g1,Reactive Power,Tau 0.01,0.3203300833482374,-1.086279333669942,0.3196923791030248,-2.8352536257625096,Mode 1,0.6062,-0.08,1.0460973695682958
load24,g1,Reactive Power,Tau 0.01,0.1399057748040373,-0.2052430753967925,0.0755570943142161,-1.6820405266916922,Mode 1,0.6062,-0.08,0.4828210148553497
load24,g2,Voltage,Order 2,0.594224533289224,-0.3043066934449566,0.0001448477044202,-2.0595163993783987,Mode 1,0.6062,-0.08,0.2246261439083853
load24,g2,Voltage,Order 4,0.5960623261749826,-0.1800917604853043,0.0001076213934296,-1.967310980630422,Mode 1,0.6062,-0.08,0.10060384161467176
load24,g2,Voltage,Order 6,0.6417414296110404,-0.3432698352640119,0.0001646319866226,-2.5877259405186632,Mode 1,0.6062,-0.08,0.2656580497156758
load24,g2,Voltage,Order 6,0.1130732809051489,-0.5386428230434205,0.0001684403101789,1.2430608663454308,Mode 1,0.6062,-0.08,0.673444281447612
load24,g2,Voltage,Tau 1,0.6417414296110404,-0.3432698352640119,0.0001646319866226,-2.5877259405186632,Mode 1,0.6062,-0.08,0.2656580497156758
load24,g2,Voltage,Tau 1,0.1130732809051489,-0.5386428230434205,0.0001684403101789,1.2430608663454308,Mode 1,0.6062,-0.08,0.673444281447612
load24,g2,Voltage,Tau 0.1,0.6417414296110404,-0.3432698352640119,0.0001646319866226,-2.5877259405186632,Mode 1,0.6062,-0.08,0.2656580497156758
load24,g2,Voltage,Tau 0.1,0.1130732809051489,-0.5386428230434205,0.0001684403101789,1.2430608663454308,Mode 1,0.6062,-0.08,0.673444281447612
load24,g2,Voltage,Tau 0.01,0.642184940568496,-0.2116238048045346,0.000111341422449,-2.5425207908183585,Mode 1,0.6062,-0.08,0.13645417523454687
load24,g2,Voltage,Tau 0.01,0.5108785993820488,-0.4781518136870298,4.327765461546895e-05,-1.9988819614101292,Mode 1,0.6062,-0.08,0.40940326837732893
load24,g2,Current,Order 4,0.523166843273944,-0.3685037853236734,0.000393525162999,1.4867818387366452,Mode 1,0.6062,-0.08,0.30021482185592036
load24,g2,Current,Order 6,0.6616487659016091,-0.358757236543259,0.0005790550922642,0.539911408435284,Mode 1,0.6062,-0.08,0.2842185120030817
load24,g2,Current,Tau 0.1,1.028300986711188,-0.5809822788196629,0.0002798269958826,-1.874024228502192,Mode 4,1.1211,-0.3373,0.2607541176628301
load24,g2,Current,Tau 0.1,0.6388268370064156,-0.3422245562514081,0.0005478336366838,0.8942820761895244,Mode 1,0.6062,-0.08,0.2642465295785189
load24,g2,Current,Tau 0.01,1.028300986711188,-0.5809822788196629,0.0002798269958826,-1.874024228502192,Mode 4,1.1211,-0.3373,0.2607541176628301
load24,g2,Current,Tau 0.01,0.6388268370064156,-0.3422245562514081,0.0005478336366838,0.8942820761895244,Mode 1,0.6062,-0.08,0.2642465295785189
load24,g2,Active Power,Order 4,0.3754782708228979,-0.3629794818379104,0.1655812917837493,1.678132901872908,Mode 1,0.6062,-0.08,0.3651162875793468
load24,g2,Active Power,Order 6,0.6799269590469129,-0.3629541294532686,0.2935295456922168,0.3800122361972572,Mode 1,0.6062,-0.08,0.292401613991719
load24,g2,Active Power,Tau 0.1,1.024322939370809,-0.5925782871435407,0.2057938177879328,-1.8365206135616332,Mode 4,1.1211,-0.3373,0.27300696575539257
load24,g2,Active Power,Tau 0.1,0.6375166118427686,-0.3463700159909429,0.2701614681841723,0.9547909284589152,Mode 1,0.6062,-0.08,0.26820461516596955
load24,g2,Active Power,Tau 0.01,1.024322939370809,-0.5925782871435407,0.2057938177879328,-1.8365206135616332,Mode 4,1.1211,-0.3373,0.27300696575539257
load24,g2,Active Power,Tau 0.01,0.6375166118427686,-0.3463700159909429,0.2701614681841723,0.9547909284589152,Mode 1,0.6062,-0.08,0.26820461516596955
load24,g2,Reactive Power,Order 6,0.6308170611834922,-0.3781633591401621,0.1189926427031521,1.4848247251367803,Mode 1,0.6062,-0.08,0.299177854185528
load24,g2,Reactive Power,Tau 0.1,0.6308170611834922,-0.3781633591401621,0.1189926427031521,1.4848247251367803,Mode 1,0.6062,-0.08,0.299177854185528
load24,g2,Reactive Power,Tau 0.01,0.6346750025157599,-0.3759291074251605,0.1059336008441757,1.3305935016943202,Mode 1,0.6062,-0.08,0.2972959172099824
load24,g3,Voltage,Order 2,0.5972282170451073,-0.3011651214338819,0.0001627138765914,-2.045132211925759,Mode 1,0.6062,-0.08,0.2213470212771191
load24,g3,Voltage,Order 4,0.6190490663985265,-0.3706046329266829,0.0001814564754825,-2.27190590991313,Mode 1,0.6062,-0.08,0.2908885545802135
load24,g3,Voltage,Order 6,0.6488072789849401,-0.2704251064855136,0.0001470368208278,-2.6969521531136134,Mode 1,0.6062,-0.08,0.19513354760911744
load24,g3,Voltage,Tau 1,0.5972282170451073,-0.3011651214338819,0.0001627138765914,-2.045132211925759,Mode 1,0.6062,-0.08,0.2213470212771191
load24,g3,Voltage,Tau 0.1,1.044513163646055,-0.5830266825159889,1.5850827273767924e-05,0.9451498836897652,Mode 4,1.1211,-0.3373,0.2573852093711283
load24,g3,Voltage,Tau 0.1,0.6402764181952569,-0.3508511031173612,0.000170289717645,-2.5696575832643567,Mode 1,0.6062,-0.08,0.2729863043028156
load24,g3,Voltage,Tau 0.1,0.1160112341677794,-0.393675268534254,7.409046321500356e-05,2.225158262609318,Mode 1,0.6062,-0.08,0.5819597926301713
load24,g3,Voltage,Tau 0.01,1.044513163646055,-0.5830266825159889,1.5850827273767924e-05,0.9451498836897652,Mode 4,1.1211,-0.3373,0.2573852093711283
load24,g3,Voltage,Tau 0.01,0.6402764181952569,-0.3508511031173612,0.000170289717645,-2.5696575832643567,Mode 1,0.6062,-0.08,0.2729863043028156
load24,g3,Voltage,Tau 0.01,0.1160112341677794,-0.393675268534254,7.409046321500356e-05,2.225158262609318,Mode 1,0.6062,-0.08,0.5819597926301713
load24,g3,Current,Order 4,0.6299154611979342,-0.3651946524497205,0.000661712009558,0.8385648861148407,Mode 1,0.6062,-0.08,0.28617898749864146
load24,g3,Current,Order 6,0.6553852477840446,-0.3601261589075978,0.0006509787031622,0.6257716735692943,Mode 1,0.6062,-0.08,0.28441141591698216
