Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g1,Voltage,Order 2,0.022422710106929075,-0.09916587357994414,0.00017423729786132674,0.7884961242257551
load03,g1,Voltage,Order 4,0.05168775023773482,-0.5063689682338043,0.0003288042502992019,-1.017163372489335
load03,g1,Voltage,Order 4,0.011059106296623851,-0.024836069185018506,3.819290537431339e-05,2.5950758258065623
load03,g1,Voltage,Order 6,0.635480181829314,-0.34781236874094196,3.294945932073991e-05,-2.5099077387979403
load03,g1,Voltage,Order 6,0.02406887859234001,-0.15675607039806258,0.00028673711255184335,0.7554360183326343
load03,g1,Voltage,Tau 1,0.009310993523033464,-0.19007915891695812,0.000708885085041956,1.315572736342343
load03,g1,Voltage,Tau 0.1,0.635480181829314,-0.34781236874094196,3.294945932073991e-05,-2.5099077387979403
load03,g1,Voltage,Tau 0.1,0.02406887859234001,-0.15675607039806258,0.00028673711255184335,0.7554360183326343
load03,g1,Voltage,Tau 0.01,0.635480181829314,-0.34781236874094196,3.294945932073991e-05,-2.5099077387979403
load03,g1,Voltage,Tau 0.01,0.02406887859234001,-0.15675607039806258,0.00028673711255184335,0.7554360183326343
load03,g1,Current,Order 2,0.012399790028647282,-0.09805983382453418,0.0005128130526523769,1.0490723222081493
load03,g1,Current,Order 4,0.5525533542013039,-0.34542646698899,0.00019038668913148068,-1.724374178305522
load03,g1,Current,Order 4,0.018064349782947308,-0.07887018284466145,0.00031400545713010266,0.7975207926533959
load03,g1,Current,Order 6,0.6349023379979924,-0.3387129183150782,0.00024468178706924074,-2.3489647476632554
load03,g1,Current,Order 6,0.019773967609925946,-0.2542984144117082,0.0004891065411624518,-0.766730423169794
load03,g1,Current,Order 6,0.00700184718329452,-0.005999877718203273,0.00010751292036396989,-3.072601796084154
load03,g1,Current,Tau 1,0.6385459684944297,-0.3266543501691259,0.00023997529549425517,-2.3871874406614273
load03,g1,Current,Tau 1,0.010299950560259676,-0.09708268680300355,0.0006138660518423569,1.1549171715693207
load03,g1,Current,Tau 1,6.755975045064428e-16,0.0681455019233817,4.041705925246981e-06,-5.247711088221144e-13
load03,g1,Current,Tau 0.1,0.6349023379979924,-0.3387129183150782,0.00024468178706924074,-2.3489647476632554
load03,g1,Current,Tau 0.1,0.019773967609925946,-0.2542984144117082,0.0004891065411624518,-0.766730423169794
