k,Cluster,Frequency,Damping,Size
1,1,0.653242221765744,-0.3905910826812772,67
2,1,0.7304681086575016,-0.35787828342392725,58
2,2,0.15556428401886163,-0.6014069001175324,9
3,1,0.9788556828230901,-0.42883961380959645,19
3,2,0.15556428401886163,-0.6014069001175324,9
3,3,0.6094587776537533,-0.3233073788770628,39
4,1,0.9788556828230901,-0.42883961380959645,19
4,2,0.6455682214336786,-0.3329787954488465,36
4,3,0.15556428401886163,-0.6014069001175324,9
4,4,0.17614545229464895,-0.2072503800156581,3
5,1,0.9788556828230901,-0.42883961380959645,19
5,2,0.1715583180633976,-0.7407474023834497,3
5,3,0.6455682214336786,-0.3329787954488465,36
5,4,0.14756726699659373,-0.5317366489845738,6
5,5,0.17614545229464895,-0.2072503800156581,3
6,1,0.6472473696332851,-0.35670582706576925,26
6,2,0.1715583180633976,-0.7407474023834497,3
6,3,0.6412024361147018,-0.27128851324484726,10
6,4,0.9788556828230901,-0.42883961380959645,19
6,5,0.14756726699659373,-0.5317366489845738,6
6,6,0.17614545229464895,-0.2072503800156581,3
7,1,0.6472473696332851,-0.35670582706576925,26
7,2,0.13192066526051993,-0.6249504510380671,5
7,3,0.9788556828230901,-0.42883961380959645,19
7,4,0.6412024361147018,-0.27128851324484726,10
7,5,0.272658919050145,-0.8618788089994289,1
7,6,0.17614545229464895,-0.2072503800156581,3
7,7,0.15593877027233682,-0.4753436789560092,3
8,1,0.6627511995572055,-0.28201594813965586,13
8,2,0.13192066526051993,-0.6249504510380671,5
8,3,0.957606870032115,-0.4572528245703815,12
8,4,0.17614545229464895,-0.2072503800156581,3
8,5,0.6358561033638591,-0.36178388305838904,23
8,6,0.15593877027233682,-0.4753436789560092,3
8,7,0.272658919050145,-0.8618788089994289,1
8,8,1.0152822190361905,-0.38013125250539337,7
9,1,0.13192066526051993,-0.6249504510380671,5
9,2,0.6358561033638591,-0.36178388305838904,23
9,3,0.9607537363461915,-0.4538401593180379,13
9,4,0.1984101707326959,-0.2617925214480127,2
9,5,0.6481746554899074,-0.27885140705623385,12
9,6,0.13161601541855517,-0.09816609715094887,1
9,7,0.15593877027233682,-0.4753436789560092,3
9,8,0.272658919050145,-0.8618788089994289,1
9,9,0.9923041613575724,-0.36686014748407997,7
10,1,0.957606870032115,-0.4572528245703815,12
10,2,0.6627511995572055,-0.28201594813965586,13
10,3,0.13919576372085063,-0.5881296190131384,3
10,4,0.13161601541855517,-0.09816609715094887,1
10,5,0.272658919050145,-0.8618788089994289,1
10,6,0.1984101707326959,-0.2617925214480127,2
10,7,0.6358561033638591,-0.36178388305838904,23
10,8,0.12100801757002388,-0.6801816990754601,2
10,9,0.15593877027233682,-0.4753436789560092,3
10,10,1.0152822190361905,-0.38013125250539337,7
