k,Cluster,Frequency,Damping,Size
1,1,0.6181722623677213,-0.41752371832112417,109
2,1,0.5444433122922498,-0.35432781409770236,91
2,2,0.9909130655270487,-0.737014123006201,18
3,1,0.6371230019656391,-0.34052748017713136,74
3,2,0.9909130655270487,-0.737014123006201,18
3,3,0.141014074890438,-0.41439985586959965,17
4,1,0.6371230019656391,-0.34052748017713136,74
4,2,0.9909130655270487,-0.737014123006201,18
4,3,0.14855022778172577,-0.5149744984692748,12
4,4,0.12292730795134754,-0.17302071363037935,5
5,1,0.623916728469407,-0.35241191773128694,69
5,2,0.12292730795134754,-0.17302071363037935,5
5,3,0.9909130655270487,-0.737014123006201,18
5,4,0.14855022778172577,-0.5149744984692748,12
5,5,0.8193695762136408,-0.17652224192978413,5
6,1,0.6296724192435474,-0.32269391651316554,58
6,2,0.9909130655270487,-0.737014123006201,18
6,3,0.14855022778172577,-0.5149744984692748,12
6,4,0.12292730795134754,-0.17302071363037935,5
6,5,1.0773358533670414,-0.23743750195970673,2
6,6,0.6051021516141037,-0.42913652653033607,14
7,1,0.9909130655270487,-0.737014123006201,18
7,2,0.6051021516141037,-0.42913652653033607,14
7,3,0.14855022778172577,-0.5149744984692748,12
7,4,0.6287058934871206,-0.3328820173097108,55
7,5,0.12292730795134754,-0.17302071363037935,5
7,6,1.0773358533670414,-0.23743750195970673,2
7,7,0.6473920581113738,-0.13591206857650245,3
8,1,0.6287058934871206,-0.3328820173097108,55
8,2,0.9909130655270487,-0.737014123006201,18
8,3,0.16586058618934785,-0.43824932823460766,7
8,4,0.12292730795134754,-0.17302071363037935,5
8,5,0.6051021516141037,-0.42913652653033607,14
8,6,0.12431572601105506,-0.6223897367978086,5
8,7,1.0773358533670414,-0.23743750195970673,2
8,8,0.6473920581113738,-0.13591206857650245,3
9,1,0.6321619820584684,-0.3332281687120279,54
9,2,0.9909130655270487,-0.737014123006201,18
9,3,0.13803756574790593,-0.4380526383419239,6
9,4,0.12292730795134754,-0.17302071363037935,5
9,5,0.6255340565671765,-0.4361540063420249,12
9,6,0.12431572601105506,-0.6223897367978086,5
9,7,1.0773358533670414,-0.23743750195970673,2
9,8,0.6473920581113738,-0.13591206857650245,3
9,9,0.4349743158159183,-0.38192065112392665,4
10,1,0.9812659948957714,-0.6848903624467659,7
10,2,0.6321619820584684,-0.3332281687120279,54
10,3,0.12292730795134754,-0.17302071363037935,5
10,4,0.12431572601105506,-0.6223897367978086,5
10,5,1.0773358533670414,-0.23743750195970673,2
10,6,0.6473920581113738,-0.13591206857650245,3
10,7,0.4028895421077213,-0.376857064333845,3
10,8,0.6182797935189713,-0.4331507298152669,13
10,9,0.9970521104742253,-0.7701837888167506,11
10,10,0.13803756574790593,-0.4380526383419239,6
