Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g2,Voltage,Order 2,3.3117291673982325e-20,-0.9134842849976776,0.00020240316958450115,-3.141592653589793
load03,g2,Voltage,Order 4,0.6233196245805205,-0.2430551803093465,5.694847704218762e-05,2.822925568731941
load03,g2,Voltage,Order 4,2.53727141470465e-19,-0.4466109365846515,8.150574840036032e-05,-3.1415926535897856
load03,g2,Voltage,Order 4,1.920689802006657e-19,0.0012176760862379864,3.7805527412429547e-06,5.377200670243683e-15
load03,g2,Voltage,Order 6,0.6503905597600317,-0.26344806761904677,5.9806645915442676e-05,2.534264329394786
load03,g2,Voltage,Order 6,0.09840068163970582,-0.3998542204631893,4.5828920909242e-05,2.645516830962053
load03,g2,Voltage,Order 6,0.010331969074000373,0.015717989238226916,3.0406842564871655e-06,-0.6916465462060009
load03,g2,Voltage,Tau 1,0.6503905597600317,-0.26344806761904677,5.9806645915442676e-05,2.534264329394786
load03,g2,Voltage,Tau 1,0.09840068163970582,-0.3998542204631893,4.5828920909242e-05,2.645516830962053
load03,g2,Voltage,Tau 1,0.010331969074000373,0.015717989238226916,3.0406842564871655e-06,-0.6916465462060009
load03,g2,Voltage,Tau 0.1,0.6503905597600317,-0.26344806761904677,5.9806645915442676e-05,2.534264329394786
load03,g2,Voltage,Tau 0.1,0.09840068163970582,-0.3998542204631893,4.5828920909242e-05,2.645516830962053
load03,g2,Voltage,Tau 0.1,0.010331969074000373,0.015717989238226916,3.0406842564871655e-06,-0.6916465462060009
load03,g2,Voltage,Tau 0.01,0.6503905597600317,-0.26344806761904677,5.9806645915442676e-05,2.534264329394786
load03,g2,Voltage,Tau 0.01,0.09840068163970582,-0.3998542204631893,4.5828920909242e-05,2.645516830962053
load03,g2,Voltage,Tau 0.01,0.010331969074000373,0.015717989238226916,3.0406842564871655e-06,-0.6916465462060009
load03,g2,Current,Order 2,0.023320906784919427,-0.12581662797007387,0.0005126059969388137,-2.3997515289079017
load03,g2,Current,Order 4,0.24208779053391313,-0.4607182930007621,0.00027412063812791166,1.4529232533688343
load03,g2,Current,Order 4,0.025327147548701905,-0.04287368222429785,0.00019406609466313064,-2.721387653544537
load03,g2,Current,Order 6,0.6275383658787157,-0.3677258036700076,0.00024058228855553362,0.09026658430268854
load03,g2,Current,Order 6,0.033175805817314705,-0.5437840026746237,0.0015520371091329505,1.8160862773977298
load03,g2,Current,Order 6,0.009098253721229995,-0.008180266897031862,9.736371516495336e-05,-0.3001448262184579
load03,g2,Current,Tau 1,0.023320906784919427,-0.12581662797007387,0.0005126059969388137,-2.3997515289079017
load03,g2,Current,Tau 0.1,0.9727121443439797,-0.4090143021954545,9.205218197124937e-05,-0.19281716998725779
load03,g2,Current,Tau 0.1,0.6355812874311263,-0.34642632845335697,0.00023105420733337027,-0.1801749014909918
load03,g2,Current,Tau 0.1,4.4254605289384224e-16,-0.7371901180644759,0.00017694677915605083,-2.38050508980729e-12
load03,g2,Current,Tau 0.1,0.004226231074591434,-0.1343716340761895,0.0033819753810774883,-1.7002522383447014
load03,g2,Current,Tau 0.01,1.0988826046012319,-0.20915308607096034,1.3164566763246398e-05,1.2841135666647636
load03,g2,Current,Tau 0.01,0.9846748672374516,-0.41759749691876996,9.838454248432398e-05,-0.3558692461707035
load03,g2,Current,Tau 0.01,0.6381727524602042,-0.3183755953224468,0.00021157790277025862,-0.1784298567567061
load03,g2,Current,Tau 0.01,0.02994366928152208,-0.50916017694903,0.001309464896710879,1.9093100631285402
load03,g2,Current,Tau 0.01,0.006165529580756282,0.0062783046708522,9.504376816840888e-05,0.25088389504622755
load03,g2,Active Power,Order 2,0.011503481282773087,-0.12229650412200664,0.5057172502991254,-1.9980105129018004
load03,g2,Active Power,Order 4,0.19775650374916298,-0.5836657576398562,0.1833766581577061,1.4834346052097453
load03,g2,Active Power,Order 4,0.016098276021309758,-0.07843646011771495,0.21728105497424444,-2.194690908793059
load03,g2,Active Power,Order 6,0.6269203725447564,-0.4023039058234786,0.12955621474218715,0.28470656022716573
load03,g2,Active Power,Order 6,0.06374043959323573,-0.5192543356600119,0.519302662136993,1.894529326626476
load03,g2,Active Power,Order 6,0.012161734526649794,-0.008980917134017044,0.046016407105622235,-0.9839783113380477
load03,g2,Active Power,Tau 1,0.6300691942148288,-0.5061916206994154,0.15940585398782703,0.07843596560146358
