k,Cluster,Frequency,Damping,Size
1,1,0.6357511291695939,-0.3475909109770841,54
2,1,0.6402066281862695,-0.4508003067992804,23
2,2,0.6369759305868355,-0.2959863072535956,31
3,1,0.9730888439293216,-0.438715694255586,8
3,2,0.6350686331607205,-0.4343080043747405,15
3,3,0.6369759305868355,-0.2959863072535956,31
4,1,0.22262942488228732,-0.2244038588032603,6
4,2,0.9730888439293216,-0.438715694255586,8
4,3,0.6371398625294431,-0.3314780027815297,25
4,4,0.6350686331607205,-0.4343080043747405,15
5,1,0.10024999204680052,-0.4808442791135062,4
5,2,0.22262942488228732,-0.2244038588032603,6
5,3,0.9730888439293216,-0.438715694255586,8
5,4,0.6371398625294431,-0.3314780027815297,25
5,5,0.6350686331607205,-0.4343080043747405,11
6,1,0.10024999204680052,-0.4808442791135062,4
6,2,0.22262942488228732,-0.2244038588032603,6
6,3,0.9730888439293216,-0.438715694255586,8
6,4,0.6371398625294431,-0.3314780027815297,22
6,5,0.6350686331607205,-0.4343080043747405,11
6,6,1.1041279690733647,-0.1759869731177615,3
7,1,0.10024999204680052,-0.4808442791135062,4
7,2,0.22262942488228732,-0.2244038588032603,6
7,3,0.9730888439293216,-0.438715694255586,8
7,4,0.6362727601611943,-0.2922839456415175,9
7,5,0.6350686331607205,-0.4343080043747405,11
7,6,1.1041279690733647,-0.1759869731177615,3
7,7,0.6362306125344113,-0.3415699525040473,13
8,1,0.10024999204680052,-0.4808442791135062,4
8,2,0.22262942488228732,-0.2244038588032603,6
8,3,0.636972010977493,-0.4172356864100472,6
8,4,0.9730888439293216,-0.438715694255586,8
8,5,0.6362727601611943,-0.2922839456415175,9
8,6,0.6387486664053618,-0.4734830798619739,5
8,7,1.1041279690733647,-0.1759869731177615,3
8,8,0.6362306125344113,-0.3415699525040473,13
9,1,0.10024999204680052,-0.4808442791135062,3
9,2,0.10518791083350598,-0.6222080930539234,1
9,3,0.22262942488228732,-0.2244038588032603,6
9,4,0.636972010977493,-0.4172356864100472,6
9,5,0.9730888439293216,-0.438715694255586,8
9,6,0.6362727601611943,-0.2922839456415175,9
9,7,0.6387486664053618,-0.4734830798619739,5
9,8,1.1041279690733647,-0.1759869731177615,3
9,9,0.6362306125344113,-0.3415699525040473,13
10,1,0.10024999204680052,-0.4808442791135062,3
10,2,0.10518791083350598,-0.6222080930539234,1
10,3,0.636972010977493,-0.4172356864100472,6
10,4,0.9730888439293216,-0.438715694255586,8
10,5,0.6362727601611943,-0.2922839456415175,9
10,6,0.14906725693225642,-0.2848660988869532,3
10,7,0.23759591035448668,-0.2037369851423622,3
10,8,0.6387486664053618,-0.4734830798619739,5
10,9,1.1041279690733647,-0.1759869731177615,3
10,10,0.6362306125344113,-0.3415699525040473,13
