k,Cluster,Frequency,Damping,Size
1,1,0.6335644730558689,-0.3547423247827168,112
2,1,0.6167905832059858,-0.34377847931015,93
2,2,0.9855413827194875,-0.677636331187973,19
3,1,0.6349779988421336,-0.3436839878919818,76
3,2,0.13780635519143858,-0.4122886060422399,17
3,3,0.9855413827194875,-0.677636331187973,19
4,1,0.134669787936329,-0.2040893367568731,8
4,2,0.123966158333701,-0.508778754692621,12
4,3,0.6388242549756812,-0.348137322971636,74
4,4,0.9855413827194875,-0.677636331187973,18
5,1,0.6318423952959482,-0.4290550619520134,21
5,2,0.134669787936329,-0.2040893367568731,8
5,3,0.6373666112985059,-0.3306996563614491,53
5,4,0.123966158333701,-0.508778754692621,12
5,5,0.9855413827194875,-0.677636331187973,18
6,1,0.6318423952959482,-0.4290550619520134,20
6,2,0.134669787936329,-0.2040893367568731,8
6,3,0.6373666112985059,-0.3306996563614491,53
6,4,0.123966158333701,-0.508778754692621,12
6,5,1.0049075002999508,-0.5004529910162139,5
6,6,0.9931007542795044,-0.6979865196807206,14
7,1,0.6302442648011041,-0.4451332017401447,16
7,2,0.134669787936329,-0.2040893367568731,8
7,3,0.123966158333701,-0.508778754692621,12
7,4,1.0049075002999508,-0.5004529910162139,5
7,5,0.9931007542795044,-0.6979865196807206,14
7,6,0.6344890590623717,-0.322015788445779,29
7,7,0.6335644730558689,-0.3547423247827168,28
8,1,0.6302442648011041,-0.4451332017401447,16
8,2,0.1153932794609937,-0.561815206579708,8
8,3,0.134669787936329,-0.2040893367568731,8
8,4,1.0049075002999508,-0.5004529910162139,5
8,5,0.9931007542795044,-0.6979865196807206,14
8,6,0.13780635519143858,-0.4122886060422399,4
8,7,0.6344890590623717,-0.322015788445779,29
8,8,0.6335644730558689,-0.3547423247827168,28
9,1,0.6302442648011041,-0.4451332017401447,16
9,2,0.1580017725306791,-0.5389928555486995,7
9,3,0.2792114679075747,-0.8568622044675975,1
9,4,0.134669787936329,-0.2040893367568731,8
9,5,1.0049075002999508,-0.5004529910162139,5
9,6,0.9931007542795044,-0.6979865196807206,14
9,7,0.13780635519143858,-0.4122886060422399,4
9,8,0.6344890590623717,-0.322015788445779,29
9,9,0.6335644730558689,-0.3547423247827168,28
10,1,0.6368030601290073,-0.3274041937676563,33
10,2,0.6302442648011041,-0.4451332017401447,16
10,3,0.1580017725306791,-0.5389928555486995,7
10,4,0.2792114679075747,-0.8568622044675975,1
10,5,0.134669787936329,-0.2040893367568731,7
10,6,1.0049075002999508,-0.5004529910162139,5
10,7,0.9931007542795044,-0.6979865196807206,14
10,8,0.4974019391527139,-0.2545981113673422,4
10,9,0.13780635519143858,-0.4122886060422399,4
10,10,0.6317525682187973,-0.3627307001777375,21
