Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g4,Voltage,Order 4,0.6208999706778465,-0.39335597457657473,8.235606153048411e-05,1.8335318439579014
load03,g4,Voltage,Order 4,0.01225667113675486,-0.1451425087207271,0.0001439138854946676,-1.95258517183737
load03,g4,Voltage,Order 6,0.6418617817709844,-0.3310514912441846,7.069366045715241e-05,1.646610060770154
load03,g4,Voltage,Order 6,0.010669429909906821,-0.04230695675424033,2.3434816502951252e-05,-1.376250597400622
load03,g4,Voltage,Tau 1,0.6412168069216081,-0.3352589306792563,7.165532680308252e-05,1.655837116724855
load03,g4,Voltage,Tau 1,0.007886543993652637,0.0035097831077588954,1.1200994827111893e-05,-0.1074083095853308
load03,g4,Voltage,Tau 0.1,0.6412168069216081,-0.3352589306792563,7.165532680308252e-05,1.655837116724855
load03,g4,Voltage,Tau 0.1,0.007886543993652637,0.0035097831077588954,1.1200994827111893e-05,-0.1074083095853308
load03,g4,Voltage,Tau 0.01,0.6412168069216081,-0.3352589306792563,7.165532680308252e-05,1.655837116724855
load03,g4,Voltage,Tau 0.01,0.007886543993652637,0.0035097831077588954,1.1200994827111893e-05,-0.1074083095853308
load03,g4,Current,Order 2,0.02121099125615819,-0.08314777956210585,0.0003608785840636453,-2.4530152170582626
load03,g4,Current,Order 4,0.4574563502970526,-0.30246181198565136,0.00018763271529689463,0.16920853835479424
load03,g4,Current,Order 4,0.02029713428481578,-0.09078433320616855,0.00039761068595821526,-2.3926863893460673
load03,g4,Current,Order 6,0.6294577767219285,-0.3625399214180112,0.0003015049538847231,-0.8348600452763301
load03,g4,Current,Order 6,0.006871394964669793,-0.007882688894146892,0.0001262237263580787,0.14554002001838307
load03,g4,Current,Tau 1,0.6267257118294134,-0.4183777198753907,0.0003510014532503968,-0.8337480019711774
load03,g4,Current,Tau 1,0.013761082609244961,-0.11681068446283883,0.0007350762613398276,-2.088339767130292
load03,g4,Current,Tau 0.1,0.6387009155505995,-0.33429651249815107,0.00028197337060692637,-1.0583775499589492
load03,g4,Current,Tau 0.1,0.9801035459498691,-0.7146536427718542,0.00012127761124668896,-1.0912436488075954
load03,g4,Current,Tau 0.1,0.003031130151926954,-0.011722583916765715,0.00031420908395007245,0.9466031374262701
