k,Cluster,Frequency,Damping,Size
1,1,0.6322153001970224,-0.3668281156766654,60
2,1,0.6358776051758968,-0.3534148062894375,47
2,2,0.9720046021041676,-0.4390397164068695,13
3,1,0.12453314954278621,-0.5699657228019465,7
3,2,0.6384764063947386,-0.3444070256080375,39
3,3,0.9720046021041676,-0.4390397164068695,14
4,1,0.12453314954278621,-0.5699657228019465,7
4,2,0.1378253022050681,-0.11344465942963433,4
4,3,0.9720046021041676,-0.4390397164068695,14
4,4,0.6383735325546674,-0.3488663974954734,35
5,1,0.6405682919759732,-0.2189572855683992,6
5,2,0.12453314954278621,-0.5699657228019465,7
5,3,0.1378253022050681,-0.11344465942963433,4
5,4,0.9720046021041676,-0.4390397164068695,13
5,5,0.6276358293708655,-0.3632964874112003,30
6,1,0.6405682919759732,-0.2189572855683992,6
6,2,0.12453314954278621,-0.5699657228019465,7
6,3,0.6405816700785536,-0.4057996207955042,13
6,4,0.1378253022050681,-0.11344465942963433,4
6,5,0.9720046021041676,-0.4390397164068695,13
6,6,0.6373689548034354,-0.3436370013787065,17
7,1,0.6405682919759732,-0.2189572855683992,6
7,2,0.12453314954278621,-0.5699657228019465,7
7,3,0.6405816700785536,-0.4057996207955042,13
7,4,0.9619536380417166,-0.5315190371813003,3
7,5,0.9744873406800166,-0.4369451694229657,10
7,6,0.1378253022050681,-0.11344465942963433,4
7,7,0.6373689548034354,-0.3436370013787065,17
8,1,0.6405682919759732,-0.2189572855683992,6
8,2,0.12453314954278621,-0.5699657228019465,4
8,3,0.6405816700785536,-0.4057996207955042,13
8,4,0.9619536380417166,-0.5315190371813003,3
8,5,0.9744873406800166,-0.4369451694229657,10
8,6,0.14431788602581663,-0.4631238460157245,3
8,7,0.1378253022050681,-0.11344465942963433,4
8,8,0.6373689548034354,-0.3436370013787065,17
9,1,0.6405682919759732,-0.2189572855683992,5
9,2,0.12453314954278621,-0.5699657228019465,4
9,3,0.6405816700785536,-0.4057996207955042,13
9,4,0.9619536380417166,-0.5315190371813003,3
9,5,0.9744873406800166,-0.4369451694229657,10
9,6,1.099199045995126,-0.12810566614067323,1
9,7,0.14431788602581663,-0.4631238460157245,3
9,8,0.1378253022050681,-0.11344465942963433,4
9,9,0.6373689548034354,-0.3436370013787065,17
10,1,0.6405682919759732,-0.2189572855683992,5
10,2,0.12453314954278621,-0.5699657228019465,4
10,3,0.9619536380417166,-0.5315190371813003,3
10,4,0.9744873406800166,-0.4369451694229657,10
10,5,1.099199045995126,-0.12810566614067323,1
10,6,0.6273030318250499,-0.3933404270735047,8
10,7,0.14431788602581663,-0.4631238460157245,3
10,8,0.1378253022050681,-0.11344465942963433,4
10,9,0.6739757071964848,-0.429191629413238,5
10,10,0.6373689548034354,-0.3436370013787065,17
