Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g1,Voltage,Order 6,0.6388284732171293,-0.3293896929071258,1.6192909897757983e-05,2.8948153109874566
load03,g1,Voltage,Tau 0.1,0.6388284732171293,-0.3293896929071258,1.6192909897757983e-05,2.8948153109874566
load03,g1,Voltage,Tau 0.01,0.6388284732171293,-0.3293896929071258,1.6192909897757983e-05,2.8948153109874566
load03,g1,Current,Order 4,0.3032427478098164,-0.3492318640030665,0.0001045522431697,-1.880446702456709
load03,g1,Current,Order 6,0.6389796077952793,-0.3598484237582072,0.0001661886397289,2.832568817237936
load03,g1,Current,Tau 1,0.6401804625328151,-0.3404510209103904,0.0001703897967029,2.760543932564611
load03,g1,Current,Tau 0.1,0.6389796077952793,-0.3598484237582072,0.0001661886397289,2.832568817237936
load03,g1,Current,Tau 0.01,0.6389796077952793,-0.3598484237582072,0.0001661886397289,2.832568817237936
load03,g1,Active Power,Order 4,0.3071972717569209,-0.3702794534145235,0.8294862945055413,-2.1869096473787133
load03,g1,Active Power,Order 6,0.637809357153808,-0.3392327210798963,1.690075393969764,2.8573796202993456
load03,g1,Active Power,Tau 1,0.6396601131563928,-0.3576798369161637,1.7102381914363858,2.90050162412748
load03,g1,Active Power,Tau 0.1,0.637809357153808,-0.3392327210798963,1.690075393969764,2.8573796202993456
load03,g1,Active Power,Tau 0.01,0.637809357153808,-0.3392327210798963,1.690075393969764,2.8573796202993456
load03,g1,Reactive Power,Order 4,0.6289570353548598,-0.4514157865095355,0.4198601808955948,-0.4683613155862282
load03,g1,Reactive Power,Order 6,0.6477520848426014,-0.2744542351348408,0.2986898079640828,-0.4840983600482371
load03,g1,Reactive Power,Tau 1,0.6477520848426014,-0.2744542351348408,0.2986898079640828,-0.4840983600482371
load03,g1,Reactive Power,Tau 0.1,0.6429676197737687,-0.3049246904313847,0.3184363312465171,-0.428911121596793
load03,g1,Reactive Power,Tau 0.1,0.140520259087737,-0.2103119097958813,0.0506595018675563,0.0955137973603484
load03,g1,Reactive Power,Tau 0.01,0.9926574965274122,-0.5527493159901087,0.0352675868027096,2.894521891509827
load03,g1,Reactive Power,Tau 0.01,0.635771476950219,-0.3555317294766171,0.3457403049143367,-0.3263799317396705
load03,g1,Reactive Power,Tau 0.01,0.1367961735213529,-0.1622022914420821,0.0424250096890407,-0.2511481499606408
load03,g2,Voltage,Order 4,0.6233196245805205,-0.2430551803093465,5.694847704218762e-05,2.822925568731941
load03,g2,Voltage,Order 6,0.6503905597600317,-0.2634480676190467,5.980664591544268e-05,2.534264329394786
load03,g2,Voltage,Tau 1,0.6503905597600317,-0.2634480676190467,5.980664591544268e-05,2.534264329394786
load03,g2,Voltage,Tau 0.1,0.6503905597600317,-0.2634480676190467,5.980664591544268e-05,2.534264329394786
load03,g2,Voltage,Tau 0.01,0.6503905597600317,-0.2634480676190467,5.980664591544268e-05,2.534264329394786
load03,g2,Current,Order 4,0.2420877905339131,-0.4607182930007621,0.0002741206381279,1.4529232533688343
load03,g2,Current,Order 6,0.6275383658787157,-0.3677258036700076,0.0002405822885555,0.0902665843026885
load03,g2,Current,Tau 0.1,0.9727121443439796,-0.4090143021954545,9.205218197124935e-05,-0.1928171699872577
load03,g2,Current,Tau 0.1,0.6355812874311263,-0.3464263284533569,0.0002310542073333,-0.1801749014909918
load03,g2,Current,Tau 0.01,1.098882604601232,-0.2091530860709603,1.3164566763246398e-05,1.2841135666647636
load03,g2,Current,Tau 0.01,0.9846748672374516,-0.4175974969187699,9.838454248432398e-05,-0.3558692461707035
load03,g2,Current,Tau 0.01,0.6381727524602042,-0.3183755953224468,0.0002115779027702,-0.1784298567567061
load03,g2,Active Power,Order 4,0.1977565037491629,-0.5836657576398562,0.1833766581577061,1.4834346052097451
load03,g2,Active Power,Order 6,0.6269203725447564,-0.4023039058234786,0.1295562147421871,0.2847065602271657
load03,g2,Active Power,Tau 1,0.6300691942148288,-0.5061916206994154,0.159405853987827,0.0784359656014635
load03,g2,Active Power,Tau 0.1,0.972366069677328,-0.4626323310489097,0.0823437493884588,-0.2897475023523109
load03,g2,Active Power,Tau 0.1,0.6416213743052288,-0.3332467301357867,0.1137406259936897,-0.2905975640752449
load03,g2,Active Power,Tau 0.01,1.0962609799810266,-0.2147408208122633,0.0100915029844013,1.346629712026953
load03,g2,Active Power,Tau 0.01,0.9856057143620938,-0.4507448243581048,0.0802244882485643,-0.3890177632818871
load03,g2,Active Power,Tau 0.01,0.638300615185573,-0.3389366873692323,0.1109536828646315,-0.1639727009888803
load03,g2,Reactive Power,Order 6,0.6386929853618907,-0.2944967870938893,0.0347000836458444,0.0542193619797087
load03,g2,Reactive Power,Tau 0.1,0.6386929853618907,-0.2944967870938893,0.0347000836458444,0.0542193619797087
load03,g2,Reactive Power,Tau 0.01,0.6385520878728355,-0.2985386901417494,0.0337670194031071,0.1273353533743581
load03,g3,Voltage,Order 2,0.6187009182392764,-0.4140584967140512,7.635010271797442e-05,2.8152554838426886
load03,g3,Voltage,Order 4,0.6608412551589977,-0.20768113043878,5.2101576164818405e-05,2.370854197639605
load03,g3,Voltage,Order 6,0.6427861080837355,-0.3430558422147454,6.852704952300855e-05,2.617767508911385
load03,g3,Voltage,Order 6,0.1013554188650159,-0.2149295599547777,1.263254561454494e-05,-2.2699517397220137
load03,g3,Voltage,Tau 1,0.6187009182392764,-0.4140584967140512,7.635010271797442e-05,2.8152554838426886
load03,g3,Voltage,Tau 0.1,0.6428897651434464,-0.3463368441087629,6.960581026821335e-05,2.6092857437473578
load03,g3,Voltage,Tau 0.1,0.1465015242879538,-0.1311650581181483,4.479497608006356e-06,2.768881822848785
load03,g3,Voltage,Tau 0.01,0.6428897651434464,-0.3463368441087629,6.960581026821335e-05,2.6092857437473578
load03,g3,Voltage,Tau 0.01,0.1465015242879538,-0.1311650581181483,4.479497608006356e-06,2.768881822848785
load03,g3,Current,Order 4,0.4904452456919587,-0.3799311665716656,0.0002028806833281,0.6617430177817668
load03,g3,Current,Order 6,0.6312078965670422,-0.3675816282601263,0.0002662800304856,0.0078261941797815
load03,g3,Current,Tau 1,0.6311714316079323,-0.4028985364765451,0.0002940498294691,-0.036716583208568
load03,g3,Current,Tau 0.1,0.9721357594583104,-0.4184392664729509,8.229117586375821e-05,-0.1709238796626524
load03,g3,Current,Tau 0.1,0.6374111066976554,-0.3412500420559136,0.0002556281240076,-0.2054337177349654
load03,g3,Current,Tau 0.01,0.9721357594583104,-0.4184392664729509,8.229117586375821e-05,-0.1709238796626524
load03,g3,Current,Tau 0.01,0.6374111066976554,-0.3412500420559136,0.0002556281240076,-0.2054337177349654
load03,g3,Active Power,Order 4,0.2607333393546833,-0.4907681272668158,0.1604263834969815,1.391217834592903
load03,g3,Active Power,Order 6,0.6252399265440555,-0.3936397849589255,0.1713195101247321,0.1106884128888375
