k,Cluster,Frequency,Damping,Size
1,1,0.6400651697815585,-0.3512743510765406,113
2,1,0.6420467316909351,-0.3565127731819173,89
2,2,0.12704888385080249,-0.2427543462866894,24
3,1,0.6401804625328151,-0.3404510209103904,60
3,2,0.974676855667338,-0.4649202516869051,29
3,3,0.12704888385080249,-0.2427543462866894,24
4,1,0.637809357153808,-0.3392327210798963,57
4,2,0.16898424165577586,-0.5676296704521901,5
4,3,0.974676855667338,-0.4649202516869051,27
4,4,0.12704888385080249,-0.2427543462866894,24
5,1,0.6426566807012666,-0.250235646054436,10
5,2,0.16898424165577586,-0.5676296704521901,5
5,3,0.974676855667338,-0.4649202516869051,27
5,4,0.6398977863618045,-0.3450971452893394,47
5,5,0.12704888385080249,-0.2427543462866894,24
6,1,0.6426566807012666,-0.250235646054436,10
6,2,0.11439958298355901,-0.3657312496816539,7
6,3,0.16898424165577586,-0.5676296704521901,5
6,4,0.974676855667338,-0.4649202516869051,27
6,5,0.6398977863618045,-0.3450971452893394,46
6,6,0.13108758089578254,-0.2158433768146444,18
7,1,0.6426566807012666,-0.250235646054436,10
7,2,1.1642705431721092,-0.7531105425202923,2
7,3,0.11439958298355901,-0.3657312496816539,7
7,4,0.16898424165577586,-0.5676296704521901,5
7,5,0.9814761377277936,-0.4538724837499481,25
7,6,0.6398977863618045,-0.3450971452893394,46
7,7,0.13108758089578254,-0.2158433768146444,18
8,1,0.9926574965274122,-0.5527493159901087,8
8,2,0.6426566807012666,-0.250235646054436,10
8,3,0.9911747048493268,-0.4390150564595391,16
8,4,0.11439958298355901,-0.3657312496816539,7
8,5,0.16898424165577586,-0.5676296704521901,4
8,6,0.6420476985955873,-0.3314277732742117,26
8,7,0.6448431231140588,-0.3725014075228632,24
8,8,0.13108758089578254,-0.2158433768146444,18
9,1,0.13679617352135282,-0.1622022914420821,8
9,2,0.6426566807012666,-0.250235646054436,10
9,3,1.1642705431721092,-0.7531105425202923,2
9,4,0.11439958298355901,-0.3657312496816539,7
9,5,0.16898424165577586,-0.5676296704521901,4
9,6,0.9814761377277936,-0.4538724837499481,22
9,7,0.6420476985955873,-0.3314277732742117,26
9,8,0.12514940571603073,-0.2588958230045416,10
9,9,0.6448431231140588,-0.3725014075228632,24
10,1,0.6389796077952793,-0.3598484237582072,19
10,2,0.13679617352135282,-0.1622022914420821,8
10,3,0.6426566807012666,-0.250235646054436,10
10,4,1.1642705431721092,-0.7531105425202923,2
10,5,0.11439958298355901,-0.3657312496816539,7
10,6,0.16898424165577586,-0.5676296704521901,4
10,7,0.9814761377277936,-0.4538724837499481,22
10,8,0.6420476985955873,-0.3314277732742117,23
10,9,0.12514940571603073,-0.2588958230045416,10
10,10,0.709175899938726,-0.4513567041267861,8
