Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g2,Voltage,Order 4,0.6376800846118887,-0.3207585593344812,6.952471354951819e-05,1.8396480206778696
load03,g2,Voltage,Order 6,0.6380580358127539,-0.3430308684073948,7.48576319764836e-05,1.858611146823493
load03,g2,Voltage,Order 6,0.1078597161451717,-0.4837324532870968,5.806831979759501e-05,2.21219105481023
load03,g2,Voltage,Tau 1,0.6380580358127539,-0.3430308684073948,7.48576319764836e-05,1.858611146823493
load03,g2,Voltage,Tau 1,0.1078597161451717,-0.4837324532870968,5.806831979759501e-05,2.21219105481023
load03,g2,Voltage,Tau 0.1,0.6380580358127539,-0.3430308684073948,7.48576319764836e-05,1.858611146823493
load03,g2,Voltage,Tau 0.1,0.1078597161451717,-0.4837324532870968,5.806831979759501e-05,2.21219105481023
load03,g2,Voltage,Tau 0.01,0.6389879592700903,-0.3290371329240153,7.158331604345697e-05,1.833264576296341
load03,g2,Voltage,Tau 0.01,1.0042223304582,-0.4936137757897221,7.917654874097073e-06,0.5267659336343563
load03,g2,Voltage,Tau 0.01,1.0980154686260302,-0.2967470680689882,3.872986838747244e-06,2.549852670401733
load03,g2,Voltage,Tau 0.01,0.1356611260126038,-0.1697555970016841,1.1424434622399948e-05,-2.920434210030491
load03,g2,Current,Order 4,0.2311284341347645,-0.307633164054968,0.000154256785079,1.000829294407101
load03,g2,Current,Order 6,0.6329963278455469,-0.4171758735094907,0.0002949332545204,-0.8461238365936219
load03,g2,Current,Tau 0.1,0.6379371887484687,-0.3375302416735919,0.0002402646818899,-1.0055878424946687
load03,g2,Current,Tau 0.1,0.9742095976641184,-0.4296744558548819,0.0001038652103979,-1.4378493368690357
load03,g2,Current,Tau 0.01,0.6379444598073915,-0.3320418741595397,0.0002356971069777,-1.008969455192621
load03,g2,Current,Tau 0.01,0.9845789537657538,-0.4321227866373651,0.000114477683135,-1.61809636444622
load03,g2,Current,Tau 0.01,1.0992013609126987,-0.2042250265805028,1.4784373211534323e-05,-0.1771299863689994
load03,g2,Active Power,Order 4,0.1771041733845314,-0.3754319170786758,0.1461305839247871,1.4075838278158657
load03,g2,Active Power,Order 6,0.6384247118405312,-0.4729228379580222,0.1657195188361052,-0.7860721090403239
load03,g2,Active Power,Tau 0.1,0.6364099364753668,-0.4917287427184003,0.1733121024687619,-0.7822523137699949
load03,g2,Active Power,Tau 0.01,0.9826185405096278,-0.439150184475668,0.0835601309592535,-1.5781237140471422
load03,g2,Active Power,Tau 0.01,0.6376748774923503,-0.3360673642483515,0.1182838558010556,-0.9453508538632968
load03,g2,Active Power,Tau 0.01,1.0963630028679578,-0.1852970022528756,0.0082805550074527,-0.0160860185177557
load03,g2,Reactive Power,Order 6,0.6354066480940179,-0.300728836821342,0.0363280225586,-0.6310616378050301
load03,g2,Reactive Power,Tau 0.1,0.6354066480940179,-0.300728836821342,0.0363280225586,-0.6310616378050301
load03,g2,Reactive Power,Tau 0.01,0.637187186683296,-0.2913022817106459,0.0349362941362966,-0.6500172689261323
load03,g3,Voltage,Order 2,0.6355181330709087,-0.337716736850604,7.443083159688161e-05,1.8547146325419617
load03,g3,Voltage,Order 4,0.6387216681070462,-0.3305497439417546,7.273996052199743e-05,1.823854522927476
load03,g3,Voltage,Order 6,0.639259300485197,-0.3239264437888963,7.116115044776975e-05,1.819869715967314
load03,g3,Voltage,Tau 1,0.6355181330709087,-0.337716736850604,7.443083159688161e-05,1.8547146325419617
load03,g3,Voltage,Tau 0.1,0.6387216681070462,-0.3305497439417546,7.273996052199743e-05,1.823854522927476
