k,Cluster,Frequency,Damping,Size
1,1,0.609170297425983,-0.4145208337041494,112
2,1,0.9614661577336966,-0.6981289336314214,20
2,2,0.5325842408373497,-0.35286689893735107,92
3,1,0.9969361571709476,-0.6937287708570037,19
3,2,0.6215372729063818,-0.3474971189669557,75
3,3,0.14833282541574766,-0.3990668225588881,18
4,1,0.9969361571709476,-0.6937287708570037,19
4,2,0.6253693947031878,-0.35218148052754755,74
4,3,0.14144680618018957,-0.574000813883794,8
4,4,0.17057969708951665,-0.23564096895207154,11
5,1,0.6253693947031878,-0.35218148052754755,74
5,2,0.9892246071573652,-0.7193013936910141,17
5,3,0.14144680618018957,-0.574000813883794,8
5,4,0.17057969708951665,-0.23564096895207154,11
5,5,1.0624843322863993,-0.4763614767679144,2
6,1,0.14144680618018957,-0.574000813883794,8
6,2,0.6253845202958096,-0.332215845957841,55
6,3,0.9892246071573652,-0.7193013936910141,17
6,4,0.17057969708951665,-0.23564096895207154,11
6,5,1.0624843322863993,-0.4763614767679144,2
6,6,0.6253256100929667,-0.40997673849248767,19
7,1,0.6253256100929667,-0.40997673849248767,19
7,2,0.9892246071573652,-0.7193013936910141,17
7,3,0.15960888265453194,-0.27562061447012237,9
7,4,0.21994836204694845,-0.05573256412084271,2
7,5,0.14144680618018957,-0.574000813883794,8
7,6,0.6253845202958096,-0.332215845957841,55
7,7,1.0624843322863993,-0.4763614767679144,2
8,1,0.6253845202958096,-0.332215845957841,55
8,2,0.9892246071573652,-0.7193013936910141,17
8,3,0.18250800663844413,-0.3291693361343504,5
8,4,0.12057689728794174,-0.5443249263892849,7
8,5,0.16063943913207723,-0.15770066296683916,6
8,6,1.0624843322863993,-0.4763614767679144,2
8,7,0.2875361684259248,-0.781732026345358,1
8,8,0.6253256100929667,-0.40997673849248767,19
9,1,0.6253845202958096,-0.332215845957841,55
9,2,0.9892246071573652,-0.7193013936910141,17
9,3,0.18250800663844413,-0.3291693361343504,5
9,4,0.12057689728794174,-0.5443249263892849,7
9,5,0.12517527496994363,-0.18906992286357638,5
9,6,0.6253256100929667,-0.40997673849248767,19
9,7,1.0624843322863993,-0.4763614767679144,2
9,8,0.2875361684259248,-0.781732026345358,1
9,9,0.3379602599427449,-0.0008543634831530977,1
10,1,0.6329473343801785,-0.33639981539466873,53
10,2,0.9892246071573652,-0.7193013936910141,17
10,3,0.14576122073882597,-0.33345949082296833,4
10,4,0.12057689728794174,-0.5443249263892849,7
10,5,0.3379602599427449,-0.0008543634831530977,1
10,6,0.6249904362743417,-0.41202942294602135,18
10,7,1.0624843322863993,-0.4763614767679144,2
10,8,0.2875361684259248,-0.781732026345358,1
10,9,0.12517527496994363,-0.18906992286357638,5
10,10,0.4526984457962997,-0.2819296118681429,4
