k,Cluster,Frequency,Damping,Size
1,1,0.6246547965053154,-0.3647893834106363,54
2,1,0.7517738083093793,-0.45631515966027847,20
2,2,0.5498789072088073,-0.3109506914990821,34
3,1,0.7858046450186358,-0.4475839526395603,19
3,2,0.5933913828696467,-0.294509376568654,31
3,3,0.10148447174347686,-0.5161852325986105,4
4,1,0.7858046450186358,-0.4475839526395603,19
4,2,0.6876558170864226,-0.30716088873522035,25
4,3,0.10148447174347686,-0.5161852325986105,4
4,4,0.20062290696641316,-0.24179474254129424,6
5,1,0.20062290696641316,-0.24179474254129424,6
5,2,0.7858046450186358,-0.4475839526395603,19
5,3,0.10148447174347686,-0.5161852325986105,4
5,4,0.6313828708157192,-0.32168155089169703,22
5,5,1.1003240897382485,-0.20067603292105796,3
6,1,0.6313828708157192,-0.32168155089169703,22
6,2,0.20062290696641316,-0.24179474254129424,6
6,3,0.10148447174347686,-0.5161852325986105,4
6,4,0.9803218790804192,-0.4408217317525371,8
6,5,1.1003240897382485,-0.20067603292105796,3
6,6,0.6443375657009752,-0.45250193146648626,11
7,1,0.6648713925622578,-0.612667153206519,1
7,2,0.6313828708157192,-0.32168155089169703,22
7,3,0.10148447174347686,-0.5161852325986105,4
7,4,0.20062290696641316,-0.24179474254129424,6
7,5,0.9803218790804192,-0.4408217317525371,8
7,6,0.6422841830148469,-0.436485409292483,10
7,7,1.1003240897382485,-0.20067603292105796,3
8,1,0.6648713925622578,-0.612667153206519,1
8,2,0.6300397297048532,-0.343172719705118,13
8,3,0.10148447174347686,-0.5161852325986105,4
8,4,0.20062290696641316,-0.24179474254129424,6
8,5,0.9803218790804192,-0.4408217317525371,8
8,6,1.1003240897382485,-0.20067603292105796,3
8,7,0.6422841830148469,-0.436485409292483,10
8,8,0.6333229635314145,-0.2906387514945335,9
9,1,0.6333229635314145,-0.2906387514945335,9
9,2,0.9803218790804192,-0.4408217317525371,8
9,3,0.10024999204680052,-0.4808442791135062,3
9,4,0.20062290696641316,-0.24179474254129424,6
9,5,1.1003240897382485,-0.20067603292105796,3
9,6,0.6422841830148469,-0.436485409292483,10
9,7,0.6300397297048532,-0.343172719705118,13
9,8,0.10518791083350598,-0.6222080930539234,1
9,9,0.6648713925622578,-0.612667153206519,1
10,1,0.10024999204680052,-0.4808442791135062,3
10,2,0.6333229635314145,-0.2906387514945335,9
10,3,0.6422841830148469,-0.436485409292483,10
10,4,0.20716503950989779,-0.19642633152868788,3
10,5,1.1003240897382485,-0.20067603292105796,3
10,6,0.9803218790804192,-0.4408217317525371,8
10,7,0.6648713925622578,-0.612667153206519,1
10,8,0.6300397297048532,-0.343172719705118,13
10,9,0.10518791083350598,-0.6222080930539234,1
10,10,0.19408077442292854,-0.28716315355390054,3
