Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load29,g1,Voltage,Order 2,0.025635927591895355,-0.14531745896689996,0.00010414001771320169,0.802475019339422
load29,g1,Voltage,Order 4,0.10770247262517989,-0.4783441047528554,6.83566085114102e-05,-0.7875251225400475
load29,g1,Voltage,Order 4,0.023663405407894484,-0.051323732113662576,2.87670232859524e-05,0.8655123199490325
load29,g1,Voltage,Order 6,0.6301555396200638,-0.35754030143139004,2.1111521687399065e-05,-2.550660191518916
load29,g1,Voltage,Order 6,0.005592688240646851,-0.18297588245236068,0.0004999450864112239,1.40801917937465
load29,g1,Voltage,Order 6,0.006050628895718491,0.011364014643265365,2.7364862712961717e-06,-2.156942506585938
load29,g1,Voltage,Tau 1,0.633655545674988,-0.32885994348079634,1.9971515066720136e-05,-2.5940905260092424
load29,g1,Voltage,Tau 1,0.015540414995993748,-0.18121357644970493,0.00019431735465637407,1.1461275183886854
load29,g1,Voltage,Tau 0.1,0.633655545674988,-0.32885994348079634,1.9971515066720136e-05,-2.5940905260092424
load29,g1,Voltage,Tau 0.1,0.015540414995993748,-0.18121357644970493,0.00019431735465637407,1.1461275183886854
load29,g1,Voltage,Tau 0.01,0.9466966666117018,-0.9072991130961224,7.138648884689207e-06,-1.6007024078717822
load29,g1,Voltage,Tau 0.01,0.6424786960998494,-0.3687871898041615,2.3109086459989303e-05,-2.6752040735670937
load29,g1,Voltage,Tau 0.01,0.10909578136183856,-0.14605707066485982,1.0800809162939495e-06,-0.48474430775500504
load29,g1,Voltage,Tau 0.01,0.008647091541380013,-0.16329965126534038,0.0003029134048791555,1.3264488467493014
load29,g1,Voltage,Tau 0.01,8.106313748166356e-16,0.031106422327833304,2.1348014050929388e-06,-3.162285996960394e-13
load29,g1,Current,Order 2,0.024023947058050974,-0.07256418143355621,0.0001235004311151157,0.4990303131683004
load29,g1,Current,Order 4,0.6198651705630126,-0.36288152352173053,0.00016610948885209192,-2.243453387094257
load29,g1,Current,Order 4,0.01907454885329658,-0.07892206823493045,0.00014444128661906375,0.7613734550028555
load29,g1,Current,Order 6,0.6374773212270424,-0.3318248999455061,0.00015575847288704848,-2.4211316174141695
load29,g1,Current,Order 6,0.023799584719369663,-0.18122418245022023,0.00014389494408901125,0.22581588318270904
load29,g1,Current,Order 6,0.009960387023481627,0.014273921922674194,1.8687158590063644e-05,2.4843466452525047
load29,g1,Current,Tau 1,0.024023947058050974,-0.07256418143355621,0.0001235004311151157,0.4990303131683004
load29,g1,Current,Tau 0.1,0.6407590871629836,-0.35077637320783794,0.0001591769031184995,-2.466266184960409
load29,g1,Current,Tau 0.1,8.739406244397953e-17,-0.20598844040600198,0.0004428505501463611,4.4634382526099644e-14
load29,g1,Current,Tau 0.1,1.0934416854030205e-15,0.06085612522918622,3.845654762621915e-06,-4.3170400857474205e-13
load29,g1,Current,Tau 0.01,0.6374773212270424,-0.3318248999455061,0.00015575847288704848,-2.4211316174141695
load29,g1,Current,Tau 0.01,0.023799584719369663,-0.18122418245022023,0.00014389494408901125,0.22581588318270904
load29,g1,Current,Tau 0.01,0.009960387023481627,0.014273921922674194,1.8687158590063644e-05,2.4843466452525047
load29,g1,Active Power,Order 2,0.025056025394335695,-0.05047713609889317,0.9951527135064323,0.3482195248510631
load29,g1,Active Power,Order 4,0.6132665454494806,-0.3680117193315666,1.7926637892570256,-2.1783574398274634
load29,g1,Active Power,Order 4,0.021455886757664584,-0.06869292643593576,1.2909499676693827,0.626989227695716
