Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g2,Voltage,Order 2,0.5829704561042065,-0.28258668773803114,8.831182461633835e-05,-1.9496646711070542
load03,g2,Voltage,Order 4,0.5940799261222199,-0.3678678405275406,0.00011283393276917281,-2.053061456944156
load03,g2,Voltage,Order 4,0.03215962578811396,-0.04630795905433363,1.3219362659146662e-05,3.136604704168629
load03,g2,Voltage,Order 6,0.6576117338461949,-0.06067855656686474,3.0695130102922105e-05,-2.8995585829846564
load03,g2,Voltage,Order 6,0.0704501922821728,-0.6647277022198032,0.0002135562619028567,1.3351837533188793
load03,g2,Voltage,Order 6,0.006741973023528291,0.010462976135063815,4.587782939043485e-06,0.0633060095386785
load03,g2,Voltage,Tau 1,0.6576117338461949,-0.06067855656686474,3.0695130102922105e-05,-2.8995585829846564
load03,g2,Voltage,Tau 1,0.0704501922821728,-0.6647277022198032,0.0002135562619028567,1.3351837533188793
load03,g2,Voltage,Tau 1,0.006741973023528291,0.010462976135063815,4.587782939043485e-06,0.0633060095386785
load03,g2,Voltage,Tau 0.1,0.641063066769536,-0.4448469592520427,0.00012428957076224403,-2.5866026842228744
load03,g2,Voltage,Tau 0.1,0.09772849801415585,-0.613951090951425,0.00016115769329294718,1.291243676383626
load03,g2,Voltage,Tau 0.1,0.13552148136637363,-0.020840139002111697,1.1090492577892752e-06,2.6244447913456503
load03,g2,Voltage,Tau 0.1,0.00674823893446425,0.012967968457143505,3.895839102587627e-06,0.052356387563108876
load03,g2,Voltage,Tau 0.01,1.111701732728943,-0.19512673519682525,3.2098164315146464e-06,0.5170093282021949
load03,g2,Voltage,Tau 0.01,0.9760713903683915,-0.30585753775806845,6.353040818107738e-06,0.08262843163543443
load03,g2,Voltage,Tau 0.01,0.6373744753554488,-0.3776933433952157,0.00011619809697596704,-2.5364425296539106
load03,g2,Voltage,Tau 0.01,0.1862140225790972,-0.2154761464873642,2.960521059891312e-06,-2.389296209715613
load03,g2,Voltage,Tau 0.01,0.11950653228661008,-0.5221212725751354,0.00012927666519665451,1.2579265384884029
load03,g2,Voltage,Tau 0.01,0.10820306932211934,-0.12892623763107305,4.385365172497777e-06,-1.1095858697145358
load03,g2,Voltage,Tau 0.01,0.009396219107853623,0.010743444982312948,3.01540255586444e-06,-0.5450419956527539
load03,g2,Current,Order 2,0.020208838218693913,-0.08000296886667559,0.0005353154047705752,-2.4169041846655617
load03,g2,Current,Order 4,0.530502839774274,-0.3309727831749233,0.00020960121299199168,1.4348031239216938
load03,g2,Current,Order 4,0.019605560698604946,-0.09632370323875111,0.0006047067477472973,-2.3435027139317315
