k,Cluster,Frequency,Damping,Size
1,1,0.6545719906010924,-0.4275888936707558,105
2,1,1.0556380208041563,-0.8544767111465319,14
2,2,0.5928695244160056,-0.36191384482832867,91
3,1,0.6040727941758087,-0.326777946845404,77
3,2,0.16509534658903618,-0.7900535736900838,10
3,3,1.1425277997603924,-0.6574664550795781,18
4,1,0.6738525832326843,-0.33946059181721516,77
4,2,1.1954035162668322,-0.7772535437924241,12
4,3,0.1758769156983312,-0.9133452587794031,7
4,4,0.1408254999008567,-0.3375454365043197,9
5,1,0.6324540256302086,-0.33301602379394235,69
5,2,1.0519239597611545,-0.5217836909219656,16
5,3,0.1758769156983312,-0.9133452587794031,7
5,4,0.1408254999008567,-0.3375454365043197,9
5,5,1.440344994863952,-1.0347158497252964,4
6,1,0.6324540256302086,-0.33301602379394235,69
6,2,1.440344994863952,-1.0347158497252964,4
6,3,1.0519239597611545,-0.5217836909219656,16
6,4,0.172414451375204,-0.7717104706487496,7
6,5,0.16452646710157748,-1.5724543846443677,1
6,6,0.14089253528350287,-0.3071122576011354,8
7,1,0.6324540256302086,-0.33301602379394235,69
7,2,1.084792885295117,-0.6648891152093717,7
7,3,0.172414451375204,-0.7717104706487496,7
7,4,0.14089253528350287,-0.3071122576011354,8
7,5,0.16452646710157748,-1.5724543846443677,1
7,6,1.0263592399014059,-0.41047947203176094,9
7,7,1.440344994863952,-1.0347158497252964,4
8,1,1.0263592399014059,-0.41047947203176094,9
8,2,0.6324540256302086,-0.33301602379394235,69
8,3,1.084792885295117,-0.6648891152093717,7
8,4,0.15622292177863445,-0.7231327081072094,6
8,5,0.2695636289546215,-1.0631770458979906,1
8,6,1.440344994863952,-1.0347158497252964,4
8,7,0.14089253528350287,-0.3071122576011354,8
8,8,0.16452646710157748,-1.5724543846443677,1
9,1,0.6324540256302086,-0.33301602379394235,69
9,2,1.440344994863952,-1.0347158497252964,4
9,3,0.15622292177863445,-0.7231327081072094,6
9,4,0.14089253528350287,-0.3071122576011354,8
9,5,0.9668117677232528,-0.5531222251521904,6
9,6,0.16452646710157748,-1.5724543846443677,1
9,7,1.053983507394888,-0.3656479190668746,6
9,8,1.1765029263674065,-0.708979547359265,4
9,9,0.2695636289546215,-1.0631770458979906,1
10,1,1.440344994863952,-1.0347158497252964,4
10,2,0.6324540256302086,-0.33301602379394235,69
10,3,0.15940966276642382,-0.7515570761826927,5
10,4,0.14126907385094434,-0.25513166718231023,6
10,5,0.9668117677232528,-0.5531222251521904,6
10,6,0.2695636289546215,-1.0631770458979906,1
10,7,0.16452646710157748,-1.5724543846443677,1
10,8,1.053983507394888,-0.3656479190668746,6
10,9,1.1765029263674065,-0.708979547359265,4
10,10,0.1399383520006814,-0.5023729751483386,3
