Gen,Signal,Reference_Mode,Reference_Frequency,Reference_Damping,Count,MAD,Mean_Distance,Max_Distance
g1,Active Power,Mode 1,0.6062,-0.08,4,0.26446516593629227,0.28425877733882754,0.3436396115464333
g1,Current,Mode 1,0.6062,-0.08,4,0.2649856359193769,0.28377961931135254,0.3401615694872793
g1,Reactive Power,Mode 1,0.6062,-0.08,7,0.2519865675779214,0.3330603955546797,0.48645685993847987
g1,Reactive Power,Mode 4,1.1211,-0.3373,1,0.19235135072506995,0.19235135072506995,0.19235135072506995
g1,Voltage,Mode 1,0.6062,-0.08,3,0.2509325259730997,0.2509325259730997,0.2509325259730997
g10,Active Power,Mode 3,1.0312,-0.2558,1,0.24429886926275945,0.24429886926275945,0.24429886926275945
g10,Current,Mode 1,0.6062,-0.08,7,0.31653911360754106,0.3656131860908493,0.4991040031045239
g10,Current,Mode 4,1.1211,-0.3373,2,0.11350016390717443,0.11350016390717443,0.11586707359111148
g10,Reactive Power,Mode 1,0.6062,-0.08,7,0.4672065899452194,0.3859423577275591,0.5009946630701497
g10,Reactive Power,Mode 4,1.1211,-0.3373,1,0.19601559506782096,0.19601559506782096,0.19601559506782096
g10,Voltage,Mode 1,0.6062,-0.08,10,0.491934460941329,0.39807473410512284,0.5205439844425538
g10,Voltage,Mode 4,1.1211,-0.3373,2,0.20312556971298515,0.20312556971298515,0.20312556971298515
g8,Active Power,Mode 1,0.6062,-0.08,4,0.2573709025303503,0.23657703828744425,0.2663896152145341
g8,Active Power,Mode 4,1.1211,-0.3373,1,0.3297648771699233,0.3297648771699233,0.3297648771699233
g8,Active Power,Mode 7,1.4953,-0.7033,1,0.27705312749540073,0.27705312749540073,0.27705312749540073
g8,Current,Mode 1,0.6062,-0.08,5,0.2927970020298701,0.3376819118671193,0.5006111134334231
g8,Current,Mode 4,1.1211,-0.3373,2,0.21814737255628047,0.21814737255628047,0.21912423266063785
g8,Reactive Power,Mode 1,0.6062,-0.08,3,0.2593888781962582,0.34588035635535835,0.538638102024955
g8,Reactive Power,Mode 4,1.1211,-0.3373,1,0.1579034985901843,0.1579034985901843,0.1579034985901843
g8,Voltage,Mode 1,0.6062,-0.08,4,0.2303086755935898,0.28866941436023863,0.4809486074317692
g8,Voltage,Mode 4,1.1211,-0.3373,1,0.21385176350782356,0.21385176350782356,0.21385176350782356
g9,Active Power,Mode 1,0.6062,-0.08,3,0.28111065526318796,0.404278297152656,0.6717580118268354
g9,Active Power,Mode 2,0.9497,-0.1065,1,0.2095371038998381,0.2095371038998381,0.2095371038998381
g9,Active Power,Mode 3,1.0312,-0.2558,1,0.18993260324242062,0.18993260324242062,0.18993260324242062
g9,Active Power,Mode 4,1.1211,-0.3373,3,0.17774183738374524,0.1411806907782616,0.2336751920040079
g9,Current,Mode 1,0.6062,-0.08,4,0.25825114462612636,0.3295055819646265,0.582570840773322
g9,Current,Mode 3,1.0312,-0.2558,1,0.21650084521625043,0.21650084521625043,0.21650084521625043
g9,Current,Mode 4,1.1211,-0.3373,3,0.18149893331602282,0.17319149380044743,0.2518903140660294
g9,Reactive Power,Mode 1,0.6062,-0.08,9,0.49403250402843774,0.4276508731918647,0.5725634356678535
g9,Reactive Power,Mode 3,1.0312,-0.2558,1,0.3419716495249067,0.3419716495249067,0.3419716495249067
g9,Reactive Power,Mode 4,1.1211,-0.3373,2,0.17148115951792411,0.17148115951792411,0.17685166193917298
g9,Voltage,Mode 1,0.6062,-0.08,10,0.32157141830384417,0.4155815149926866,0.7679931170538514
g9,Voltage,Mode 3,1.0312,-0.2558,1,0.24989347399410383,0.24989347399410383,0.24989347399410383
g9,Voltage,Mode 4,1.1211,-0.3373,4,0.17776030271382537,0.15404642375232094,0.23717837241227321
