k,Cluster,Frequency,Damping,Size
1,1,0.6354696932229822,-0.44201471045964374,125
2,1,0.9454553040866673,-0.6962347381615173,29
2,2,0.5418282066079106,-0.3652190770913694,96
3,1,1.0148966382075573,-0.68160862938505,26
3,2,0.6400155238151876,-0.36084091787395756,78
3,3,0.14881848580436474,-0.4468772785369274,21
4,1,0.6448277823855755,-0.36193633083649585,76
4,2,1.0148966382075573,-0.68160862938505,26
4,3,0.23464321429850893,-0.7141049271028507,7
4,4,0.14981156863018674,-0.314007425634408,16
5,1,0.6448277823855755,-0.36193633083649585,76
5,2,1.0004526701721659,-0.6524479088320173,25
5,3,0.14981156863018674,-0.314007425634408,16
5,4,0.23464321429850893,-0.7141049271028507,7
5,5,1.3759958390923448,-1.4106266432108652,1
6,1,0.6451812820668962,-0.44802770197539343,27
6,2,1.0004526701721659,-0.6524479088320173,25
6,3,0.14981156863018674,-0.314007425634408,16
6,4,0.17721590237486418,-0.7275211461930345,6
6,5,1.3759958390923448,-1.4106266432108652,1
6,6,0.6433244786267583,-0.32088041605599615,50
7,1,1.0004526701721659,-0.6524479088320173,25
7,2,0.6433244786267583,-0.32088041605599615,50
7,3,0.18856296193861422,-0.7620692869416188,5
7,4,0.13895764287354395,-0.3775629985232865,14
7,5,0.19068623413649577,-0.09767242442487678,3
7,6,1.3759958390923448,-1.4106266432108652,1
7,7,0.6451812820668962,-0.44802770197539343,27
8,1,0.22584206963824377,-0.9176877150554772,2
8,2,0.6433244786267583,-0.32088041605599615,50
8,3,1.0004526701721659,-0.6524479088320173,25
8,4,0.14037895351334612,-0.3639308874519921,13
8,5,1.3759958390923448,-1.4106266432108652,1
8,6,0.6451812820668962,-0.44802770197539343,27
8,7,0.15290281874317452,-0.6324378617618134,4
8,8,0.19068623413649577,-0.09767242442487678,3
9,1,1.0005370037065116,-0.7585977550285774,8
9,2,0.634764320884253,-0.3206844168911328,49
9,3,0.17721590237486418,-0.7275211461930345,6
9,4,0.1396390897661453,-0.35249210939467523,14
9,5,0.9938345009197862,-0.6150773243522001,16
9,6,1.3759958390923448,-1.4106266432108652,1
9,7,1.0842204589724924,-0.3658314330354569,2
9,8,0.6451812820668962,-0.44802770197539343,27
9,9,0.221018920678477,-0.04461463931253695,2
10,1,0.634764320884253,-0.3206844168911328,49
10,2,0.9938345009197862,-0.6150773243522001,16
10,3,0.1396390897661453,-0.35249210939467523,14
10,4,1.3759958390923448,-1.4106266432108652,1
10,5,0.15290281874317452,-0.6324378617618134,4
10,6,1.0005370037065116,-0.7585977550285774,8
10,7,0.6451812820668962,-0.44802770197539343,27
10,8,0.22584206963824377,-0.9176877150554772,2
10,9,0.221018920678477,-0.04461463931253695,2
10,10,1.0842204589724924,-0.3658314330354569,2
