k,Cluster,Frequency,Damping,Size
1,1,0.6101119325777279,-0.411648057848545,112
2,1,0.9793889113151883,-0.6525944286351728,20
2,2,0.5298343285043668,-0.3592684120253651,92
3,1,0.6194772388204948,-0.3507344322595091,75
3,2,0.14239870993178988,-0.4224707606298889,18
3,3,1.0162403557050628,-0.6418434930650452,19
4,1,1.0162403557050628,-0.6418434930650452,19
4,2,0.22652107823941164,-0.18412411644581692,9
4,3,0.6283423653292945,-0.3603535694352829,72
4,4,0.14538580687045122,-0.5255818386207054,12
5,1,0.6283423653292945,-0.3603535694352829,72
5,2,1.0112477755853768,-0.6974128543218947,14
5,3,0.14538580687045122,-0.5255818386207054,12
5,4,1.0302195800401839,-0.4862492815458665,5
5,5,0.22652107823941164,-0.18412411644581692,9
6,1,1.0302195800401839,-0.4862492815458665,5
6,2,0.6251200903403626,-0.3313452143541534,54
6,3,0.17816424815654963,-0.20739220417805773,9
6,4,0.14854818813294518,-0.540557584964567,11
6,5,1.0112477755853768,-0.6974128543218947,14
6,6,0.6331566583714947,-0.4318026980770603,19
7,1,0.6251200903403626,-0.3313452143541534,54
7,2,0.12846399466852898,-0.47976493347902394,10
7,3,1.0112477755853768,-0.6974128543218947,14
7,4,0.18660982755324113,-0.18821015109553632,8
7,5,1.0302195800401839,-0.4862492815458665,5
7,6,0.6331566583714947,-0.4318026980770603,19
7,7,0.22999486788006224,-0.7546663643291128,2
8,1,0.44085221215534454,-0.17432651641348879,5
8,2,1.0112477755853768,-0.6974128543218947,14
8,3,0.6331566583714947,-0.4318026980770603,19
8,4,0.1354818601554822,-0.5089271230142639,10
8,5,0.6318932419941566,-0.33782742301826657,51
8,6,0.13273524418711707,-0.23690575096110913,7
8,7,1.0302195800401839,-0.4862492815458665,5
8,8,0.2792114679075747,-0.8568622044675975,1
9,1,0.13449501061518843,-0.5487757224252294,7
9,2,0.6331566583714947,-0.4318026980770603,19
9,3,1.0112477755853768,-0.6974128543218947,14
9,4,0.16503294610124658,-0.21526737834336276,7
9,5,1.0302195800401839,-0.4862492815458665,5
9,6,0.6266164866915247,-0.33473973086558906,53
9,7,0.2792114679075747,-0.8568622044675975,1
9,8,0.13098828505787996,-0.4021724505010652,4
9,9,0.4417295407229893,-0.07512269980440672,2
10,1,0.6318932419941566,-0.33782742301826657,51
10,2,1.0112477755853768,-0.6974128543218947,14
10,3,0.13098828505787996,-0.4021724505010652,4
10,4,0.13642451605446698,-0.21624860464825588,6
10,5,0.2792114679075747,-0.8568622044675975,1
10,6,0.6331566583714947,-0.4318026980770603,19
10,7,1.0302195800401839,-0.4862492815458665,5
10,8,0.13449501061518843,-0.5487757224252294,7
10,9,0.3376479977172032,0.0011904396392484196,1
10,10,0.46665326576487987,-0.21820575542667314,4
