Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase,Reference_Mode,Reference_Frequency,Reference_Damping,Distance_to_Reference
load03,g4,Voltage,Order 4,0.6043358801487653,-0.4091712867368441,0.0001097291055853,-1.1292173493136826,Mode 1,0.6062,-0.08,0.3291765650145973
load03,g4,Voltage,Order 6,0.6366178840669822,-0.3362435971393764,9.968359259237942e-05,-1.4392262266245204,Mode 1,0.6062,-0.08,0.2580426878367984
load03,g4,Voltage,Tau 1,0.6366178840669822,-0.3362435971393764,9.968359259237942e-05,-1.4392262266245204,Mode 1,0.6062,-0.08,0.2580426878367984
load03,g4,Voltage,Tau 0.1,0.6366178840669822,-0.3362435971393764,9.968359259237942e-05,-1.4392262266245204,Mode 1,0.6062,-0.08,0.2580426878367984
load03,g4,Voltage,Tau 0.01,0.6374881768762315,-0.2929631873530872,8.795264791861366e-05,-1.4855512566841491,Mode 1,0.6062,-0.08,0.21524931865124325
load03,g4,Voltage,Tau 0.01,0.1551522212612329,-0.9285992614921966,0.0001209879210316,1.2883543903408017,Mode 1,0.6062,-0.08,0.9610227912543372
load03,g4,Voltage,Tau 0.01,0.1069455309164392,-0.0844064405918136,3.4287952003362543e-06,-0.0958260801536484,Mode 1,0.6062,-0.08,0.49927391441832536
load03,g4,Current,Order 4,0.6384079297146824,-0.3950281840248124,0.0004289479381789,1.9071316266428369,Mode 1,0.6062,-0.08,0.31667034510114295
load03,g4,Current,Order 6,0.6538611399523437,-0.4337497767365938,0.0004869593733968,1.7895032207748682,Mode 1,0.6062,-0.08,0.35694605867378176
load03,g4,Current,Tau 1,0.9788328889313902,-0.8591661317155139,0.0002576695566138,0.0930889867272169,Mode 7,1.4953,-0.7033,0.5394743069243555
load03,g4,Current,Tau 1,0.6280513947110361,-0.3094450432742117,0.0003481515256296,2.168620065700762,Mode 1,0.6062,-0.08,0.23048321269437902
load03,g4,Current,Tau 0.1,1.012476310850336,-0.671438787835516,0.0001954006507942,-0.1029571815295048,Mode 4,1.1211,-0.3373,0.35135144140969565
load03,g4,Current,Tau 0.1,0.6376406907386083,-0.3579963938939941,0.0003948262339042,2.0511096871582986,Mode 1,0.6062,-0.08,0.27976867596674493
load03,g4,Current,Tau 0.01,1.009302923478555,-0.8360458553806398,0.0002741119463763,-0.0950413742298742,Mode 7,1.4953,-0.7033,0.5038001791465828
load03,g4,Current,Tau 0.01,0.6378131977416038,-0.3204169297377741,0.0003434093798363,2.028422031490376,Mode 1,0.6062,-0.08,0.24248648287273156
load03,g4,Active Power,Order 6,0.6735502004119525,-0.4641399696161856,0.3285355805758013,1.7005944354518112,Mode 1,0.6062,-0.08,0.3899994432717233
