Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load24,g4,Voltage,Order 4,0.6167955669038897,-0.3421464793322851,0.0001626685221181,-2.2901009129805647
load24,g4,Voltage,Order 6,0.6340076798281477,-0.2975567796897446,0.0001531423660768,-2.618652091470534
load24,g4,Voltage,Tau 1,0.6340076798281477,-0.2975567796897446,0.0001531423660768,-2.618652091470534
load24,g4,Voltage,Tau 0.1,0.6340076798281477,-0.2975567796897446,0.0001531423660768,-2.618652091470534
load24,g4,Voltage,Tau 0.01,0.6340076798281477,-0.2975567796897446,0.0001531423660768,-2.618652091470534
load24,g4,Current,Order 4,0.6167942526515334,-0.3137503714363288,0.0005949624304505,1.0365244694754816
load24,g4,Current,Order 6,0.6433821537053207,-0.3165665249958393,0.0005900935186858,0.7600380800372037
load24,g4,Current,Tau 0.1,1.1362233736414469,-0.7923146458761446,0.000212139687466,-3.073466539200827
load24,g4,Current,Tau 0.1,0.6374611428007675,-0.3718141103194693,0.0006946799243284,0.881711087002597
load24,g4,Current,Tau 0.01,1.3723872383339395,-1.082543593092538,0.0001952858021006,2.232420559244709
load24,g4,Current,Tau 0.01,0.9692285003442016,-0.4215025030840159,7.541548246983803e-05,-1.7720769534083218
load24,g4,Current,Tau 0.01,0.6385716098334743,-0.3445337005687673,0.0006519755545867,0.8536099999472821
load24,g4,Active Power,Order 4,0.4385594091524493,-0.3386264533552753,0.1708618118054423,1.9987352560601728
load24,g4,Active Power,Order 6,0.6484605491356082,-0.3237355312303522,0.3537267094544243,0.7409074899008101
load24,g4,Active Power,Tau 0.1,1.1390479666604043,-0.7420614551415688,0.1586499063443863,-3.1043804840983364
load24,g4,Active Power,Tau 0.1,0.6399263064608922,-0.3638769739376456,0.4187340141939246,0.943381728588378
load24,g4,Active Power,Tau 0.01,1.407505342215034,-0.970506579106931,0.1396997938558032,2.109097089736508
load24,g4,Active Power,Tau 0.01,0.9696912281057496,-0.4951341331649282,0.0713703430681167,-1.8408616170601129
load24,g4,Active Power,Tau 0.01,0.6397438578823516,-0.3416738758241006,0.3905413998878594,0.9249389378192387
load24,g4,Reactive Power,Order 6,0.6353533905337105,-0.3303931229492818,0.2041356452438305,1.1869339633371752
load24,g4,Reactive Power,Tau 0.1,0.6353533905337105,-0.3303931229492818,0.2041356452438305,1.1869339633371752
load24,g4,Reactive Power,Tau 0.01,0.6361861084011763,-0.316409395682418,0.1961328299672833,1.1493740608761285
load24,g5,Voltage,Order 2,0.6376639187625555,-0.180656233799921,0.000109090632282,-2.6107604563426543
load24,g5,Voltage,Order 4,0.656625255706483,-0.4036968032612646,0.0001737231324139,-2.6667157322865416
load24,g5,Voltage,Order 4,0.1375799166790939,-0.2470937560640598,5.088243377818713e-05,2.7610403820505685
load24,g5,Voltage,Order 6,0.6331247711316301,-0.3544404724769169,0.0001777119775218,-2.5476196144897854
load24,g5,Voltage,Order 6,0.1831910552745869,-0.7310382849844295,0.0001887740584068,1.9087532060482464
load24,g5,Voltage,Tau 1,0.6432233627349874,-0.3817251173220377,0.0001833482165793,-2.6551423456541
load24,g5,Voltage,Tau 1,0.165749237723149,-0.7224141131878816,0.0002309884748591,1.9795535340421224
load24,g5,Voltage,Tau 0.1,0.6432233627349874,-0.3817251173220377,0.0001833482165793,-2.6551423456541
load24,g5,Voltage,Tau 0.1,0.165749237723149,-0.7224141131878816,0.0002309884748591,1.9795535340421224
load24,g5,Voltage,Tau 0.01,0.6432233627349874,-0.3817251173220377,0.0001833482165793,-2.6551423456541
load24,g5,Voltage,Tau 0.01,0.165749237723149,-0.7224141131878816,0.0002309884748591,1.9795535340421224
load24,g5,Current,Order 4,0.6472320751414022,-0.3355387122074086,0.0008256456817425,0.6949669544970871
load24,g5,Current,Order 6,0.6458560185337112,-0.3528805368634884,0.0008483360949027,0.7100087913438038
load24,g5,Current,Tau 1,0.6482137717149486,-0.374365649647783,0.000858584701032,0.6500763636302899
load24,g5,Current,Tau 0.1,0.6482137717149486,-0.374365649647783,0.000858584701032,0.6500763636302899
load24,g5,Current,Tau 0.01,1.4935027219015369,-1.001815757462461,8.588376473221676e-05,-1.840669215207153
load24,g5,Current,Tau 0.01,0.9697596883796168,-0.6013675592713476,0.0001855606606353,-1.845902970229657
load24,g5,Current,Tau 0.01,0.6399264832517817,-0.3393918749481547,0.000803396373904,0.8360178353847321
load24,g5,Active Power,Order 4,0.6437320582444324,-0.3476019750118539,0.423181764969025,0.7233792384361607
load24,g5,Active Power,Order 6,0.6542900736586033,-0.3586377421043779,0.4315283201496615,0.6745329209547226
load24,g5,Active Power,Tau 1,0.6537253822686947,-0.3570156794732598,0.4237354066299679,0.6148497965885865
load24,g5,Active Power,Tau 0.1,0.9495589380108272,-0.632275745350034,0.1292780481784029,-1.5471789607476665
load24,g5,Active Power,Tau 0.1,0.639479961069609,-0.3286829469755948,0.3898942460875563,0.8944781063855466
load24,g5,Active Power,Tau 0.01,1.4879846770052976,-1.083997469239255,0.0861086681439323,-1.4126881960515163
load24,g5,Active Power,Tau 0.01,0.9682198652057482,-0.5846623124071602,0.151689326283281,-1.710786595600046
load24,g5,Active Power,Tau 0.01,0.6374368986000797,-0.3351226728318182,0.3778194052059317,0.8865214960255986
load24,g5,Reactive Power,Order 4,0.1481861303245227,-0.2979873922747273,0.1687283781420127,-2.82623035244993
load24,g5,Reactive Power,Order 6,0.6485787022803736,-0.3538589210327512,0.063864896576431,0.8301110087776022
load24,g5,Reactive Power,Tau 1,0.1481861303245227,-0.2979873922747273,0.1687283781420127,-2.82623035244993
load24,g5,Reactive Power,Tau 0.1,0.6387058076192133,-0.3109702786007416,0.0541995265618881,1.077890690673474
load24,g5,Reactive Power,Tau 0.1,0.1397629195811784,-0.4630540288576112,0.3218441882819645,-2.8463381450234118
load24,g5,Reactive Power,Tau 0.01,0.6387058076192133,-0.3109702786007416,0.0541995265618881,1.077890690673474
load24,g5,Reactive Power,Tau 0.01,0.1397629195811784,-0.4630540288576112,0.3218441882819645,-2.8463381450234118
load24,g6,Voltage,Order 4,0.6087656224094602,-0.3538723459727723,0.000183518117917,-2.1544409155187587
load24,g6,Voltage,Order 6,0.6315309644654129,-0.3436277027835271,0.0001754404517391,-2.439376685008082
load24,g6,Voltage,Tau 1,0.6315309644654129,-0.3436277027835271,0.0001754404517391,-2.439376685008082
load24,g6,Voltage,Tau 0.1,0.6418693829572335,-0.3224946259987538,0.000169567103855,-2.6183254475686604
load24,g6,Voltage,Tau 0.01,0.6418693829572335,-0.3224946259987538,0.000169567103855,-2.6183254475686604
load24,g6,Current,Order 4,0.6345451470134876,-0.3473999836380589,0.0007814036245469,0.8626714344004234
load24,g6,Current,Order 6,0.6434438509941539,-0.3220795056106873,0.0007474991299965,0.7987549917459509
load24,g6,Current,Tau 0.1,0.6434438509941539,-0.3220795056106873,0.0007474991299965,0.7987549917459509
load24,g6,Current,Tau 0.01,1.0166826372222355,-0.3361332357573962,9.187455231066356e-05,-2.65348008435633
load24,g6,Current,Tau 0.01,0.6382331499966948,-0.3498864817083634,0.0007985348000381,0.883816998924489
load24,g6,Active Power,Order 4,0.633395832567509,-0.332363753554048,0.4874462839184283,0.8907232252826058
load24,g6,Active Power,Order 6,0.6447554044319453,-0.3317494845500933,0.484813367018917,0.7793211186029734
load24,g6,Active Power,Tau 0.1,1.0099803027249794,-0.3168730264628315,0.0746423283966067,-2.387901844650661
load24,g6,Active Power,Tau 0.1,0.6370464976716302,-0.3457716443994583,0.5061970796325592,0.920711175085696
load24,g6,Active Power,Tau 0.01,1.286604664565377,-0.6152645626256589,0.0583405613786732,-0.3080645048993403
load24,g6,Active Power,Tau 0.01,0.9899120186803612,-0.5339553201423022,0.1355130866908395,-2.180948761219939
load24,g6,Active Power,Tau 0.01,0.6372571109039474,-0.3333156933110693,0.4846537574539916,0.9569037341736276
load24,g6,Reactive Power,Order 6,0.6322614091838261,-0.3137810759689215,0.2099826932316946,1.1373228010060366
load24,g6,Reactive Power,Tau 0.01,0.6339506158140463,-0.3237573723848032,0.2041342072358995,1.044457888486445
load24,g7,Voltage,Order 2,0.6005246942616728,-0.3022206547440624,0.0001441670647813,-2.204583807103094
load24,g7,Voltage,Order 4,0.604848727350582,-0.3084884499326852,0.0001535967801926,-2.207773001155884
load24,g7,Voltage,Order 6,0.6431853702269364,-0.2716110569470797,0.0001504672437028,-2.630041856308585
load24,g7,Voltage,Order 6,0.1402892168396873,-0.5810108677297932,0.0001533435427138,1.9381029288320877
load24,g7,Voltage,Tau 1,0.6005246942616728,-0.3022206547440624,0.0001441670647813,-2.204583807103094
load24,g7,Voltage,Tau 0.1,0.6463469816228486,-0.3439749758525653,0.000175397739878,-2.6833568048804017
load24,g7,Voltage,Tau 0.1,0.1166095453880854,-0.8595047563653893,0.0003835187492265,1.8373347801247757
load24,g7,Voltage,Tau 0.01,1.164306276040148,-0.2783625224750689,3.902438500651181e-06,-2.5812389300639964
load24,g7,Voltage,Tau 0.01,0.6520077146782838,-0.3370663690109011,0.0001731399203141,-2.787341015947997
load24,g7,Voltage,Tau 0.01,0.2695636289546215,-1.0631770458979906,0.0001341610305163,0.6973765242098987
load24,g7,Voltage,Tau 0.01,0.1400347364019741,-0.1861640240982554,1.1089887170045374e-05,3.1294575811041225
load24,g7,Current,Order 4,0.6328389947209435,-0.3260708367424596,0.0006466788412111,0.9074718589579032
load24,g7,Current,Order 6,0.6427218556497063,-0.3306867756625721,0.0006379016515077,0.7905214778421333
load24,g7,Current,Tau 0.1,0.6427218556497063,-0.3306867756625721,0.0006379016515077,0.7905214778421333
load24,g7,Current,Tau 0.01,1.1441357006023982,-0.6862775257936878,9.423473493399974e-05,1.9406845201292224
load24,g7,Current,Tau 0.01,0.953728867957214,-0.4713382805773706,9.928993146536826e-05,-1.450814588664869
load24,g7,Current,Tau 0.01,0.6362086000967664,-0.3289145184405566,0.0006444053563704,0.902446876578728
load24,g7,Active Power,Order 4,0.5767002631730349,-0.3280306990932318,0.2896705281300838,1.3878220927307374
load24,g7,Active Power,Order 6,0.6433921893433863,-0.3151164557575587,0.3565922561101833,0.8331701762121037
load24,g7,Active Power,Tau 0.1,0.6433921893433863,-0.3151164557575587,0.3565922561101833,0.8331701762121037
load24,g7,Active Power,Tau 0.01,0.6433921893433863,-0.3151164557575587,0.3565922561101833,0.8331701762121037
load24,g7,Reactive Power,Order 4,0.5247556434956352,-0.3839324065909336,0.1699470826227684,1.6979522712799249
load24,g7,Reactive Power,Order 6,0.6485110222303412,-0.3518800670147949,0.1853970669078169,0.8370782539939394
load24,g7,Reactive Power,Tau 1,0.6485110222303412,-0.3518800670147949,0.1853970669078169,0.8370782539939394
load24,g7,Reactive Power,Tau 0.1,1.079130538523973,-0.4099289012018033,0.0164058727621153,-2.701419980659182
load24,g7,Reactive Power,Tau 0.1,0.6301002668764546,-0.3023975529400413,0.1601108898176138,1.0792490701076023
load24,g7,Reactive Power,Tau 0.1,0.1291819450299824,-0.3376193017648515,0.1815892418159558,-1.9494104494080533
load24,g7,Reactive Power,Tau 0.01,1.0845727895137909,-0.4310873254201319,0.0139977227809102,-2.971057293416634
load24,g7,Reactive Power,Tau 0.01,0.6409450042730431,-0.3368743490525145,0.1707106397474513,0.9358004687182984
load24,g7,Reactive Power,Tau 0.01,0.1645264671015775,-1.5724543846443677,0.302984616422111,1.6998741701821878
load24,g7,Reactive Power,Tau 0.01,0.1444455843455704,-0.1639381366172398,0.0234766237030362,-2.251385266032629
