Gen,Signal,Reference_Mode,Reference_Frequency,Reference_Damping,Count,MAD,Mean_Distance,Max_Distance
g2,Active Power,Mode 1,0.6062,-0.08,3,0.39574804184070606,0.38321461123253525,0.5005216397096693
g2,Active Power,Mode 3,1.0312,-0.2558,2,0.3093867836775813,0.3093867836775813,0.5114203883939322
g2,Active Power,Mode 4,1.1211,-0.3373,1,0.16372481938826985,0.16372481938826985,0.16372481938826985
g2,Current,Mode 1,0.6062,-0.08,5,0.33863671515069754,0.32599078663627895,0.40985224231838085
g2,Current,Mode 4,1.1211,-0.3373,2,0.17942253304064462,0.17942253304064462,0.17942253304064462
g2,Reactive Power,Mode 1,0.6062,-0.08,3,0.2144034619143158,0.21522398384413025,0.21686502770375912
g2,Voltage,Mode 1,0.6062,-0.08,10,0.38765999049138467,0.45178737021762333,0.7382430017711966
g2,Voltage,Mode 3,1.0312,-0.2558,1,0.06660715803411105,0.06660715803411105,0.06660715803411105
g2,Voltage,Mode 4,1.1211,-0.3373,1,0.20696778015555445,0.20696778015555445,0.20696778015555445
g3,Active Power,Mode 1,0.6062,-0.08,4,0.39182273746233964,0.36417687068687754,0.4097738050066746
g3,Active Power,Mode 3,1.0312,-0.2558,1,0.10811386559211815,0.10811386559211815,0.10811386559211815
g3,Active Power,Mode 4,1.1211,-0.3373,1,0.17317301512202854,0.17317301512202854,0.17317301512202854
g3,Current,Mode 1,0.6062,-0.08,5,0.2692176904899523,0.29296367746284047,0.34106184691836455
g3,Current,Mode 4,1.1211,-0.3373,2,0.18089357846600648,0.18089357846600648,0.18089357846600648
g3,Reactive Power,Mode 1,0.6062,-0.08,5,0.21816792345468736,0.25859767716470905,0.3831313781110333
g3,Reactive Power,Mode 4,1.1211,-0.3373,1,0.1415917823887329,0.1415917823887329,0.1415917823887329
g3,Voltage,Mode 1,0.6062,-0.08,7,0.25922554314287394,0.30000688598692105,0.5009395804463833
